gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	PV.XY46.XX46	FDR.XY46.XX46
TRINITY_DN100115_c0_g1_i1	cenpm	Chr04	105778900	105778900	3.7574633703104	-2.01671840601966	2.5296660672642e-08	4.7070777438642e-07
TRINITY_DN100323_c0_g3_i1	NA	NA	NA	NA	-0.870577104735109	-4.66754202344963	1.36101813682271e-05	0.00015704208375502
TRINITY_DN100411_c0_g1_i1	NA	NA	NA	NA	-0.924419951122793	-3.72237482750301	4.51560286875176e-05	0.000465100453018364
TRINITY_DN100550_c0_g2_i1	NA	NA	NA	NA	-0.504100159440483	-5.05045123743714	3.40663949708265e-08	6.22797574557279e-07
TRINITY_DN100637_c0_g1_i1	NA	NA	NA	NA	-0.651918430227674	-2.25669736950718	0.00251610664602427	0.0165538991234494
TRINITY_DN100882_c0_g1_i1	NA	NA	NA	NA	6.0782574874503	-2.16616267919544	7.40868617888317e-11	1.97369289087898e-09
TRINITY_DN100904_c0_g1_i1	NA	NA	NA	NA	0.490631662128916	-4.76259439883563	6.38347788117768e-10	1.47607202768639e-08
TRINITY_DN100915_c0_g2_i1	NA	NA	NA	NA	-0.377893983669358	-2.2809545015706	0.000482968663646979	0.00391230029917967
TRINITY_DN101047_c0_g1_i2	LOC100485326	Chr08	96020909	96020909	2.85890216419449	-2.71410051768367	2.68532940523747e-09	5.74605489631318e-08
TRINITY_DN101072_c0_g2_i2	spdyc	Chr04	38584858	38584858	6.90298261618221	-11.5147682607729	1.69625615394924e-100	1.01817133074408e-96
TRINITY_DN101116_c0_g3_i1	NA	NA	NA	NA	-0.512046643933273	-8.23881305503595	7.97448891096866e-12	2.34198569412394e-10
TRINITY_DN101356_c0_g1_i1	purg	Chr01	78613871	78613871	2.49076915278564	-2.38835695371415	4.94896469180202e-08	8.82158234003051e-07
TRINITY_DN101592_c0_g2_i1	NA	NA	NA	NA	-0.611550016453987	-2.28482273734581	0.00276239528595694	0.0179881621793246
TRINITY_DN101751_c0_g1_i1	ssna1	Chr08	103347	103347	3.58765687541342	-3.03298527224099	5.42030091747019e-15	2.27473776380087e-13
TRINITY_DN101945_c0_g2_i1	NA	NA	NA	NA	0.551126352113909	2.46244872583174	0.000920358826581918	0.0069029271888071
TRINITY_DN10201_c0_g1_i1	NA	NA	NA	NA	3.38033343922837	-4.30363160537949	2.15978586644582e-22	1.58335579898262e-20
TRINITY_DN102020_c0_g2_i1	NA	NA	NA	NA	-0.994750541194552	-2.0305834670951	0.00778284974198094	0.0428892497744319
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	6.11847837291103	-2.18426882562322	5.11409621240014e-11	1.39285314998991e-09
TRINITY_DN102094_c0_g2_i1	NA	NA	NA	NA	-0.452660553249445	-2.27940516621663	0.00349995558296031	0.0219740718517218
TRINITY_DN102303_c0_g1_i1	NA	NA	NA	NA	-0.161974669353569	-8.61836370984332	2.87904821509212e-14	1.10663652220315e-12
TRINITY_DN102326_c0_g4_i1	NA	NA	NA	NA	-0.919014525793984	7.21328211371228	1.30859275845393e-05	0.000151295046551525
TRINITY_DN102365_c0_g1_i1	NA	NA	NA	NA	4.18372696418233	-2.99726142397891	6.08592784440882e-11	1.64224608281183e-09
TRINITY_DN102409_c0_g1_i1	NA	NA	NA	NA	0.721635818251096	-3.91376339510439	3.79147795360898e-07	5.88665189071212e-06
TRINITY_DN102412_c0_g1_i1	NA	NA	NA	NA	0.886137757505795	-2.51276712620212	2.88544301664557e-06	3.79065352186929e-05
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	3.78688316807966	-2.54022903622819	4.22930645366447e-08	7.62709266807271e-07
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	1.42645281398674	-5.2305188008798	1.09748780182702e-18	6.33187686217792e-17
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	3.1310527546263	-6.97024434481651	3.04538934546237e-38	4.6884570391642e-36
TRINITY_DN102702_c0_g1_i1	NA	NA	NA	NA	4.05141953166057	-2.29205709510241	4.105763218552e-11	1.12556401036424e-09
TRINITY_DN102765_c0_g1_i1	NA	NA	NA	NA	-0.877172896984957	2.37643677532574	0.00773870912667811	0.0427023166693947
TRINITY_DN102868_c0_g1_i4	NA	NA	NA	NA	-0.366723620145007	-3.96054634256041	3.60047798122349e-06	4.63954103210433e-05
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	6.01604368924171	-14.9036906479611	5.95307779754708e-94	8.29207041219284e-91
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.71763970175843	-11.9758517077907	2.48900726179559e-98	8.51918572946324e-95
TRINITY_DN102931_c0_g2_i1	NA	NA	NA	NA	-0.992414358347348	-2.96286418665564	0.000292761793719289	0.00250031393520669
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	1.9295532801411	-2.43869230937391	1.06803228466099e-06	1.52544005657317e-05
TRINITY_DN103565_c0_g2_i1	NA	NA	NA	NA	-0.054645370540862	-4.26248337318968	3.90709797989837e-07	6.05010709423014e-06
TRINITY_DN103565_c0_g4_i1	thap5	Chr03	56033628	56033628	0.052759051820915	-5.04424235005363	2.06450606079042e-08	3.88852973497622e-07
TRINITY_DN103621_c0_g1_i2	parpbp	Chr03	39656922	39656922	3.79220761350112	-3.83602633818286	3.61110453118058e-19	2.16009036076816e-17
TRINITY_DN103622_c0_g3_i3	rcor2	Chr04	40885768	40885768	4.44958565609539	-3.29817065048647	5.53164068164308e-19	3.23612043157484e-17
TRINITY_DN103637_c0_g1_i1	NA	NA	NA	NA	3.17810571435437	-3.28708744834657	1.76648153158775e-17	9.12921400715077e-16
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.17539151446744	-14.0628977401146	8.95409567795559e-62	2.87820057885581e-59
TRINITY_DN103679_c0_g1_i1	NA	NA	NA	NA	-0.898097877721121	-3.86615777867245	0.00011356259756068	0.00106502710524125
TRINITY_DN103690_c0_g2_i1	NA	NA	NA	NA	-0.231660963248589	2.10758011260923	0.00351714528541578	0.0220725202196303
TRINITY_DN103698_c0_g1_i1	kctd15	Chr04	19757914	19757914	0.99305579584927	2.48289611999852	6.48951880940148e-05	0.000644129333877851
TRINITY_DN103704_c0_g1_i1	LOC594890	Chr08	106161888	106161888	-0.497905153640075	-3.2916157173639	4.79961661705181e-05	0.000490543625665208
TRINITY_DN103741_c0_g1_i2	psmc3ip	Chr10	23148035	23148035	3.38271859808964	-3.92048308714654	3.74275214805961e-19	2.23427026699779e-17
TRINITY_DN103798_c0_g1_i1	NA	NA	NA	NA	6.88226565415408	-13.1254693151836	1.75482111595025e-99	8.55504541044347e-96
TRINITY_DN103834_c0_g1_i1	NA	NA	NA	NA	-0.297277388522831	-3.28528892171209	0.00182620382125407	0.0125896901469882
TRINITY_DN103834_c0_g12_i1	NA	NA	NA	NA	1.5296995671794	-3.50598861369897	1.46228658713848e-05	0.000167214014700499
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.96365186806069	-2.34451749129916	6.55711058106458e-06	8.00509355620702e-05
TRINITY_DN103834_c0_g9_i1	NA	NA	NA	NA	3.89232722875742	-2.0982894878322	2.24822960161125e-05	0.000246395519208433
TRINITY_DN103838_c0_g1_i1	kpna7	Chr09	38771710	38771710	6.58012217546812	-6.67382850334711	2.31065442412733e-49	5.04395168359317e-47
TRINITY_DN103860_c0_g1_i1	ska3	Chr02	154712760	154712760	4.26502012287135	-3.13129814576316	1.88648347695852e-21	1.28031387899104e-19
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.60885924008921	-10.2717114409121	2.46269262575958e-55	6.37488690230916e-53
TRINITY_DN103897_c0_g3_i1	NA	NA	NA	NA	3.50505273873439	-7.53753168815254	4.41031266588249e-06	5.57502401857081e-05
TRINITY_DN103990_c0_g1_i2	NA	NA	NA	NA	-0.866950426602801	-3.08340678358163	0.00198344179906513	0.0135460322354551
TRINITY_DN104136_c0_g1_i1	not	Chr01	10478571	10478571	-0.0339287192969447	-6.92189646693833	1.01535247666831e-12	3.32215607326899e-11
TRINITY_DN104207_c0_g1_i1	LOC100487349	Chr06	61545114	61545114	1.05186984394998	-3.71173912363459	6.01936287924992e-08	1.05558982962194e-06
TRINITY_DN104383_c0_g4_i1	NA	NA	NA	NA	0.444904972011803	-2.58561120530997	1.04734209958776e-05	0.000123183770627429
TRINITY_DN104434_c0_g2_i1	NA	NA	NA	NA	-0.348792230897778	-2.49951244133034	0.00259044480584973	0.0169780643100852
TRINITY_DN104490_c0_g2_i1	NA	NA	NA	NA	-0.25570312429297	7.95739616323057	5.79534109685128e-05	0.000582301720109239
TRINITY_DN104496_c0_g2_i1	LOC100498003	Chr03	22984987	22984987	1.13570375613719	-3.12495392757342	8.64737976440087e-09	1.72658365521153e-07
TRINITY_DN104550_c0_g2_i1	NA	NA	NA	NA	3.30201377195122	-2.28142583807245	1.71729303451316e-09	3.76273697022804e-08
TRINITY_DN104654_c0_g1_i1	mex3d	Chr01	79764930	79764930	1.8359857284277	-2.12828329650281	1.03104823504587e-05	0.000121364957437935
TRINITY_DN104895_c0_g2_i1	NA	NA	NA	NA	-0.944810901371748	2.93504931058557	0.00534201614791105	0.031377372357941
TRINITY_DN104942_c0_g1_i2	ppan	Chr03	126589980	126589980	5.48667443759786	-2.10441562277524	2.08053293769089e-10	5.21935411324153e-09
TRINITY_DN105054_c0_g3_i1	NA	NA	NA	NA	-0.402181826226645	7.73498574672329	1.39176258441434e-08	2.69248990454391e-07
TRINITY_DN105152_c0_g1_i1	NA	NA	NA	NA	-0.986767482351917	-5.71483883508654	7.81150614239519e-08	1.3425050891375e-06
TRINITY_DN105352_c0_g4_i1	NA	NA	NA	NA	-0.7505794375181	-5.27893450920646	1.56824626722389e-08	3.00607939466356e-07
TRINITY_DN105440_c0_g1_i1	kcnq1-like	Chr04	15895945	15895945	4.04369149192464	-4.10047933084396	1.42854208759718e-26	1.37908530047211e-24
TRINITY_DN105455_c0_g3_i1	NA	NA	NA	NA	1.30133574520661	-3.16721794059857	7.11918097751186e-08	1.23002458814648e-06
TRINITY_DN105525_c0_g1_i1	NA	NA	NA	NA	1.5974052151536	-6.61401170064441	1.8258018900207e-23	1.42038646502648e-21
TRINITY_DN105578_c0_g1_i1	ipmk	Chr07	7302223	7302223	1.6736342708466	-4.73049715566993	7.83296085434057e-16	3.55227810775684e-14
TRINITY_DN105601_c0_g1_i1	exd2	Chr08	89479970	89479970	6.71699826565056	-5.03746367199706	6.57842578194868e-42	1.13191489733989e-39
TRINITY_DN105624_c0_g1_i1	mkrn3	Chr02	77298584	77298584	3.83393064580294	-10.8661021882353	2.37628586652289e-62	7.89872021382512e-60
TRINITY_DN105647_c0_g2_i1	ccnb1	Chr01	173679416	173679416	7.00346344062921	-11.8391119161397	1.59507420419693e-97	3.88812629558037e-94
TRINITY_DN105826_c0_g1_i2	NA	NA	NA	NA	-0.73892635517545	-4.04283219716065	5.39817251113079e-06	6.69556919087091e-05
TRINITY_DN105833_c0_g2_i1	NA	NA	NA	NA	0.214185686944336	8.39106685128579	5.55829433961798e-10	1.30068534182532e-08
TRINITY_DN105980_c0_g1_i1	NA	NA	NA	NA	-0.622269797336626	7.40688414545828	0.00187023883886609	0.0128539370948478
TRINITY_DN106464_c0_g2_i1	Xetrov90018212m	Chr07	50883831	50883831	1.67748747732537	-2.41861711087067	3.00420883097591e-07	4.73981189400628e-06
TRINITY_DN106815_c0_g2_i2	NA	NA	NA	NA	6.2729491722245	-2.05332338863216	9.67595258518597e-10	2.19404100053701e-08
TRINITY_DN106873_c0_g1_i2	NA	NA	NA	NA	3.62411182178701	-6.10777739996569	5.13368171261763e-43	8.99193555543582e-41
TRINITY_DN107038_c0_g1_i1	NA	NA	NA	NA	-0.0301060388331479	-3.3283123536531	5.19517280087925e-07	7.90244407688606e-06
TRINITY_DN107052_c0_g1_i1	NA	NA	NA	NA	2.66371964845082	4.29632000794026	0.00101677774205277	0.00751814098402059
TRINITY_DN107294_c0_g1_i2	NA	NA	NA	NA	0.669920985196001	3.99756296157598	0.000185497599437014	0.00165325724592691
TRINITY_DN107311_c0_g1_i1	NA	NA	NA	NA	1.66148689496123	-2.18926484837773	0.000111199716039308	0.00104420638647377
TRINITY_DN107450_c0_g1_i1	NA	NA	NA	NA	-0.831160582172776	2.79176557928267	0.00580445774049951	0.0336143720782718
TRINITY_DN107450_c0_g3_i2	c2orf44	Chr05	141414975	141414975	3.58121862670297	-3.19658609009295	9.50523930120521e-18	5.01873203609303e-16
TRINITY_DN107602_c0_g1_i1	NA	NA	NA	NA	-0.661539155968601	-5.57283195354726	0.000156580215941706	0.00141492984136881
TRINITY_DN107602_c0_g3_i1	NA	NA	NA	NA	3.17161280727354	-2.65028742301017	0.00297197512743127	0.019165177348433
TRINITY_DN107632_c0_g1_i1	tex12	Chr07	74053815	74053815	-0.0824939622390038	-3.89396944992139	8.64481345195104e-07	1.25618200836075e-05
TRINITY_DN107704_c0_g1_i1	LOC100145419	scaffold_316	44694	44694	3.54205581628192	-2.34376708973385	0.00032143199024839	0.00271818651250525
TRINITY_DN107740_c0_g1_i1	appbp2	Chr02	88860435	88860435	3.3483761344573	-2.09206228785913	5.03348821281223e-07	7.66447494601616e-06
TRINITY_DN107978_c0_g1_i1	NA	NA	NA	NA	3.00127505586231	-5.80606110914164	9.30982259483943e-26	8.37912679143533e-24
TRINITY_DN108068_c0_g1_i3	NA	NA	NA	NA	-0.260540686409851	-3.81415600183636	1.07643365750345e-06	1.53572524879555e-05
TRINITY_DN108162_c0_g1_i1	NA	NA	NA	NA	3.7737806364522	2.22742499170149	0.000664772725020681	0.0051785942361754
TRINITY_DN108208_c0_g1_i3	NA	NA	NA	NA	5.77162065327219	-8.96912747382832	1.65925099549688e-79	1.05510327976694e-76
TRINITY_DN108293_c0_g2_i1	NA	NA	NA	NA	-0.541043799464705	3.00376942354144	0.00136666402358342	0.00975507304876492
TRINITY_DN108305_c0_g1_i1	cdh23-like.1	Chr07	41437428	41437428	-0.417079440714983	-5.64684344218585	6.57921622167175e-10	1.51893175769629e-08
TRINITY_DN108305_c0_g2_i1	LOC101730685	Chr07	50819201	50819201	-0.574289108167511	-4.2110407748626	4.51645910696466e-07	6.92405373887962e-06
