gene	FDR
TRINITY_DN100022_c0_g1_i1	0.301586549304421
TRINITY_DN100034_c0_g1_i1	0.721017972780793
TRINITY_DN100083_c0_g4_i1	0.803393607386399
TRINITY_DN100099_c0_g1_i1	0.155394783040888
TRINITY_DN100099_c0_g2_i1	0.150808495739694
TRINITY_DN100105_c0_g1_i1	1
TRINITY_DN100107_c0_g1_i1	0.978143674783734
TRINITY_DN100108_c0_g1_i1	1
TRINITY_DN100115_c0_g1_i1	0.29165374286617
TRINITY_DN100160_c0_g1_i1	0.00172199641153041
TRINITY_DN100194_c0_g1_i1	1
TRINITY_DN100230_c0_g1_i1	1
TRINITY_DN100260_c0_g2_i1	0.0950607847311797
TRINITY_DN100266_c0_g1_i1	1
TRINITY_DN100287_c0_g1_i1	0.744713104700135
TRINITY_DN100287_c0_g2_i1	1
TRINITY_DN100300_c0_g1_i1	1
TRINITY_DN100348_c0_g1_i1	1
TRINITY_DN100358_c0_g1_i1	0.809602140323573
TRINITY_DN100360_c0_g1_i1	1
TRINITY_DN100368_c0_g2_i1	0.914144166407968
TRINITY_DN100368_c0_g3_i1	0.171951003506039
TRINITY_DN100376_c0_g1_i1	0.586720992995602
TRINITY_DN100376_c0_g2_i1	1
TRINITY_DN100376_c0_g3_i1	1
TRINITY_DN100410_c0_g1_i1	0.125247350991161
TRINITY_DN100411_c0_g3_i1	1
TRINITY_DN100514_c0_g1_i1	1
TRINITY_DN100528_c0_g1_i1	0.646752658135481
TRINITY_DN100549_c0_g1_i1	0.0934155642054368
TRINITY_DN100550_c0_g2_i1	0.000197983240123154
TRINITY_DN100580_c0_g1_i1	1
TRINITY_DN100589_c0_g1_i1	1
TRINITY_DN100595_c0_g1_i1	1
TRINITY_DN100616_c0_g1_i1	1
TRINITY_DN100617_c0_g1_i1	0.255790786120939
TRINITY_DN100636_c0_g1_i1	1
TRINITY_DN100637_c0_g1_i1	0.0245184661753227
TRINITY_DN100638_c0_g2_i1	1.76390019964576e-09
TRINITY_DN100672_c0_g1_i1	1
TRINITY_DN100681_c0_g1_i1	0.0265014932031606
TRINITY_DN100684_c0_g1_i1	0.594145327486732
TRINITY_DN100684_c0_g3_i1	0.236778423596857
TRINITY_DN100697_c0_g2_i1	1
TRINITY_DN100706_c0_g3_i1	0.0911021905492143
TRINITY_DN100751_c0_g1_i1	0.881292605347714
TRINITY_DN100754_c0_g1_i1	0.334254891212865
TRINITY_DN100779_c0_g1_i1	1
TRINITY_DN100806_c0_g1_i1	6.49818565357505e-07
TRINITY_DN100825_c0_g1_i1	1
TRINITY_DN100825_c1_g1_i1	1
TRINITY_DN100835_c0_g1_i1	1
TRINITY_DN100846_c0_g1_i2	0.334984107152661
TRINITY_DN100851_c0_g1_i1	1
TRINITY_DN100851_c0_g2_i1	1
TRINITY_DN100852_c0_g1_i1	0.171860637025547
TRINITY_DN100856_c0_g1_i1	0.528978380232166
TRINITY_DN100856_c0_g2_i1	0.754427776930236
TRINITY_DN100875_c0_g1_i1	1
TRINITY_DN100882_c0_g1_i1	1
TRINITY_DN100998_c0_g1_i1	1
TRINITY_DN101023_c0_g2_i1	0.854501162261046
TRINITY_DN101035_c0_g3_i1	8.04249617716785e-11
TRINITY_DN101042_c0_g2_i1	1.09698728441381e-07
TRINITY_DN101047_c0_g1_i2	2.78519249699476e-22
TRINITY_DN101055_c0_g2_i1	0.219622738985668
TRINITY_DN101072_c0_g2_i2	3.66829030026295e-22
TRINITY_DN101074_c0_g1_i1	0.126023430808631
TRINITY_DN101087_c0_g1_i1	0.621387404357578
TRINITY_DN101111_c0_g1_i2	0.324088556125909
TRINITY_DN101150_c0_g1_i1	3.49799396143683e-07
TRINITY_DN101150_c0_g2_i1	0.101824019656887
TRINITY_DN101171_c0_g1_i1	1
TRINITY_DN101180_c0_g1_i1	0.0616679313057932
TRINITY_DN101211_c0_g3_i1	0.789255136024742
TRINITY_DN101232_c0_g1_i1	1
TRINITY_DN101244_c0_g1_i1	0.27508510111299
TRINITY_DN101247_c0_g3_i1	0.0942752135279119
TRINITY_DN101269_c0_g1_i5	0.307242816269294
TRINITY_DN101269_c0_g2_i1	0.689682627232034
TRINITY_DN101274_c0_g1_i2	1
TRINITY_DN101292_c0_g1_i3	1
TRINITY_DN101294_c0_g1_i1	0.0759000322239639
TRINITY_DN101325_c0_g1_i1	0.769752372791209
TRINITY_DN101325_c0_g2_i1	0.463765712981277
TRINITY_DN101332_c0_g1_i1	0.200663068046773
TRINITY_DN101356_c0_g1_i1	1
TRINITY_DN101361_c0_g1_i2	1
TRINITY_DN101409_c0_g1_i1	1
TRINITY_DN101425_c0_g1_i1	9.93849959148377e-18
TRINITY_DN101432_c0_g2_i1	0.937472915915144
TRINITY_DN101437_c0_g1_i1	0.678596891125962
TRINITY_DN101453_c0_g1_i1	1
TRINITY_DN101457_c0_g1_i1	1.41518067727371e-17
TRINITY_DN101472_c0_g1_i1	0.212798237418893
TRINITY_DN101477_c0_g1_i2	1
TRINITY_DN101481_c0_g1_i2	0.537037800931361
TRINITY_DN101483_c0_g2_i1	1
TRINITY_DN101488_c0_g2_i2	0.346118064728926
TRINITY_DN101510_c0_g2_i1	0.161823187001228
TRINITY_DN101542_c0_g1_i1	7.83245811129189e-11
TRINITY_DN101558_c0_g1_i1	0.34787418436707
TRINITY_DN101562_c0_g2_i1	0.870814095650483
TRINITY_DN101610_c0_g2_i1	0.0390770469803114
TRINITY_DN101696_c0_g4_i1	1
TRINITY_DN101728_c0_g2_i1	1
TRINITY_DN101738_c0_g2_i1	1
TRINITY_DN101739_c1_g1_i2	0.987853159984395
TRINITY_DN101747_c0_g1_i1	1
TRINITY_DN101751_c0_g1_i1	2.79221617712569e-08
TRINITY_DN101753_c0_g1_i1	0.97511093275655
