gene	logFC
TRINITY_DN115726_c0_g4_i1	2.42563271872582
TRINITY_DN131472_c0_g1_i1	1.75934190118648
TRINITY_DN112201_c0_g1_i1	2.00212036809033
TRINITY_DN130033_c1_g1_i2	1.22563380428798
TRINITY_DN121418_c2_g1_i1	1.64612692220722
TRINITY_DN100754_c0_g1_i1	1.58999651104254
TRINITY_DN129108_c0_g5_i7	1.40618849316502
TRINITY_DN210686_c0_g1_i1	1.69731575633631
TRINITY_DN24326_c0_g1_i1	1.9151434552533
TRINITY_DN130923_c0_g2_i2	2.57786933598003
TRINITY_DN121675_c2_g1_i3	1.5617343918715
TRINITY_DN133738_c1_g7_i2	2.47623568339578
TRINITY_DN130224_c3_g3_i1	1.49208298515035
TRINITY_DN127323_c0_g1_i9	1.83825989824758
TRINITY_DN112760_c0_g1_i2	2.07431758024255
TRINITY_DN133210_c0_g1_i4	1.64285291869202
TRINITY_DN117820_c0_g3_i1	2.96290188347216
TRINITY_DN50323_c0_g1_i1	2.98055792979409
TRINITY_DN131756_c6_g1_i1	3.39170907241407
TRINITY_DN122746_c3_g1_i3	1.32726526612439
TRINITY_DN52336_c0_g1_i1	8.56364512434225
TRINITY_DN134068_c1_g10_i4	1.86027172050668
TRINITY_DN129661_c1_g6_i1	1.48503828230016
TRINITY_DN134451_c0_g1_i4	1.88374669447352
TRINITY_DN132449_c1_g2_i1	1.24347530876916
TRINITY_DN130792_c5_g2_i3	1.5404290300553
TRINITY_DN127966_c0_g1_i3	1.32000511970876
TRINITY_DN105980_c0_g1_i1	9.65782954034964
TRINITY_DN128587_c0_g1_i3	1.65739137884398
TRINITY_DN124664_c0_g1_i1	1.78728232515306
TRINITY_DN121052_c0_g1_i2	1.58466164591769
TRINITY_DN95094_c0_g1_i1	2.17384883016851
TRINITY_DN114849_c0_g1_i1	2.15398173692571
TRINITY_DN120758_c3_g1_i1	2.67542536579048
TRINITY_DN120731_c0_g1_i5	1.86499374033533
TRINITY_DN113704_c0_g1_i1	2.84980808778874
TRINITY_DN111011_c1_g2_i1	1.67455204731833
TRINITY_DN116235_c1_g1_i1	2.85770778765278
TRINITY_DN126460_c0_g5_i1	1.8076190560708
TRINITY_DN131418_c2_g2_i2	2.62750703232947
TRINITY_DN105372_c0_g1_i1	1.27007391554148
TRINITY_DN128511_c3_g1_i1	1.54482398516675
TRINITY_DN136053_c0_g7_i2	1.1308866341982
TRINITY_DN133064_c1_g5_i1	8.02930702960516
TRINITY_DN128381_c2_g3_i3	2.00472995506857
TRINITY_DN4687_c0_g1_i1	9.77523968862095
TRINITY_DN129065_c3_g2_i2	1.25266197497373
TRINITY_DN134738_c1_g2_i2	2.26345452101849
TRINITY_DN132180_c9_g5_i6	1.29236052264653
TRINITY_DN135419_c4_g5_i1	1.97165022948669
TRINITY_DN130945_c0_g5_i1	4.28416497638278
TRINITY_DN121083_c0_g1_i2	2.83053017172575
TRINITY_DN118788_c0_g1_i1	2.32153191290614
TRINITY_DN133376_c1_g1_i7	2.40469293882095
TRINITY_DN78127_c0_g1_i1	2.16805304669465
TRINITY_DN134386_c0_g13_i1	2.40635143311424
TRINITY_DN112375_c0_g4_i1	6.08198235992942
TRINITY_DN136098_c4_g2_i1	1.90401141272587
TRINITY_DN128065_c3_g1_i2	1.74329502731112
TRINITY_DN131071_c0_g1_i1	3.28585736343575
TRINITY_DN132245_c4_g2_i3	1.42895326203135
TRINITY_DN131259_c12_g3_i1	1.54666157713098
TRINITY_DN109774_c0_g1_i1	1.9380478897847
TRINITY_DN98218_c0_g1_i2	1.60183474701694
TRINITY_DN145554_c0_g1_i1	1.45680498473768
TRINITY_DN134483_c0_g1_i1	1.95803130708981
TRINITY_DN130380_c0_g1_i1	1.68290115040527
TRINITY_DN132741_c0_g2_i1	1.49024856227821
TRINITY_DN119556_c0_g19_i1	2.61451854696213
TRINITY_DN129542_c4_g3_i1	1.17542313326613
