gid	gname	chr	start	end	logCPM	logFC.XY46.XX46	logFC.XY46.SR46	logFC.SR46.XX46	PV.XY46.XX46	PV.XY46.SR46	PV.SR46.XX46	FDR.XY46.XX46	FDR.XY46.SR46	FDR.SR46.XX46
TRINITY_DN126421_c2_g1_i1	oxt	Chr01	6308159	6308159	5.13514285025582	-3.42211064153562	-0.132215853545308	-3.28989478799031	3.25183497727102e-26	0.742398742003774	4.85784365090415e-11	2.70828322345432e-24	1	3.57264571659477e-09
TRINITY_DN120448_c1_g1_i3	qdpr	Chr01	16477747	16477747	4.39677486404267	1.5347222211333	1.37274747570268	0.161974745430623	0.00139489567632831	0.0280651498922265	0.790125708783535	0.00919885056397737	1	0.908164156953105
TRINITY_DN128780_c0_g1_i1	fgfbp2	Chr01	16906025	16906025	5.25488598834794	-0.937420630788511	0.0239635973841961	-0.961384228172708	0.0020548487027156	0.951074740327139	0.0256126766260311	0.0129208886426757	1	0.132635380378409
TRINITY_DN129746_c0_g2_i1	LOC100489920-like	Chr01	20481224	20481224	2.91247040400516	-3.02448608910746	0.0800912351306219	-3.10457732423808	9.73845347005562e-15	0.875905567753775	2.35942351484474e-07	3.5345105581362e-13	1	8.34658512593178e-06
TRINITY_DN122714_c15_g1_i1	neil3	Chr01	38056089	38056089	4.86521144709511	-1.09282773521436	-0.0645723177706722	-1.02825541744369	0.000223833371563931	0.864654858298986	0.0144393538279063	0.00182609697099449	1	0.0892989002900168
TRINITY_DN102078_c0_g1_i1	naf1	Chr01	42692844	42692844	5.44346694834203	-1.10539083684002	0.1005518629306	-1.20594269977062	0.00149981723297663	0.822973424485964	0.0158721070375738	0.00981599918283924	1	0.0955517559140873
TRINITY_DN130934_c0_g1_i1	gucy1a3-like	Chr01	44695371	44695371	2.17645604426775	-3.35023685396864	0.667063434601721	-4.01730028857036	2.02090121071074e-14	0.284169696567214	1.33783003064334e-08	7.05968156274953e-13	1	6.219796844869e-07
TRINITY_DN123711_c0_g1_i1	LOC100485002	Chr01	45162774	45162774	4.50960467923318	-0.967484350927219	-0.147841245251043	-0.819643105676176	0.00119203799933444	0.697013431419911	0.0503026329662936	0.00803595276313582	1	0.209115638945158
TRINITY_DN74683_c0_g1_i1	stk11	Chr01	81121898	81121898	0.703843344326204	2.67007765197379	0.227788513599643	2.44228913837414	0.000356318884956695	0.779842912110363	0.00520708429402194	0.0027720793672845	1	0.0414720025849398
TRINITY_DN125487_c0_g2_i2	Xetrov90001474m	Chr01	81284059	81284059	3.56765644776716	-2.32400791459738	-0.117732556510039	-2.20627535808734	1.01399330358047e-09	0.808618011419716	0.000100929614467748	2.07349264810211e-08	1	0.00168117990933298
TRINITY_DN132552_c1_g1_i4	gzmh	Chr01	85231096	85231096	2.65973919626663	-1.46413722055039	0.475465449928974	-1.93960267047936	0.000451451109464899	0.393636531637112	0.00178944994451282	0.00342443751189501	1	0.0179187628738841
TRINITY_DN120456_c0_g1_i1	ddx49	Chr01	100443086	100443086	4.97989438408964	-12.2567329036413	-0.988724876280272	-11.268008027361	2.31048723199268e-89	0.56031085353711	5.71800160114594e-34	1.93711249530266e-86	1	4.10911932205779e-31
TRINITY_DN127771_c1_g4_i4	cdkn2b	Chr01	108984313	108984313	5.58793324569947	-1.26526059810118	-0.175742395030013	-1.08951820307117	2.97318022782177e-05	0.648101366829775	0.0116936648752578	0.000295461987713051	1	0.0763892710713498
TRINITY_DN127013_c6_g1_i2	oxa1l	Chr01	128276275	128276275	3.29204670810911	-1.84560991218607	-0.115653226779242	-1.72995668540682	1.54883942332203e-06	0.814336006021363	0.00207458618523362	1.97748269925866e-05	1	0.0201467149540525
TRINITY_DN129836_c0_g2_i1	pole-like	Chr01	131735774	131735774	3.6334531180459	1.54694134075781	-0.0285784031488131	1.57551974390662	7.96820670798516e-05	0.95060484394467	0.00100566305445404	0.00072066283753773	1	0.0114041646283264
TRINITY_DN107751_c0_g1_i1	gatsl3	Chr01	131983209	131983209	5.1552878842067	-1.12846772643686	0.143743089665716	-1.27221081610258	0.000141006889837538	0.708290866951787	0.00289014067466965	0.00120428023537988	1	0.0263957615884605
TRINITY_DN97717_c0_g2_i1	thoc5	Chr01	132400381	132400381	1.52107803641541	-10.6973557328614	0	-10.6973557328614	7.36812327155606e-31	1	2.72950957107114e-13	7.68975255295344e-29	1	2.76825099724118e-11
TRINITY_DN134995_c0_g1_i1	LOC100492311-like	Chr01	145104510	145104510	3.87775142868046	1.06255641595647	-0.688446731022377	1.75100314697884	0.00553745195942953	0.122188981043578	0.000227484432270186	0.0298239810885592	1	0.0033617440895768
TRINITY_DN132433_c1_g3_i2	suds3	Chr01	156928872	156928872	5.09171134916154	-3.05587933871996	-0.217534489794109	-2.83834484892585	9.6170527810052e-21	0.593565855119964	1.30232582836985e-08	5.54789246669364e-19	1	6.08849428162797e-07
