gene	logFC	FDR
1	TRINITY_DN84079_c0_g2_i1	-6.41466870762412	3.28408567335548e-12
2	TRINITY_DN80908_c0_g1_i1	-7.74571053838716	6.62051698736688e-10
3	TRINITY_DN82615_c0_g1_i1	-4.44749856464832	1.88492137628261e-05
4	TRINITY_DN5080_c0_g2_i1	-8.13234073387771	3.09846120032176e-13
5	TRINITY_DN24863_c0_g1_i1	-5.43018210505154	1.13831189932173e-10
6	TRINITY_DN200018_c0_g1_i1	-4.87733484379664	4.7273279420944e-07
7	TRINITY_DN16115_c0_g1_i1	-5.39202663981579	8.10311922793043e-10
8	TRINITY_DN51144_c0_g1_i1	-4.21007582485308	9.0064323909763e-06
9	TRINITY_DN80769_c0_g1_i1	-7.16244658450357	1.34843537279099e-14
10	TRINITY_DN87263_c0_g4_i1	-4.94861859693166	3.98697851198205e-08
11	TRINITY_DN87262_c0_g1_i1	-6.00248772155397	4.99648032502712e-15
12	TRINITY_DN118778_c1_g1_i12	-5.32185817330628	6.03158928381183e-09
13	TRINITY_DN60755_c0_g1_i1	-7.46104427060508	5.82678793029631e-18
14	TRINITY_DN14458_c0_g1_i1	-4.95346857982616	1.25052627498371e-07
15	TRINITY_DN63549_c0_g1_i1	-5.59983094139212	6.86733302121197e-10
16	TRINITY_DN180006_c0_g1_i1	-4.92597065860492	5.70458237086743e-06
17	TRINITY_DN129581_c0_g1_i5	-0.949136843409982	0.000299185542842764
18	TRINITY_DN78131_c0_g1_i1	-5.84575802028864	1.32690310553072e-13
19	TRINITY_DN1138_c0_g1_i1	-6.03293785902433	3.13006547586309e-11
20	TRINITY_DN127864_c2_g3_i1	-3.65188361988271	0.0006399149762216
21	TRINITY_DN81743_c0_g3_i1	-4.46491207202077	7.70972833285148e-05
22	TRINITY_DN86330_c0_g2_i1	-5.81868379827992	2.81034283084303e-09
23	TRINITY_DN167276_c0_g1_i1	-5.43565746505316	7.08153187619155e-10
24	TRINITY_DN25857_c0_g1_i1	-4.43148654216688	1.16854869892574e-06
25	TRINITY_DN71326_c0_g2_i1	-5.63989566946926	1.69006957523245e-17
26	TRINITY_DN195005_c0_g1_i1	-5.26885908035719	6.63255204172748e-10
27	TRINITY_DN61917_c0_g2_i1	-5.59337499915349	1.03983837214284e-11
28	TRINITY_DN140209_c0_g1_i1	-5.60805594838818	3.10336828208364e-12
29	TRINITY_DN179978_c0_g1_i1	-5.36219271793019	3.09921225144487e-09
30	TRINITY_DN89640_c0_g4_i1	-6.5895547266276	3.05692516587384e-10
31	TRINITY_DN180966_c0_g1_i1	-5.31402315186997	1.25313105329501e-09
32	TRINITY_DN3428_c0_g2_i1	-5.26153098874791	9.59207184133283e-10
33	TRINITY_DN86748_c0_g1_i1	-6.72466875744575	1.06396946548404e-11
34	TRINITY_DN4959_c0_g1_i1	-4.67858495300825	4.96502486381159e-08
35	TRINITY_DN165726_c0_g1_i1	-5.10126804003895	1.58794096289573e-10
36	TRINITY_DN73425_c0_g1_i1	-4.96433658642272	1.50773195183497e-08
37	TRINITY_DN72056_c0_g2_i1	-6.95269401925435	8.62336829279822e-16
38	TRINITY_DN75156_c0_g3_i1	-5.84038328054297	4.44092223836101e-11
39	TRINITY_DN95869_c0_g4_i1	-6.24168681325357	1.82115960405495e-12
40	TRINITY_DN97526_c0_g2_i2	-5.24974789041001	2.02301441691619e-09
41	TRINITY_DN73105_c0_g1_i1	-7.0836344005955	2.04455622709408e-13
42	TRINITY_DN1416_c0_g1_i1	-4.97365409138518	4.63206411950055e-08
43	TRINITY_DN207325_c0_g1_i1	-5.25933280954221	1.85589489720624e-11
44	TRINITY_DN94125_c0_g1_i1	-4.94954345263989	5.34586488423328e-05
45	TRINITY_DN131583_c4_g1_i1	-5.40415171523858	1.32148830284087e-09
46	TRINITY_DN65335_c0_g1_i1	-5.02581941333981	4.77815264405985e-08
47	TRINITY_DN194884_c0_g1_i1	-5.84525121862335	2.3964852297161e-11
48	TRINITY_DN7342_c0_g1_i1	-5.14287845405782	6.965093894794e-09
49	TRINITY_DN22248_c0_g1_i1	-5.54849658908103	2.55685553731619e-11
50	TRINITY_DN24113_c0_g2_i1	-5.24918120168105	9.3134221034356e-14
51	TRINITY_DN78715_c0_g2_i1	-5.86343402614078	5.2813970462524e-10
52	TRINITY_DN101742_c0_g2_i1	-4.55617413155951	1.82250162991184e-07
