gid	gname	chr	start	end	logCPM	logFC.M46.F46	logFC.M46.SR46	logFC.SR46.F46	PV.M46.F46	PV.M46.SR46	PV.SR46.F46	FDR.M46.F46	FDR.M46.SR46	FDR.SR46.F46	Am2_463	Am2_464	Am4_461	Am5_461	Am6_462	Am6_464	average	ward.D
TRINITY_DN100376_c0_g3_i1	NA	NA	NA	NA	0.746661245539506	0.607304341469998	8.78524385698549	-8.17793951551549	0.328493790159933	3.22705844324164e-07	3.63832244166496e-06	0.537295282445737	0.00020523284934406	9.36794378476871e-05	0.586002896008469	0.977522821238505	1.9184658614644	-3.62347759996171	0.687586250171275	0.202799234177312	1	1
TRINITY_DN101325_c0_g2_i1	pdik1l	Chr02	51099186	51099186	1.52194559914999	1.5108218907054	9.84685722880947	-8.33603533810407	0.181782050430705	0.00023163924780609	0.0014305283011185	0.382620683510401	0.0499378883469416	0.0152904241395603	3.32491808002446	1.75917248936897	1.21072497058699	-3.62347759996171	0.960748355815947	-3.62347759996171	1	1
TRINITY_DN102489_c0_g3_i1	NA	NA	NA	NA	2.35823253528485	0.547298461936974	10.4058002873126	-9.85850182537561	0.608018262981161	0.00010669564492117	0.000224161017485508	0.762135040194402	0.0266101030504867	0.00334846278556304	-3.62347759996171	1.21603317991585	3.14408847907574	-3.62347759996171	3.57366375610707	2.85291431263836	1	1
TRINITY_DN103720_c0_g1_i2	NA	NA	NA	NA	2.79720101445078	-0.422926175397727	-1.99145807187035	1.56853189647262	0.313685892411763	3.81913291962498e-05	0.00335925591086301	0.523612560174727	0.0114812748868732	0.0300584281098994	1.69140447987647	2.07416778741854	2.31228847176563	4.08808279785373	2.246131683965	2.86663142951287	2	2
TRINITY_DN103834_c0_g4_i1	NA	NA	NA	NA	0.697493172767776	-2.322729591375	7.16030895573869	-9.48303854711369	1.26703746864585e-05	1.67207706385842e-05	8.36702403975212e-10	0.000137567930707988	0.00616463310543396	4.99644893303413e-08	-0.395469877313239	2.07416778741854	-0.178262732532468	-3.62347759996171	-0.410038531275242	1.68772948800442	1	1
TRINITY_DN104490_c0_g1_i1	cit	Chr01	142829798	142829798	0.776722209064682	-0.701540944345876	8.28434868444167	-8.98588962878755	0.208720278506027	5.66201727461031e-07	5.15491451781617e-08	0.41491249237437	0.000320080127664026	2.09817392669961e-06	0.805729040520774	0.977522821238505	1.12098328878241	-3.62347759996171	0.0718069543537322	1.71831201926198	1	1
TRINITY_DN106825_c0_g1_i1	NA	NA	NA	NA	1.00144681514521	1.99481102989493	-3.22757713841998	5.22238816831491	0.00420569692109012	1.75685187270258e-07	3.59768963440298e-11	0.0239934265503825	0.000117611986288634	2.7401684613646e-09	-0.651159503064464	-1.95381492653398	0.342136425493924	3.04679998767201	-0.149092160772065	-1.63171744760195	2	2
TRINITY_DN107012_c1_g1_i1	NA	NA	NA	NA	1.83347493342732	-1.75248220831113	8.72974633129262	-10.4822285396037	0.0398066420289643	9.31478890551268e-05	5.56631654580814e-06	0.141524841674403	0.0239352439360947	0.000136024521238053	-3.62347759996171	2.80403936212916	1.9184658614644	-3.62347759996171	1.46832209594717	2.93982932093992	1	1
TRINITY_DN108182_c0_g5_i1	NA	NA	NA	NA	2.32701604684205	0.319927390502741	10.3432187151836	-10.0232913246809	0.742823477760551	3.65261927451724e-05	6.43258536924085e-05	0.854744275861709	0.01147147922524	0.00116303155087504	4.16374376698844	3.15880119934024	0.0333054892324206	-3.62347759996171	0.170744872357427	0.853283371606286	1	1
TRINITY_DN108746_c0_g3_i1	NA	NA	NA	NA	0.228028583770899	-8.92220990635398	-8.35013026115627	-0.572079645197713	9.73323471436197e-16	7.74504227959881e-12	0.480501990120698	3.91778097940908e-14	1.31350753700476e-08	0.733437087065958	-3.62347759996171	1.4828775765422	-3.62347759996171	0.791490788373672	-3.62347759996171	1.19518339701362	2	2
TRINITY_DN111328_c0_g1_i1	NA	NA	NA	NA	1.44592728856619	2.2260135812006	-6.92759616265728	9.15360974385788	0.0818960093345552	2.60707706278347e-17	1.73429554863925e-15	0.232309609886457	8.29017917501857e-14	2.22821941726433e-13	-3.62347759996171	-3.6234775999617	-1.33930835529012	3.91586761533059	-3.62347759996171	-3.11219472099034	2	2
TRINITY_DN111790_c1_g2_i1	NA	NA	NA	NA	1.404097653755	-1.19093785925322	-3.42986358642442	2.2389257271712	0.104695593944442	3.83626858518112e-05	0.0157517265560752	0.272772553702649	0.0114812748868732	0.0961161362101215	-1.35911428567338	0.793345380304408	1.00033692130792	3.16826461571041	-1.90154720724519	1.12843277315803	2	2
TRINITY_DN111831_c0_g2_i1	NA	NA	NA	NA	0.317799880278591	-3.69674076442001	-3.92002850247038	0.223287738050377	2.88220467829795e-07	8.37704708029012e-07	0.784841672053927	4.2186654091612e-06	0.000463268914511957	0.906740459838093	-1.9086148731481	1.57145909112832	-1.78329358043559	1.31599228980914	-2.68273951448312	0.441468278267461	2	2
TRINITY_DN111958_c0_g1_i1	NA	NA	NA	NA	1.61472775195766	0.44362970607596	3.56380590504763	-3.12017619897167	0.389262973146409	2.69750206986471e-05	0.000261129185519991	0.590481737315116	0.00891191625393354	0.00382213196228023	2.57194964523013	1.06148449124403	1.7034353035953	-1.28249888059577	1.58054141887102	1.94210615277078	1	1
TRINITY_DN112291_c0_g1_i1	NA	NA	NA	NA	3.7602334132239	0.309852981413296	2.0729539447432	-1.7631009633299	0.409837113918335	0.000132464174068485	0.00137265636507979	0.60806289169302	0.0311089463468918	0.0147961886742648	4.04466512995405	3.89051442131048	4.42444736175399	2.01452518334977	3.61817086310849	3.6162347326166	1	1
TRINITY_DN112881_c0_g1_i2	NA	NA	NA	NA	2.53471997482289	1.04030091408784	3.35295891064361	-2.31265799655576	0.0454301491714054	3.0303120625236e-05	0.00317935406002611	0.155710550748788	0.00975798842513138	0.0288546514209791	3.89105058789227	2.07416778741854	2.21804675443117	-0.142416926577898	2.65783277701053	2.06617743564619	1	1
TRINITY_DN112947_c0_g1_i2	NA	NA	NA	NA	1.96226898114468	0.737405688398283	3.07520804860919	-2.33780236021091	0.0846743433514089	3.77648219477616e-06	0.000462530938995006	0.23686283489295	0.00168543737812124	0.00608124815687187	2.49504040474426	1.85640093035052	2.25014956294517	-0.498111109248971	2.54247996910422	1.55847233847405	1	1
TRINITY_DN113301_c1_g1_i1	Xetrov90029739m	scaffold_6020	588	588	6.44273103534812	0.206370220131441	2.33055184768939	-2.12418162755795	0.527391607279274	1.16411354398752e-06	1.28329488404075e-05	0.701726821359771	0.000604364988683644	0.00029001962903667	6.78584974883964	6.55830311078681	6.90168869793868	4.39907690400813	6.45216932766126	6.47927757415292	1	1
TRINITY_DN113704_c0_g2_i1	NA	NA	NA	NA	0.269843789458627	0.867497186158475	8.36668120876522	-7.49918402260675	0.26909724210454	2.64978415504867e-05	0.000234770974641057	0.480689818519785	0.00886945514740567	0.00349463945224918	0.396019176373283	0.841640513170127	0.949104089822293	-3.62347759996171	0.988137751449133	-1.97888972625085	1	1
TRINITY_DN115526_c0_g1_i1	NA	NA	NA	NA	1.68290347429905	0.604334831004704	3.41903024234033	-2.81469541133562	0.19239986132449	5.22956473526653e-06	0.000194573410972833	0.394596870252306	0.00221724828834076	0.00297282462566841	2.44684663665199	1.59981750003941	1.71881188207924	-1.06772162295025	2.14024151621295	1.47138045780569	1	1
TRINITY_DN116959_c0_g6_i1	NA	NA	NA	NA	4.95702846390642	0.759624912139394	13.1003585069059	-12.3407335947665	0.514995217565141	2.11970442775701e-05	4.86853705519115e-05	0.692306760910984	0.00759481139967755	0.000914702467850868	5.73099208176378	5.4528203764782	-2.42795456925175	-3.62347759996171	6.33172409934731	3.16744819872319	1	1
TRINITY_DN119005_c4_g1_i1	NA	NA	NA	NA	2.19521583611798	0.0855351781573298	-2.28413731516169	2.36967249331902	0.852970014853294	8.09477660795024e-06	3.37922623679352e-05	0.921780127776251	0.00326861939888327	0.000668461401538028	1.98933887997309	1.38849929286329	1.41332765810337	3.74888012005321	0.932828896299744	1.43501625270088	2	2
TRINITY_DN119281_c1_g1_i1	NA	NA	NA	NA	1.06508959080834	0.89013958722782	3.62623432647184	-2.73609473924402	0.10325973521241	4.8800702692406e-05	0.00225177598985302	0.270305042608406	0.0137684981507573	0.02179715730817	0.904196822080816	0.524161390423117	1.6239936137217	-1.67992244132142	1.98576085882256	0.88058149227835	1	1
