gid	gname	chr	start	end	logCPM	logFC.XYtestis.XXovary	PV.XYtestis.XXovary	FDR.XYtestis.XXovary	A10FO1	A15MT1	A17FO1	A17MT1	A2FO2	A6FO1	A6MT1	A8FO2	A8MT1	A12MT1
TRINITY_DN100034_c0_g1_i1	NA	NA	NA	NA	4.72329215837993	0.206102681701927	0.591821127070802	0.672584989507697	5.24630145497657	5.22854400736866	4.7991262909393	4.60083466059135	4.66789487374957	2.784454135686	4.79709527897805	4.62246256705288	4.31802624220474	4.99822326472142
TRINITY_DN100099_c0_g1_i1	katnb1	Chr04	28039297	28039297	2.37373211255284	-0.831172014443932	0.118137580939523	0.178118280157431	0.374800360942812	2.16459156956721	2.9762233401527	0.757351726881599	3.04133192104641	3.51089678464569	1.90633293908093	2.03865391431005	2.2865698669473	2.00841294770025
TRINITY_DN100099_c0_g2_i1	zswim7	Chr02	31296160	31296160	1.69717922153532	-0.891358465299878	0.101493064021929	0.156420516760125	-0.296394870531859	1.6375468524762	2.11665002464228	0.12218469806223	2.25033623908481	2.9514637875396	1.1164599141565	1.65812350609746	1.34616164638242	1.4020537641954
TRINITY_DN100115_c0_g1_i1	NA	NA	NA	NA	6.18354096468724	-0.487598355543881	0.156788210374049	0.226391578727506	6.65145618510794	6.6257093698653	6.06248361098621	6.28473940159204	6.40777236730936	5.90261967671702	5.30450123248854	6.80857256069719	4.50880988659855	5.99355753517594
TRINITY_DN100260_c0_g2_i1	NA	NA	NA	NA	6.75472433574066	-0.336667560715896	0.173373104007363	0.246624178821858	7.2268879226889	6.87024122781739	6.72830917295601	6.65420477959682	6.5915637059024	6.56897622221066	6.52870380587277	7.28058019179571	6.21278705857354	6.53966568200821
TRINITY_DN100266_c0_g1_i1	NA	NA	NA	NA	1.87105532247644	-1.07100281204291	0.0935930837878017	0.145980362987611	-0.296394870531859	-0.375498906569855	0.105948249372366	1.30625571260863	2.822590951207	2.85359474934622	1.45751074974745	3.06209631203399	1.87592216922906	1.21283319371512
TRINITY_DN100287_c0_g1_i1	NA	NA	NA	NA	0.409022203037192	0.393879337121746	0.716818843234829	0.781002274866113	0.714763370513189	-2.99796005792255	-2.99796005792255	-2.99796005792255	-1.68739389749196	-0.660815279667818	0.442190690322758	1.69717514843773	1.77763827523748	1.3570240612912
TRINITY_DN100335_c0_g2_i1	vat1l	Chr04	57105981	57105981	0.406671907843985	0.306359803819959	0.687630671480149	0.75643397447787	0.989697007250629	-0.231842715842968	-0.196920921356348	0.12218469806223	1.1739247818223	-2.99796005792255	1.84573677413473	-0.633173873339148	0.0164578566105598	-0.912561234765994
TRINITY_DN100358_c0_g1_i1	NA	NA	NA	NA	2.45516397373543	0.162220112322811	0.705333203381896	0.771693359277185	2.3661581669523	1.34846421483649	2.64129324592842	2.1569139632599	2.22196429688197	1.98493262049199	2.52430703757474	2.5673381857689	2.94466740272464	3.08578166009697
TRINITY_DN100376_c0_g1_i1	NA	NA	NA	NA	3.92538271969308	-0.280862013691666	0.565270045188714	0.64974230496038	3.21572680683192	4.34355791574405	3.59465785778669	3.11663429568373	3.08136443077422	5.45329111984232	3.45374828813013	3.25764508677026	3.11534109240157	4.32937755711689
