gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN123842_c0_g1_i1	NA	NA	NA	NA	1.7481343579292	-4.97242347569629	1.18772441244706e-05	0.00516323062486614
TRINITY_DN94499_c2_g1_i1	NA	NA	NA	NA	2.22095137523983	-5.13311998453585	0.000189184395002863	0.0408447839117255
TRINITY_DN19183_c0_g2_i1	NA	NA	NA	NA	0.978205803404102	-5.29426029432438	9.79463972372207e-07	0.000768496988469306
TRINITY_DN88090_c0_g6_i1	NA	NA	NA	NA	1.20457785993169	-4.84154718516332	1.27785382832887e-07	0.000137024266011705
TRINITY_DN78866_c0_g1_i4	NA	NA	NA	NA	4.16834893690366	2.10815356645448	3.12721374204666e-06	0.00189810073335658
TRINITY_DN114554_c0_g1_i1	NA	NA	NA	NA	1.72722573728231	-4.71693119500746	2.91912026867856e-05	0.0100973311745291
TRINITY_DN51023_c0_g1_i1	NA	NA	NA	NA	1.1521713331849	-4.60361614513154	2.07039915212024e-05	0.0081222768688483
TRINITY_DN89934_c3_g3_i1	NA	NA	NA	NA	1.572967115056	2.55505612960882	8.91686921724201e-19	4.7807794308243e-15
TRINITY_DN84841_c0_g1_i2	NA	NA	NA	NA	1.67747100692479	2.14407837280987	8.48884842738019e-05	0.0227564804216995
TRINITY_DN29420_c0_g1_i1	NA	NA	NA	NA	1.34648164478694	-4.54531247119703	3.2451827398333e-05	0.0107396289277638
TRINITY_DN77847_c0_g1_i1	NA	NA	NA	NA	3.26340732539591	5.3420245472044	8.20313512456734e-46	1.31943326911103e-41
TRINITY_DN87795_c11_g1_i1	NA	NA	NA	NA	0.718205150100227	3.1334909976899	1.59619732326125e-13	7.33543881314161e-10
TRINITY_DN116338_c0_g1_i1	NA	NA	NA	NA	1.53919557287705	-4.74584797071794	2.42614267088975e-05	0.00925701519387969
TRINITY_DN24572_c0_g1_i1	NA	NA	NA	NA	1.48537215360877	-4.82458179413007	0.000156849830534182	0.03611384558272
TRINITY_DN88090_c0_g8_i1	NA	NA	NA	NA	1.34189771640624	-4.66665486542276	2.54009518585524e-05	0.00926023517378765
TRINITY_DN94549_c0_g1_i1	NA	NA	NA	NA	2.14073063986217	-3.86463453191301	4.02399780971357e-08	5.47027021884319e-05
TRINITY_DN94805_c0_g1_i1	NA	NA	NA	NA	1.22323677884546	-5.01135756189925	8.1396339384401e-06	0.00396733157826787
