gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN123842_c0_g1_i1	NA	NA	NA	NA	1.7481343579292	-4.97242347569629	1.18772441244706e-05	0.00516323062486614
TRINITY_DN94499_c2_g1_i1	NA	NA	NA	NA	2.22095137523983	-5.13311998453585	0.000189184395002863	0.0408447839117255
TRINITY_DN91710_c3_g1_i2	NA	NA	NA	NA	5.62617732408048	1.21522941476175	0.000100347736321029	0.0258246906376894
TRINITY_DN93784_c1_g1_i2	NA	NA	NA	NA	4.7010097875718	1.29449594985832	0.000143209341709613	0.0341251949144928
TRINITY_DN91270_c0_g1_i3	NA	NA	NA	NA	3.50142210720264	-1.28748474602672	1.29496081243436e-05	0.00555434591669345
TRINITY_DN90102_c2_g1_i1	NA	NA	NA	NA	4.23264804740989	1.09568704045524	4.70507011091952e-06	0.00262963065750401
TRINITY_DN90592_c0_g1_i2	NA	NA	NA	NA	1.97323224094521	-1.0927120138884	3.26721320285935e-05	0.0107396289277638
TRINITY_DN63796_c0_g1_i1	NA	NA	NA	NA	6.67810251162638	1.05318810393145	4.57068208324982e-05	0.0138711577298173
TRINITY_DN90752_c0_g1_i6	NA	NA	NA	NA	6.05860838524325	1.34789635540527	2.7322751609332e-05	0.00965874281890771
TRINITY_DN83259_c0_g1_i3	NA	NA	NA	NA	1.99848598567507	1.91686792890113	0.000159409783374508	0.03611384558272
TRINITY_DN93221_c2_g1_i1	NA	NA	NA	NA	3.04708471319286	1.24306166427616	0.00015696879150293	0.03611384558272
TRINITY_DN87040_c3_g1_i1	NA	NA	NA	NA	1.94285669562678	-1.33228154421606	0.000140914760425766	0.0338290069263916
TRINITY_DN85540_c7_g2_i1	NA	NA	NA	NA	2.46595919816325	1.40428649118288	4.20169532596715e-05	0.0132514055824546
TRINITY_DN19183_c0_g2_i1	NA	NA	NA	NA	0.978205803404102	-5.29426029432438	9.79463972372207e-07	0.000768496988469306
TRINITY_DN88251_c2_g2_i1	NA	NA	NA	NA	3.39304746188369	1.81612682472055	9.83440101433221e-05	0.0255131327604881
TRINITY_DN79433_c0_g1_i1	NA	NA	NA	NA	1.16936502437381	-1.33557649253932	3.2717325217472e-05	0.0107396289277638
TRINITY_DN85495_c0_g3_i2	NA	NA	NA	NA	3.8927085294566	1.53535516346706	2.68444686665444e-05	0.00959510791704517
TRINITY_DN75903_c0_g1_i3	NA	NA	NA	NA	3.81123328578118	-1.13446177231153	6.34401604246552e-08	7.84925584884897e-05
