gene	FDR
TRINITY_DN100034_c0_g1_i1	0.672309080694333
TRINITY_DN100099_c0_g1_i1	0.200876269097324
TRINITY_DN100099_c0_g2_i1	0.175036930187879
TRINITY_DN100108_c0_g1_i1	1
TRINITY_DN100115_c0_g1_i1	0.220118852727703
TRINITY_DN100115_c0_g2_i1	1
TRINITY_DN100260_c0_g2_i1	0.256624073046957
TRINITY_DN100266_c0_g1_i1	0.168758423911849
TRINITY_DN100287_c0_g1_i1	0.772816178751823
TRINITY_DN100287_c0_g2_i1	1
TRINITY_DN100300_c0_g1_i1	1
TRINITY_DN100323_c0_g3_i1	1
TRINITY_DN100335_c0_g2_i1	0.749644367833494
TRINITY_DN100358_c0_g1_i1	0.752126497781637
TRINITY_DN100360_c0_g1_i1	1
TRINITY_DN100368_c0_g3_i1	0.25139089428647
TRINITY_DN100376_c0_g1_i1	0.6585371887117
TRINITY_DN100379_c0_g1_i1	1
TRINITY_DN100399_c0_g2_i1	1
TRINITY_DN100410_c0_g1_i1	0.283837230903089
TRINITY_DN100411_c0_g3_i1	1
TRINITY_DN100465_c0_g1_i1	1
TRINITY_DN100528_c0_g1_i1	0.734194056633913
TRINITY_DN100538_c0_g1_i1	0.0952716542715489
TRINITY_DN100549_c0_g1_i1	0.220789144800323
TRINITY_DN100550_c0_g1_i1	0.134146473714885
TRINITY_DN100550_c0_g2_i1	1
TRINITY_DN100586_c0_g1_i1	1
TRINITY_DN100589_c0_g1_i1	1
TRINITY_DN100595_c0_g1_i1	1
TRINITY_DN100616_c0_g1_i1	1
TRINITY_DN100637_c0_g1_i1	0.0831234701393799
TRINITY_DN100638_c0_g2_i1	1
TRINITY_DN100681_c0_g1_i1	0.209304127828382
TRINITY_DN100684_c0_g1_i1	0.685750217457934
TRINITY_DN100684_c0_g3_i1	0.274621050133747
TRINITY_DN100706_c0_g3_i1	0.277985569016203
TRINITY_DN100751_c0_g1_i1	0.783144431075556
TRINITY_DN100779_c0_g1_i1	0.144577703002738
TRINITY_DN100806_c0_g1_i1	1
TRINITY_DN100825_c0_g1_i1	1
TRINITY_DN100830_c0_g1_i2	1
TRINITY_DN100835_c0_g1_i1	1
TRINITY_DN100851_c0_g2_i1	1
TRINITY_DN100856_c0_g1_i1	0.816816637160753
TRINITY_DN100856_c0_g2_i1	0.9118511240832
TRINITY_DN100875_c0_g1_i1	1
TRINITY_DN100882_c0_g1_i1	1
TRINITY_DN100904_c0_g1_i1	1
TRINITY_DN100915_c0_g2_i1	0.0727904347370207
TRINITY_DN100985_c0_g1_i1	0.0891300427752504
TRINITY_DN100998_c0_g1_i1	0.0524313014408794
TRINITY_DN101035_c0_g3_i1	1
TRINITY_DN101042_c0_g2_i1	1
TRINITY_DN101047_c0_g1_i2	1
TRINITY_DN101055_c0_g2_i1	0.380829544726632
TRINITY_DN101072_c0_g1_i1	1
TRINITY_DN101072_c0_g2_i2	1
TRINITY_DN101074_c0_g1_i1	0.208270077820774
TRINITY_DN101087_c0_g1_i1	0.825621051063707
TRINITY_DN101111_c0_g1_i2	0.544547316377542
TRINITY_DN101116_c0_g3_i1	1
TRINITY_DN101150_c0_g1_i1	1
TRINITY_DN101150_c0_g2_i1	0.122156685166246
TRINITY_DN101171_c0_g1_i1	1
TRINITY_DN101180_c0_g1_i1	0.0884457735297786
TRINITY_DN101193_c0_g1_i1	1
TRINITY_DN101217_c0_g1_i1	0.589069598092161
TRINITY_DN101232_c0_g1_i1	1
TRINITY_DN101244_c0_g1_i1	0.395979670401466
TRINITY_DN101247_c0_g2_i1	0.287479630482975
TRINITY_DN101247_c0_g3_i1	0.0501180215470569
TRINITY_DN101269_c0_g2_i1	0.695137100795351
TRINITY_DN101294_c0_g1_i1	0.194271926859851
TRINITY_DN101332_c0_g1_i1	0.297552002471973
TRINITY_DN101356_c0_g1_i1	0.0769617247097708
TRINITY_DN101361_c0_g1_i2	1
TRINITY_DN101369_c0_g1_i1	1
TRINITY_DN101369_c0_g2_i1	1
TRINITY_DN101425_c0_g1_i1	1
TRINITY_DN101437_c0_g1_i1	0.606416825105786
TRINITY_DN101457_c0_g1_i1	1
TRINITY_DN101472_c0_g1_i1	0.375930411792141
TRINITY_DN101477_c0_g1_i2	1
TRINITY_DN101481_c0_g1_i2	0.590686332152055
TRINITY_DN101488_c0_g2_i2	0.590723250056048
TRINITY_DN101489_c0_g1_i1	1
TRINITY_DN101542_c0_g1_i1	1
TRINITY_DN101558_c0_g1_i1	0.544784415393163
TRINITY_DN101592_c0_g2_i1	1
TRINITY_DN101610_c0_g2_i1	1
TRINITY_DN101696_c0_g4_i1	1
TRINITY_DN101728_c0_g2_i1	1
TRINITY_DN101747_c0_g1_i1	1
TRINITY_DN101751_c0_g1_i1	1
TRINITY_DN101758_c0_g1_i1	0.246821574687788
TRINITY_DN101809_c0_g1_i2	1
TRINITY_DN101813_c0_g1_i1	1
