gene	logFC
TRINITY_DN113022_c0_g1_i1	-8.54772452913205
TRINITY_DN111810_c0_g4_i1	-1.71604691167806
TRINITY_DN135762_c3_g1_i1	-2.36521534075569
TRINITY_DN119520_c3_g2_i4	-6.1636605028583
TRINITY_DN132736_c0_g1_i2	-1.41003822150989
TRINITY_DN136702_c5_g3_i1	-3.69226798824011
TRINITY_DN104464_c0_g1_i1	-2.07022140278983
TRINITY_DN126472_c1_g2_i1	-5.85790365362571
TRINITY_DN96058_c0_g1_i3	-3.00301083523998
TRINITY_DN128592_c11_g1_i1	-5.35886425913626
TRINITY_DN129628_c2_g2_i2	-1.84615893249956
TRINITY_DN120485_c1_g5_i1	-1.30961565551682
TRINITY_DN120299_c0_g3_i2	-6.44030186296479
TRINITY_DN124267_c8_g1_i2	-4.0386518357485
TRINITY_DN37225_c0_g2_i1	-6.72921264824009
TRINITY_DN129651_c0_g4_i5	-3.61530227066464
TRINITY_DN120435_c1_g1_i1	-3.07620275469581
TRINITY_DN134082_c5_g3_i3	-1.72158948542778
TRINITY_DN107602_c0_g1_i1	-8.0240181281239
TRINITY_DN118888_c0_g1_i2	-3.45771849859028
TRINITY_DN121385_c0_g3_i3	-4.7071471269179
TRINITY_DN120502_c0_g1_i1	-2.81842422412808
TRINITY_DN135127_c9_g1_i3	-1.79862836532141
TRINITY_DN134779_c7_g2_i1	-1.97679206247087
TRINITY_DN130860_c2_g1_i3	-2.24239073972418
TRINITY_DN125465_c0_g2_i1	-2.77977446358161
TRINITY_DN124366_c0_g1_i1	-2.56123107563894
TRINITY_DN133632_c2_g7_i15	-7.6572811070661
TRINITY_DN106055_c0_g2_i1	-2.95647314847999
TRINITY_DN126082_c1_g2_i1	-9.42377505728037
TRINITY_DN119785_c0_g3_i1	-1.61823605778485
TRINITY_DN123800_c0_g1_i1	-2.7834666434393
TRINITY_DN122454_c0_g2_i2	-5.32338659607535
TRINITY_DN119834_c0_g1_i2	-2.14182380773022
TRINITY_DN153705_c0_g1_i1	-3.46481692470761
TRINITY_DN99267_c0_g1_i2	-1.79457293544814
TRINITY_DN27005_c0_g1_i1	-9.49960485927582
TRINITY_DN130147_c2_g5_i1	-1.96825643789835
TRINITY_DN131174_c1_g2_i1	-2.46884731675154
TRINITY_DN136095_c7_g1_i1	-4.09595782269
TRINITY_DN19764_c0_g1_i1	-4.49055851009244
TRINITY_DN6127_c0_g1_i1	-5.87448605816594
TRINITY_DN130236_c1_g1_i4	-1.68673169479939
TRINITY_DN107343_c0_g1_i1	-2.20973097529579
TRINITY_DN167774_c0_g1_i1	-8.6762153236331
TRINITY_DN133632_c2_g4_i3	-6.07243977259904
TRINITY_DN128335_c3_g2_i1	-1.84375563370649
TRINITY_DN9176_c0_g1_i1	-4.06379128213678
TRINITY_DN102016_c0_g3_i1	-3.73918866624265
TRINITY_DN127570_c2_g1_i1	-1.37085688115038
TRINITY_DN120303_c0_g4_i1	-3.09552836420088
TRINITY_DN110867_c0_g1_i1	-2.71022219187291
TRINITY_DN107602_c0_g3_i1	-6.80832223129521
TRINITY_DN122662_c0_g12_i1	-1.81867577338054
TRINITY_DN116092_c0_g3_i1	-2.24355975521173
TRINITY_DN97415_c1_g1_i1	-2.41660187192507
TRINITY_DN124875_c1_g1_i1	-4.17241103647563
TRINITY_DN161459_c0_g1_i1	-2.47538734509593
TRINITY_DN132254_c0_g1_i1	-4.32568816185071
TRINITY_DN122533_c0_g1_i1	-3.7337337110621
TRINITY_DN133894_c0_g1_i1	-3.28165885716036
TRINITY_DN130085_c0_g1_i1	-5.03703588623292
TRINITY_DN134935_c0_g2_i1	-4.79890109474723
TRINITY_DN96380_c0_g1_i1	-5.53175296257166
TRINITY_DN109500_c0_g4_i1	-9.19471949850436
TRINITY_DN127041_c0_g1_i3	-2.25276532653971
TRINITY_DN131767_c0_g2_i1	-2.80381411099804
TRINITY_DN126074_c5_g1_i3	-2.46968380008087
TRINITY_DN126361_c2_g2_i3	-3.01912076409749
TRINITY_DN134442_c2_g1_i1	-2.91434786662318
TRINITY_DN113738_c0_g2_i6	-2.51893288857483
TRINITY_DN129827_c5_g2_i1	-3.24365314612232
TRINITY_DN122337_c2_g1_i4	-1.31526113481291
TRINITY_DN136702_c5_g1_i1	-3.90664112278511
TRINITY_DN127281_c1_g1_i3	-1.95983255209432
TRINITY_DN128148_c0_g18_i1	-4.92542300706291
TRINITY_DN128286_c3_g2_i3	-1.43412142891156
TRINITY_DN75938_c0_g1_i1	-2.78064297635541
TRINITY_DN121738_c0_g2_i3	-1.83858749196792
TRINITY_DN117740_c0_g1_i2	-2.81977203983167
TRINITY_DN112749_c0_g3_i7	-1.29741964244131
TRINITY_DN114230_c0_g1_i1	-2.20020326252573
TRINITY_DN115794_c1_g1_i1	-1.77467170459064
TRINITY_DN127334_c4_g1_i1	-2.67106899760407
TRINITY_DN130203_c1_g4_i1	-3.85719753228735
TRINITY_DN142998_c0_g1_i1	-9.81886783404008
TRINITY_DN107814_c0_g2_i1	-1.99581802858999
TRINITY_DN134475_c3_g2_i1	-3.13472078212356
TRINITY_DN131259_c12_g4_i1	-1.98726459392367
TRINITY_DN115366_c0_g1_i1	-1.70759596491083
TRINITY_DN179282_c0_g1_i1	-7.72845795845738
TRINITY_DN136145_c2_g6_i4	-1.48682768251209
TRINITY_DN120303_c3_g1_i1	-6.95016750736041
TRINITY_DN130269_c0_g1_i1	-7.7107832295106
TRINITY_DN118022_c0_g1_i1	-5.97661176316378
TRINITY_DN134360_c3_g1_i1	-1.80147758300978
TRINITY_DN105647_c0_g2_i1	-4.45666785858096
TRINITY_DN123727_c4_g1_i1	-7.64137628502731
TRINITY_DN128775_c0_g1_i1	-2.16064594646677
TRINITY_DN131692_c0_g2_i1	-3.90445086120882
TRINITY_DN129562_c0_g3_i1	-1.70948924733709
TRINITY_DN136165_c4_g1_i1	-2.5060010934651
TRINITY_DN70872_c0_g1_i1	-7.84226272032151
TRINITY_DN121200_c0_g1_i1	-4.37269187964723
TRINITY_DN126754_c2_g1_i1	-1.39520698861784
TRINITY_DN126527_c2_g2_i1	-3.82226618307568
TRINITY_DN120478_c0_g1_i1	-3.62176546162281
TRINITY_DN121545_c0_g4_i1	-3.83602164089873
TRINITY_DN125119_c3_g6_i1	-2.51150078286873
TRINITY_DN120145_c0_g1_i1	-1.91645890291221
TRINITY_DN127561_c4_g3_i1	-6.64487170536882
TRINITY_DN107602_c0_g2_i1	-4.31551411094066
TRINITY_DN128394_c4_g1_i3	-5.65174652892098
TRINITY_DN115604_c0_g3_i1	-1.27056433783746
TRINITY_DN110205_c0_g1_i1	-3.05375602655895
TRINITY_DN112847_c0_g1_i1	-2.38086031534719
TRINITY_DN127692_c0_g3_i1	-4.04426148092084
TRINITY_DN133419_c0_g1_i1	-2.99336533718929
TRINITY_DN119925_c1_g1_i1	-3.12045449814826
TRINITY_DN130313_c0_g5_i1	-1.15385957668347
TRINITY_DN182627_c0_g1_i1	-3.18692159705786
TRINITY_DN120956_c1_g1_i8	-2.00390563089253
TRINITY_DN133528_c0_g1_i3	-1.43171163923678
TRINITY_DN96380_c0_g3_i1	-4.27747880323012
TRINITY_DN97635_c0_g1_i5	-3.06663005077505
TRINITY_DN126137_c6_g9_i1	-3.11180351901343
TRINITY_DN72345_c0_g1_i1	-2.4792750058933
TRINITY_DN131688_c2_g1_i2	-1.62334188452748
TRINITY_DN121035_c0_g2_i1	-2.62688618265123
TRINITY_DN134368_c1_g3_i1	-6.82527896005011
TRINITY_DN34585_c0_g1_i1	-2.53710917879644
TRINITY_DN134057_c5_g4_i2	-2.11277973950784
TRINITY_DN111338_c0_g1_i1	-1.57455663478967
TRINITY_DN127333_c1_g3_i1	-2.33877799091621
TRINITY_DN129181_c0_g4_i14	-2.53870178402097
TRINITY_DN114670_c0_g1_i1	-2.95572123224706
TRINITY_DN130085_c0_g4_i1	-8.32359428409613
TRINITY_DN129937_c0_g3_i4	-2.05422191002128
TRINITY_DN128124_c11_g2_i3	-5.24737608470948
