gene	logFC
TRINITY_DN118925_c0_g1_i1	-1.47112634505133
TRINITY_DN96624_c0_g3_i2	-2.35955799497248
TRINITY_DN57850_c0_g1_i1	-8.10064617875322
TRINITY_DN82945_c0_g1_i1	-2.07458156982538
TRINITY_DN98773_c0_g2_i1	-5.24167195181555
TRINITY_DN92997_c0_g1_i1	-1.64155287585257
TRINITY_DN94143_c0_g2_i1	-2.0649886491437
TRINITY_DN132832_c1_g5_i6	-1.43193241552241
TRINITY_DN23385_c0_g2_i1	-2.708405862433
TRINITY_DN84774_c0_g1_i1	-1.88568208438841
TRINITY_DN118922_c2_g1_i8	-1.41541681430379
TRINITY_DN92463_c0_g1_i2	-1.95585657485688
TRINITY_DN33369_c0_g1_i1	-4.49731945294308
TRINITY_DN132837_c0_g1_i1	-1.2122003548745
TRINITY_DN74421_c0_g3_i1	-2.97207353531689
TRINITY_DN45107_c0_g2_i1	-12.2327486310215
TRINITY_DN129466_c1_g3_i1	-3.74249610639724
TRINITY_DN132891_c7_g2_i3	-2.67202763350767
TRINITY_DN132659_c0_g1_i2	-4.79251066825727
TRINITY_DN133002_c6_g5_i3	-2.49351429030262
TRINITY_DN134192_c7_g1_i1	-2.01113866009576
TRINITY_DN46536_c0_g1_i1	-3.06722403371059
TRINITY_DN116581_c0_g1_i1	-1.52672962911692
TRINITY_DN94938_c0_g2_i1	-4.22854897150419
TRINITY_DN132825_c3_g1_i6	-1.48648234532411
TRINITY_DN109454_c0_g1_i2	-1.3972086783029
TRINITY_DN129469_c0_g2_i4	-1.42404678982776
TRINITY_DN99366_c0_g2_i1	-5.15783024410717
TRINITY_DN134128_c0_g1_i4	-2.12005758662706
TRINITY_DN129428_c0_g1_i1	-2.22704012804464
TRINITY_DN91264_c0_g1_i2	-3.40729307421503
TRINITY_DN127247_c0_g1_i4	-1.71642516665981
TRINITY_DN44004_c1_g1_i1	-1.7832423954844
TRINITY_DN134813_c1_g1_i1	-1.72224996410992
TRINITY_DN22683_c0_g1_i1	-1.64941724721662
TRINITY_DN94293_c0_g1_i1	-2.02042442859453
TRINITY_DN67991_c0_g1_i1	-5.91998906870836
TRINITY_DN99652_c0_g1_i3	-1.21291219443803
TRINITY_DN109491_c0_g2_i1	-1.6269761948096
TRINITY_DN116377_c0_g1_i1	-2.09239574700661
TRINITY_DN132855_c1_g4_i1	-2.50704065344901
TRINITY_DN129488_c0_g1_i2	-3.70919086345797
TRINITY_DN133747_c3_g1_i1	-1.81393304103224
TRINITY_DN132876_c2_g4_i1	-3.46536291494384
TRINITY_DN134123_c0_g6_i4	-1.79097358771178
TRINITY_DN91750_c0_g1_i3	-2.68624241670383
TRINITY_DN52300_c0_g2_i1	-8.22157492248702
TRINITY_DN57905_c0_g1_i1	-1.70118592061283
TRINITY_DN130789_c2_g1_i1	-1.69621910956863
TRINITY_DN129420_c0_g1_i2	-1.52348035572576
TRINITY_DN116337_c0_g1_i3	-6.7234785599205
TRINITY_DN98838_c0_g1_i2	-6.62007861218357
TRINITY_DN41677_c0_g2_i1	-9.72326748834496
TRINITY_DN129466_c1_g2_i3	-6.97783786930501
TRINITY_DN118995_c0_g1_i2	-1.37950032515538
TRINITY_DN134164_c0_g10_i1	-4.66124051000251
TRINITY_DN46536_c0_g2_i1	-9.20114601979978
TRINITY_DN129440_c9_g2_i2	-1.59713892605485
TRINITY_DN111713_c0_g2_i1	-2.17954561369263
TRINITY_DN79738_c0_g1_i1	-10.7011135208735
TRINITY_DN132635_c2_g4_i2	-1.22233764500967
TRINITY_DN133018_c1_g1_i4	-3.22106065115106
TRINITY_DN116340_c0_g1_i1	-2.09992506771217
TRINITY_DN132653_c3_g3_i1	-9.83143375976356
TRINITY_DN132851_c3_g3_i1	-1.83968295992125
TRINITY_DN99399_c1_g1_i1	-2.05394652741903
TRINITY_DN132601_c0_g1_i15	-2.00541927347704
TRINITY_DN127238_c0_g1_i2	-3.00284499929855
TRINITY_DN91963_c0_g1_i2	-1.36030118793021
TRINITY_DN79505_c0_g1_i1	-4.59839799466476
TRINITY_DN93647_c0_g1_i1	-1.30476446510059
TRINITY_DN133747_c2_g1_i1	-1.29001245659531
TRINITY_DN80690_c2_g2_i1	-2.79554066444922
TRINITY_DN96917_c0_g1_i1	-1.47916388459688
TRINITY_DN58689_c0_g1_i1	-2.24455541469865
TRINITY_DN96200_c0_g1_i1	-2.10946582328128
TRINITY_DN127209_c2_g4_i3	-1.642087795411
TRINITY_DN98655_c0_g1_i1	-9.13739616175955
TRINITY_DN133718_c3_g2_i1	-1.80604506723804
TRINITY_DN127214_c0_g2_i1	-1.49166919157493
TRINITY_DN132666_c2_g1_i3	-2.30942496142221
TRINITY_DN69456_c0_g2_i1	-7.44221699280309
TRINITY_DN92751_c0_g1_i1	-2.14760578880879
TRINITY_DN99798_c0_g3_i1	-6.21985270068556
TRINITY_DN14037_c0_g1_i1	-2.32931094727975
TRINITY_DN93157_c0_g4_i1	-2.25799083598049
TRINITY_DN96602_c0_g1_i1	-2.15140796241545
TRINITY_DN130751_c0_g4_i5	-1.54786019046366
TRINITY_DN96290_c0_g1_i1	-3.53291038455879
TRINITY_DN91592_c1_g1_i1	-4.36362425123099
TRINITY_DN134807_c6_g7_i1	-1.47576405333073
TRINITY_DN134506_c3_g2_i1	-1.78312682678865
TRINITY_DN43901_c0_g2_i1	-1.86683344323974
TRINITY_DN118968_c0_g1_i1	-1.18596109568655
TRINITY_DN130781_c6_g1_i1	-1.97259972779586
TRINITY_DN68190_c0_g2_i1	-10.9436546551916
TRINITY_DN10201_c0_g1_i1	-4.5439447576852
TRINITY_DN132872_c6_g3_i1	-1.69401987782593
TRINITY_DN84979_c0_g1_i1	-3.0796169106844
TRINITY_DN132837_c1_g2_i2	-2.14191819658151
TRINITY_DN116562_c1_g1_i1	-1.9005729220134
TRINITY_DN133037_c0_g1_i2	-2.03869734845277
TRINITY_DN116594_c0_g1_i1	-2.35693819568065
TRINITY_DN18737_c0_g1_i1	-2.37396141610281
TRINITY_DN67995_c0_g1_i1	-1.57706280401597
TRINITY_DN132830_c9_g3_i5	-3.26813751808971
TRINITY_DN132606_c3_g1_i3	-1.50784368353398
TRINITY_DN127252_c0_g2_i2	-2.82908839704064
TRINITY_DN111713_c0_g3_i1	-1.89311069342802
TRINITY_DN133784_c4_g2_i2	-2.29020440316552
TRINITY_DN132671_c4_g1_i3	-1.57784189267799
TRINITY_DN67240_c0_g1_i1	-2.24752665281758
TRINITY_DN45107_c0_g1_i1	-11.704792335654
TRINITY_DN94325_c0_g2_i1	-3.2388125547615
TRINITY_DN95685_c0_g2_i1	-9.26468653281993
TRINITY_DN96170_c0_g2_i2	-1.58864621653118
TRINITY_DN99286_c0_g1_i1	-7.09658287924174
TRINITY_DN133772_c0_g1_i1	-2.3947550836415
TRINITY_DN95685_c0_g1_i1	-3.97836841742066
TRINITY_DN130708_c1_g2_i5	-2.08537983465261
TRINITY_DN97753_c0_g1_i1	-15.7413387630789
TRINITY_DN62962_c0_g2_i1	-2.35726081350077
TRINITY_DN86263_c0_g1_i1	-1.2186423485571
TRINITY_DN134131_c1_g1_i1	-2.74812440279247
TRINITY_DN132667_c0_g6_i1	-1.70285370404943
TRINITY_DN69092_c0_g1_i1	-1.80976617579268
TRINITY_DN654_c0_g1_i1	-9.18170187415829
TRINITY_DN134871_c2_g2_i4	-1.3251164081699
TRINITY_DN74428_c0_g1_i1	-14.9144649623697
TRINITY_DN96535_c0_g2_i1	-9.03423826510467
TRINITY_DN83270_c0_g1_i1	-17.0419643425912
TRINITY_DN95619_c0_g1_i1	-2.07844350093257
TRINITY_DN134813_c2_g1_i1	-1.85259447334428
TRINITY_DN44990_c0_g1_i1	-6.40997658292831
TRINITY_DN75941_c0_g1_i4	-3.46766386891341
TRINITY_DN130762_c4_g2_i2	-1.6092756131283
TRINITY_DN98982_c0_g1_i2	-4.65538783353649
TRINITY_DN127233_c1_g1_i5	-2.49188591827505
TRINITY_DN118908_c1_g2_i2	-2.60122603142811
TRINITY_DN134161_c5_g2_i3	-2.73064167027214
TRINITY_DN134122_c5_g6_i1	-5.14826509744398
TRINITY_DN132696_c0_g3_i1	-3.23872025216471
TRINITY_DN92285_c0_g1_i1	-10.6855685213565
TRINITY_DN130785_c3_g2_i1	-2.56957082236714
TRINITY_DN91515_c0_g3_i1	-2.51294839323363
TRINITY_DN129466_c1_g5_i1	-9.28095643019877
TRINITY_DN63296_c0_g2_i1	-1.76357516538735
TRINITY_DN96567_c0_g1_i1	-11.1718330068269
TRINITY_DN23317_c0_g1_i1	-3.87871236899656
TRINITY_DN90058_c0_g2_i2	-1.83542544157051
TRINITY_DN2050_c0_g1_i1	-2.39092111616055
TRINITY_DN86565_c0_g1_i1	-1.41242547758703
TRINITY_DN27210_c0_g1_i1	-6.35708748033229
TRINITY_DN99366_c0_g1_i1	-14.4037458857674
TRINITY_DN81305_c0_g2_i1	-1.71970758174129
TRINITY_DN44076_c0_g2_i1	-1.81911285333374
TRINITY_DN17174_c0_g1_i1	-4.16308362998147
TRINITY_DN25151_c0_g2_i1	-4.94810254410329
TRINITY_DN26036_c0_g2_i1	-3.99373533055964
TRINITY_DN134522_c2_g3_i1	-1.93218011589638
TRINITY_DN133080_c7_g9_i1	-8.02892606861176
TRINITY_DN133717_c1_g5_i4	-1.81486755423523
TRINITY_DN98315_c0_g1_i3	-8.48107510951859
TRINITY_DN132817_c1_g1_i3	-2.37918020545675
TRINITY_DN116369_c0_g1_i1	-2.94221740676084
TRINITY_DN98050_c0_g1_i1	-1.73368993180769
TRINITY_DN132887_c4_g2_i1	-2.10797934425088
TRINITY_DN99989_c0_g2_i2	-1.61209412362777
TRINITY_DN49526_c0_g2_i1	-3.21036763393366
TRINITY_DN130753_c0_g2_i1	-1.57181273260295
TRINITY_DN96806_c0_g2_i1	-11.0085799187352
TRINITY_DN130703_c0_g1_i1	-1.529379700068
TRINITY_DN118933_c2_g2_i1	-1.72994233300613
TRINITY_DN93558_c0_g2_i1	-6.22570270192011
TRINITY_DN69456_c0_g1_i2	-12.6243458546001
TRINITY_DN132809_c8_g1_i2	-2.4644890744538
TRINITY_DN68064_c0_g1_i1	-1.24589428403249
TRINITY_DN69434_c0_g2_i1	-8.43215983334321
TRINITY_DN134889_c0_g1_i13	-1.86678946864399
TRINITY_DN133747_c2_g5_i2	-2.48878510752687
TRINITY_DN133054_c2_g1_i1	-2.00897694850833
TRINITY_DN129455_c0_g1_i2	-3.77426714413768
TRINITY_DN133703_c1_g5_i6	-1.58941818382003
TRINITY_DN134149_c1_g8_i3	-2.83649993964532
TRINITY_DN134508_c1_g2_i1	-9.97296488889276
TRINITY_DN92151_c0_g2_i1	-9.91365940779639
TRINITY_DN133032_c0_g2_i1	-1.24390453196177
TRINITY_DN118036_c0_g1_i1	-3.26924111304013
TRINITY_DN73574_c0_g2_i1	-3.42330455718466
TRINITY_DN108846_c0_g2_i5	-6.82885626484852
TRINITY_DN132872_c5_g3_i5	-2.59717049779585
TRINITY_DN74831_c0_g1_i1	-3.03402984628546
TRINITY_DN134837_c3_g1_i1	-1.95538647156402
TRINITY_DN78129_c0_g1_i2	-3.97574226564574
TRINITY_DN91907_c0_g1_i1	-2.79748840116496
TRINITY_DN99070_c0_g1_i3	-2.80039292073484
TRINITY_DN127202_c3_g6_i1	-2.9317544704746
TRINITY_DN132887_c4_g1_i6	-1.95343345593885
TRINITY_DN134508_c1_g1_i1	-1.45402486119467
TRINITY_DN97559_c0_g1_i1	-4.93145473447392
TRINITY_DN132803_c2_g1_i12	-1.24714073632212
TRINITY_DN116368_c0_g1_i2	-1.81556220764321
TRINITY_DN33377_c0_g1_i1	-3.10630280402197
TRINITY_DN127298_c8_g2_i1	-1.26659026501748
TRINITY_DN134152_c0_g1_i1	-3.08246457203775
TRINITY_DN13911_c0_g1_i1	-9.35473424681103
TRINITY_DN66959_c0_g1_i1	-1.49641191781027
TRINITY_DN111724_c0_g1_i1	-6.76832759265666
TRINITY_DN132840_c3_g2_i1	-3.34882406443838
TRINITY_DN96966_c0_g2_i1	-9.11493584822207
TRINITY_DN96639_c0_g1_i2	-2.55353199345604
TRINITY_DN89374_c0_g2_i1	-3.06730301886147
TRINITY_DN75302_c0_g2_i1	-8.75580539810447
TRINITY_DN3392_c0_g1_i1	-1.76729202942178
TRINITY_DN97773_c0_g1_i1	-2.53241161474091
TRINITY_DN60784_c0_g1_i1	-3.23320269133483
TRINITY_DN78607_c0_g1_i1	-1.74777077857533
TRINITY_DN99075_c0_g1_i2	-3.30450747413238
TRINITY_DN44076_c0_g1_i1	-1.9459072098353
TRINITY_DN97036_c0_g2_i1	-1.6496691145352
TRINITY_DN132634_c4_g1_i1	-1.81406480274992
TRINITY_DN67822_c0_g2_i1	-10.0204225074442
TRINITY_DN134566_c2_g1_i1	-2.11400533597476
TRINITY_DN96802_c0_g1_i1	-4.32286276154053
TRINITY_DN134844_c0_g1_i1	-2.15419474870489
TRINITY_DN133726_c0_g3_i2	-4.23233008247974
TRINITY_DN132865_c2_g4_i12	-1.48523276184823
TRINITY_DN132837_c1_g3_i1	-2.00571033687439
TRINITY_DN116382_c1_g1_i5	-2.57854846004867
TRINITY_DN74662_c0_g1_i1	-2.06856285649641
TRINITY_DN109440_c0_g1_i1	-2.71122811382227
TRINITY_DN92573_c0_g1_i1	-1.28028769924474
TRINITY_DN132633_c0_g1_i3	-2.35907844338708
TRINITY_DN127273_c0_g3_i2	-2.96520112232754
TRINITY_DN98334_c0_g1_i1	-11.607124307061
TRINITY_DN133715_c2_g2_i3	-1.46810009142886
TRINITY_DN132849_c3_g1_i4	-2.30574375627987
TRINITY_DN47771_c0_g1_i1	-4.74105215857121
TRINITY_DN132603_c6_g2_i2	-3.38950552049187
TRINITY_DN118958_c0_g1_i1	-1.45254418453735
TRINITY_DN55232_c0_g2_i1	-5.07704108270309
TRINITY_DN129480_c0_g2_i9	-1.67800404330616
TRINITY_DN87383_c0_g1_i1	-3.12065780040402
TRINITY_DN159629_c0_g1_i1	-9.5824236658525
TRINITY_DN97753_c0_g2_i1	-12.5079497287695
TRINITY_DN130769_c3_g1_i2	-1.83018348909481
TRINITY_DN99798_c0_g2_i1	-4.87337201842121
TRINITY_DN21737_c0_g1_i1	-3.56539925844097
TRINITY_DN36203_c0_g1_i1	-8.46699213798503
TRINITY_DN132854_c0_g2_i2	-2.16006546186563
TRINITY_DN109430_c0_g5_i1	-1.83036899654295
TRINITY_DN132882_c6_g1_i1	-1.58544335194329
TRINITY_DN3025_c0_g1_i1	-5.70317328400528
TRINITY_DN9222_c0_g1_i1	-9.94738556444307
TRINITY_DN118981_c0_g2_i3	-2.71544993435634
TRINITY_DN83270_c0_g2_i1	-13.2398844344651
TRINITY_DN134164_c0_g2_i1	-1.80105879880654
TRINITY_DN40100_c0_g1_i1	-2.02901280991245
TRINITY_DN133792_c0_g2_i1	-2.93966652103725
TRINITY_DN116529_c1_g1_i1	-1.72227608435858
TRINITY_DN127287_c0_g1_i2	-1.30109556759721
TRINITY_DN132882_c8_g2_i1	-2.94987157453628
TRINITY_DN57905_c0_g2_i1	-9.15355002622379
TRINITY_DN92629_c0_g4_i1	-3.04764267996222
TRINITY_DN133053_c7_g1_i2	-3.49680449339325
TRINITY_DN133703_c1_g4_i3	-1.36536964400732
TRINITY_DN98498_c0_g1_i1	-1.85255993685528
TRINITY_DN97677_c0_g1_i1	-1.40831221446691
TRINITY_DN129431_c4_g2_i2	-1.36543864744098
TRINITY_DN96392_c0_g1_i3	-2.21589429105379
TRINITY_DN118097_c0_g2_i1	-3.30439323713107
TRINITY_DN99900_c0_g1_i1	-2.47911523692805
TRINITY_DN132885_c0_g3_i1	-1.49082388674176
TRINITY_DN116391_c0_g1_i1	-2.67730600970983
TRINITY_DN130794_c4_g10_i1	-1.75990251572693
TRINITY_DN80346_c0_g3_i1	-1.42580935588069
TRINITY_DN134800_c12_g7_i1	-6.0489613899562
TRINITY_DN133052_c1_g1_i6	-1.27229117345363
TRINITY_DN63832_c0_g2_i1	-2.0890330611263
TRINITY_DN91852_c0_g1_i1	-10.2980865289102
TRINITY_DN116557_c0_g1_i2	-2.90183098302314
TRINITY_DN116359_c0_g1_i2	-1.30579380570154
TRINITY_DN43625_c0_g1_i1	-1.69138554114809
TRINITY_DN85639_c0_g1_i2	-2.61429432384394
TRINITY_DN79303_c0_g1_i1	-7.1619768049386
TRINITY_DN129485_c0_g1_i1	-1.56106614813434
TRINITY_DN132680_c0_g1_i2	-3.56495759344046
TRINITY_DN134855_c0_g2_i1	-1.48182750672708
TRINITY_DN130727_c1_g1_i1	-2.01633036297877
TRINITY_DN98815_c0_g2_i1	-11.3420712166628
TRINITY_DN68733_c0_g1_i1	-8.69137505069097
TRINITY_DN134537_c2_g1_i1	-1.41991084321826
TRINITY_DN87009_c0_g2_i1	-3.65762717798293
TRINITY_DN166410_c0_g1_i1	-4.063757298078
TRINITY_DN133045_c7_g3_i1	-2.9656922818287
TRINITY_DN81198_c0_g1_i2	-2.13630291412243
TRINITY_DN79145_c1_g1_i1	-3.09118955861918
TRINITY_DN92026_c0_g3_i1	-8.01188995915125
TRINITY_DN69236_c0_g1_i1	-2.04824766436338
TRINITY_DN96008_c0_g1_i1	-6.05467954326964
TRINITY_DN69029_c0_g1_i1	-3.45087411068009
TRINITY_DN134584_c7_g2_i1	-1.90453796608917
TRINITY_DN73171_c0_g1_i1	-1.40332117148778
TRINITY_DN67822_c0_g1_i2	-1.48195330953831
TRINITY_DN92907_c0_g1_i1	-2.47617977916703
TRINITY_DN81421_c0_g2_i1	-1.9694511799447
TRINITY_DN133036_c1_g2_i2	-1.30828589260275
TRINITY_DN99090_c0_g1_i2	-2.69975359039248
TRINITY_DN129431_c3_g2_i3	-1.17266609590386
TRINITY_DN45542_c0_g1_i1	-10.6641636180646
TRINITY_DN127281_c1_g1_i3	-2.35164149130929
TRINITY_DN96685_c0_g3_i1	-3.8799964677846
TRINITY_DN14300_c0_g2_i1	-2.52408301570792
TRINITY_DN72899_c0_g1_i1	-3.13414607692422
TRINITY_DN127279_c1_g1_i2	-2.46607901869702
TRINITY_DN130776_c1_g1_i1	-2.46579565294593
TRINITY_DN98835_c0_g3_i1	-3.00575322112606
TRINITY_DN72469_c0_g2_i1	-1.41912042312365
TRINITY_DN61433_c0_g1_i1	-4.00973399049638
TRINITY_DN130709_c2_g1_i1	-4.47645641238633
TRINITY_DN95890_c0_g1_i1	-6.69243976794001
TRINITY_DN129499_c0_g1_i2	-3.09513629576673
TRINITY_DN132611_c0_g3_i1	-1.64556616583876
TRINITY_DN39540_c0_g1_i1	-10.1819135797617
TRINITY_DN63832_c0_g1_i1	-12.5907388387681
TRINITY_DN134104_c0_g2_i1	-2.07351514544482
TRINITY_DN132698_c0_g5_i15	-1.61128342031658
TRINITY_DN134157_c2_g1_i1	-1.87418623573285
TRINITY_DN95955_c0_g1_i1	-3.30817323348193
TRINITY_DN132878_c0_g3_i1	-1.40684776934654
TRINITY_DN78386_c0_g1_i1	-5.74537233196549
TRINITY_DN96630_c0_g1_i2	-1.66896417375166
TRINITY_DN98982_c0_g2_i1	-10.6197983059042
TRINITY_DN82182_c0_g1_i1	-4.9614079985803
TRINITY_DN96376_c0_g4_i1	-7.80460357569468
TRINITY_DN97717_c0_g2_i1	-10.6967623068958
TRINITY_DN129474_c1_g1_i2	-2.42827937013543
TRINITY_DN132869_c0_g1_i1	-2.44004919276071
TRINITY_DN129414_c0_g1_i4	-1.69174449382257
TRINITY_DN97717_c0_g1_i1	-1.46620171182955
TRINITY_DN115118_c0_g1_i1	-3.77320509271434
TRINITY_DN127814_c3_g6_i6	-2.10513986622985
TRINITY_DN114777_c0_g1_i1	-1.33806742975524
TRINITY_DN128422_c5_g3_i2	-1.51054980563904
TRINITY_DN127045_c0_g1_i2	-2.28733330335895
TRINITY_DN131149_c0_g2_i1	-3.42005463059676
TRINITY_DN124404_c2_g1_i10	-2.33230436288452
TRINITY_DN134088_c4_g1_i2	-2.1549798420326
TRINITY_DN122578_c0_g1_i3	-2.69218806471772
TRINITY_DN119754_c2_g10_i1	-8.07259311895279
TRINITY_DN134031_c5_g1_i1	-4.3547047096632
TRINITY_DN109288_c0_g1_i1	-4.32208361221124
TRINITY_DN134092_c1_g3_i3	-2.02172911273586
TRINITY_DN120743_c0_g1_i1	-3.14183891097708
TRINITY_DN120569_c0_g1_i1	-6.95676789943097
TRINITY_DN135835_c0_g1_i3	-7.59139865338749
TRINITY_DN110156_c0_g1_i1	-2.76678266707798
TRINITY_DN118664_c0_g1_i1	-2.3237339941371
TRINITY_DN124370_c0_g1_i1	-3.32886786283199
TRINITY_DN121882_c0_g1_i1	-1.3677256885252
TRINITY_DN121562_c0_g1_i6	-12.6626425161104
TRINITY_DN115837_c0_g3_i2	-2.439254961406
TRINITY_DN101457_c0_g1_i1	-1.77053666811756
