gene	logFC
TRINITY_DN117634_c0_g2_i1	-5.37066018816967
TRINITY_DN122021_c2_g12_i1	-3.68678712622801
TRINITY_DN134983_c5_g1_i2	-5.29603899970829
TRINITY_DN127374_c0_g3_i1	-5.9090876371439
TRINITY_DN123680_c0_g1_i1	-3.42140786078759
TRINITY_DN117838_c2_g1_i2	-7.06084411282302
TRINITY_DN66610_c0_g1_i1	-7.98735646657379
TRINITY_DN211480_c0_g1_i1	-5.44015034560472
TRINITY_DN121659_c3_g3_i2	-2.03169320080242
TRINITY_DN81880_c0_g2_i1	-1.76268286883673
TRINITY_DN135947_c1_g1_i1	-3.943671061935
TRINITY_DN126888_c6_g3_i1	-1.20101321127976
TRINITY_DN27358_c0_g2_i1	-5.1914184743332
TRINITY_DN135864_c0_g1_i1	-1.06804799727121
TRINITY_DN69144_c0_g1_i1	-4.67970268675192
TRINITY_DN27351_c0_g1_i1	-4.83427342690319
TRINITY_DN116526_c0_g1_i1	-1.1194232103475
TRINITY_DN118329_c0_g1_i1	-0.804205520258464
TRINITY_DN125863_c4_g1_i1	-2.59088736452066
TRINITY_DN154814_c0_g1_i1	-4.63454043739402
TRINITY_DN127567_c6_g4_i1	-6.07470647760382
TRINITY_DN135640_c2_g9_i1	-7.01756685803477
TRINITY_DN120835_c1_g3_i1	-4.04708087910302
TRINITY_DN98734_c0_g1_i1	-5.4555945584874
TRINITY_DN134769_c2_g1_i4	-5.37443904830429
TRINITY_DN90720_c0_g1_i1	-4.65168099562191
TRINITY_DN87722_c1_g1_i1	-5.57703338898131
TRINITY_DN177856_c0_g1_i1	-8.57759859578402
TRINITY_DN139125_c0_g1_i1	-3.37463162534966
TRINITY_DN87264_c0_g1_i1	-4.73829475237901
TRINITY_DN83284_c0_g2_i1	-5.61363137034325
TRINITY_DN108200_c0_g1_i1	-4.13610405216501
TRINITY_DN129262_c0_g1_i1	-0.957571367943958
TRINITY_DN127989_c2_g1_i1	-4.59874813569838
TRINITY_DN131251_c3_g6_i1	-4.86971848165142
TRINITY_DN106700_c0_g1_i1	-5.45027273995648
TRINITY_DN115861_c0_g1_i2	-1.36246871936448
TRINITY_DN90220_c0_g1_i1	-4.96820491531822
TRINITY_DN123024_c0_g1_i1	-4.54884829989435
TRINITY_DN95196_c0_g3_i1	-4.52558923835065
TRINITY_DN110034_c0_g2_i1	-2.23323827770308
TRINITY_DN123398_c4_g3_i2	-5.24004196242934
TRINITY_DN129581_c0_g1_i5	-1.01034426318779
TRINITY_DN26128_c0_g1_i1	-5.5739552793583
TRINITY_DN120797_c1_g2_i1	-5.31016603231016
TRINITY_DN25753_c0_g2_i1	-1.3269580929832
TRINITY_DN114180_c0_g1_i1	-1.21562826957173
TRINITY_DN126126_c1_g3_i1	-5.61408834038501
TRINITY_DN114651_c0_g1_i3	-1.14899415905571
TRINITY_DN130680_c2_g1_i1	-3.03545485821083
TRINITY_DN132667_c0_g6_i1	-1.15449061050238
TRINITY_DN133888_c1_g5_i1	-4.77498805471596
TRINITY_DN127522_c0_g1_i1	-1.10414815661593
TRINITY_DN126027_c5_g2_i1	-4.88094963136391
TRINITY_DN130067_c1_g1_i1	-2.29533528439222
TRINITY_DN100360_c0_g1_i1	-4.79351047460482
TRINITY_DN126288_c0_g1_i3	-1.91148810275092
TRINITY_DN93345_c0_g1_i1	-4.69123526665195
TRINITY_DN125999_c6_g3_i1	-5.62399233354686
TRINITY_DN129474_c1_g1_i2	-0.866085900330489
TRINITY_DN22653_c0_g1_i1	-5.28593836456621
TRINITY_DN120105_c0_g1_i1	-0.687678832091287
TRINITY_DN122389_c1_g3_i1	-1.75121921746549
TRINITY_DN91825_c0_g1_i1	-4.60547409247633
TRINITY_DN132431_c2_g3_i1	-2.92422658930191
TRINITY_DN60182_c0_g2_i1	-8.31257986299799
TRINITY_DN98620_c0_g2_i1	-4.98551234924122
TRINITY_DN106674_c0_g1_i1	-4.98707723988863
TRINITY_DN100108_c0_g1_i1	-5.15880273021139
TRINITY_DN127631_c8_g3_i1	-4.61307009397688
TRINITY_DN122048_c0_g1_i1	-5.12887724509418
TRINITY_DN49280_c0_g1_i1	-4.59113835588462
TRINITY_DN125191_c6_g2_i1	-3.08976850009379
TRINITY_DN133748_c2_g1_i1	-4.34077063887124
TRINITY_DN130164_c2_g10_i1	-1.18959068775594
TRINITY_DN127864_c2_g3_i1	-3.96104622113042
TRINITY_DN134497_c1_g3_i1	-5.84666798172736
