gene	logFC
TRINITY_DN87262_c0_g1_i1	-5.6136471577183
TRINITY_DN60755_c0_g1_i1	-7.10092965979459
TRINITY_DN129581_c0_g1_i5	-1.01245084434429
TRINITY_DN72056_c0_g2_i1	-6.57751091022613
TRINITY_DN207325_c0_g1_i1	-4.88535471016565
TRINITY_DN135093_c2_g2_i1	-4.37630686089256
TRINITY_DN110815_c0_g1_i2	-3.29431906525909
TRINITY_DN95496_c0_g1_i1	-8.55806516045615
TRINITY_DN114651_c0_g1_i3	-1.15275437685318
TRINITY_DN73931_c0_g1_i1	-8.32204139004253
TRINITY_DN59149_c0_g1_i1	-5.92142991116348
TRINITY_DN127522_c0_g1_i1	-1.10543194357674
TRINITY_DN128273_c0_g2_i1	-6.33155116645084
TRINITY_DN92176_c0_g1_i1	-6.12524086533788
TRINITY_DN55065_c0_g2_i1	-2.31653408964703
TRINITY_DN98620_c0_g2_i1	-4.96571415741322
TRINITY_DN124146_c9_g1_i1	-5.21173026069495
TRINITY_DN85307_c0_g3_i1	-1.5601495312035
TRINITY_DN72783_c1_g1_i1	-7.85319407337417
TRINITY_DN136085_c2_g1_i1	-4.55482020494769
TRINITY_DN131967_c0_g1_i17	-4.64655581273435
TRINITY_DN142496_c0_g1_i1	-4.8531325808504
TRINITY_DN125191_c6_g2_i1	-3.0827942541301
TRINITY_DN66610_c0_g1_i1	-7.8071210491646
TRINITY_DN4928_c0_g1_i1	-6.90360563257789
TRINITY_DN134769_c2_g1_i4	-5.78795928973726
TRINITY_DN153416_c0_g1_i1	-6.99844809517761
TRINITY_DN93406_c0_g1_i1	-6.98442414269855
TRINITY_DN95804_c0_g4_i1	-6.37863719016937
TRINITY_DN63671_c0_g2_i1	-7.68802913607663
TRINITY_DN170329_c0_g1_i1	-5.94338007705829
TRINITY_DN4068_c0_g1_i1	-6.31558698189067
TRINITY_DN135947_c1_g1_i1	-3.93148024556584
TRINITY_DN106674_c0_g1_i1	-4.96518941494227
TRINITY_DN122611_c2_g2_i1	-5.67684045079501
TRINITY_DN130680_c2_g1_i1	-3.02335070429722
TRINITY_DN93764_c0_g1_i1	-4.83107861311296
TRINITY_DN68340_c0_g1_i1	-6.41444985716526
TRINITY_DN75500_c1_g2_i1	-5.45292936064315
TRINITY_DN138281_c0_g1_i1	-6.07674312210081
TRINITY_DN99070_c0_g3_i1	-3.31358943900996
TRINITY_DN126715_c0_g1_i1	-5.71040376877681
TRINITY_DN85353_c0_g1_i1	-6.64455549545188
TRINITY_DN151939_c0_g1_i1	-3.6596995942956
TRINITY_DN109782_c0_g1_i1	-2.87183069481997
TRINITY_DN117838_c2_g1_i2	-6.98399932684264
TRINITY_DN112375_c0_g4_i1	-1.58318423113966
TRINITY_DN132667_c0_g6_i1	-1.15478334322296
TRINITY_DN85867_c0_g2_i1	-8.59168028418914
TRINITY_DN15660_c0_g2_i1	-6.31805898988975
TRINITY_DN68147_c0_g1_i1	-5.86306840419844
TRINITY_DN117740_c0_g1_i2	-1.90260668575833
