gene	FDR
TRINITY_DN100099_c0_g1_i1	0.295903270863401
TRINITY_DN100108_c0_g1_i1	1
TRINITY_DN100115_c0_g1_i1	0.498952983280437
TRINITY_DN100194_c0_g1_i1	0.844916278430978
TRINITY_DN100260_c0_g2_i1	0.523176505591665
TRINITY_DN100287_c0_g2_i1	1.92713913255567e-06
TRINITY_DN100358_c0_g1_i1	0.480816689388371
TRINITY_DN100376_c0_g1_i1	0.903131200127181
TRINITY_DN100418_c0_g1_i1	0.010627076920176
TRINITY_DN100638_c0_g2_i1	1
TRINITY_DN100830_c0_g1_i2	9.64623518583478e-10
TRINITY_DN100835_c0_g1_i1	2.10511584035748e-35
TRINITY_DN101042_c0_g2_i1	1
TRINITY_DN101047_c0_g1_i2	1
TRINITY_DN101072_c0_g2_i2	1
TRINITY_DN101150_c0_g2_i1	1
TRINITY_DN101193_c0_g1_i1	1
TRINITY_DN101232_c0_g1_i1	7.41473063926347e-08
TRINITY_DN101247_c0_g3_i1	0.00493169075687934
TRINITY_DN101292_c0_g1_i3	0.826314577867425
TRINITY_DN101356_c0_g1_i1	0.114745477674226
TRINITY_DN101361_c0_g1_i2	0.002520013627284
TRINITY_DN101369_c0_g1_i1	1
TRINITY_DN101457_c0_g1_i1	1
TRINITY_DN101488_c0_g2_i2	0.97457342531857
TRINITY_DN101542_c0_g1_i1	1
TRINITY_DN101610_c0_g2_i1	0.0758771746296361
TRINITY_DN101728_c0_g2_i1	0.00204449152846257
TRINITY_DN101751_c0_g1_i1	1
TRINITY_DN101809_c0_g1_i2	3.02336358485416e-13
TRINITY_DN101833_c0_g1_i1	1
TRINITY_DN101895_c0_g1_i1	0.00238109364076554
TRINITY_DN101903_c0_g2_i2	1
TRINITY_DN101966_c0_g1_i1	0.368850082218028
TRINITY_DN102026_c0_g1_i2	0.0438621777784836
TRINITY_DN102065_c0_g1_i1	1
TRINITY_DN102078_c0_g1_i1	1
TRINITY_DN102094_c0_g3_i1	1
TRINITY_DN102159_c0_g1_i2	0.985442668979276
TRINITY_DN102162_c0_g1_i1	1
TRINITY_DN102167_c0_g1_i2	1
TRINITY_DN102193_c0_g2_i1	0.692859664431489
TRINITY_DN102252_c0_g2_i1	3.48693445982884e-08
TRINITY_DN102272_c0_g1_i1	1
TRINITY_DN102276_c0_g1_i1	0.33223845589354
TRINITY_DN102279_c0_g1_i1	0.389548513629218
TRINITY_DN102288_c0_g1_i1	0.419797954231971
TRINITY_DN102400_c0_g1_i1	0.0039391060995343
TRINITY_DN102455_c0_g1_i1	1
TRINITY_DN102459_c0_g1_i1	0.452015919294702
TRINITY_DN102469_c0_g1_i1	0.612673090452504
TRINITY_DN10248_c0_g1_i1	0.20147736248899
TRINITY_DN102493_c0_g1_i1	0.88014304459588
TRINITY_DN102496_c0_g1_i1	0.355834957463966
TRINITY_DN102500_c0_g1_i1	1.04914695615105e-05
TRINITY_DN102539_c0_g1_i1	0.0220076263327138
TRINITY_DN102559_c0_g2_i1	1
TRINITY_DN102581_c0_g1_i2	0.217757719575471
TRINITY_DN103107_c0_g1_i1	0.0929743292502158
TRINITY_DN103150_c0_g1_i1	0.0262862984202041
TRINITY_DN103157_c0_g1_i2	0.989029217835507
TRINITY_DN103196_c0_g1_i2	1
TRINITY_DN103209_c0_g3_i2	0.876210869570113
TRINITY_DN103526_c0_g1_i1	1
TRINITY_DN103537_c0_g2_i1	0.365061382621925
TRINITY_DN103544_c0_g1_i2	0.00610340028320742
TRINITY_DN103549_c0_g1_i1	1
TRINITY_DN103557_c0_g2_i2	1
TRINITY_DN103565_c0_g4_i1	1
TRINITY_DN103567_c0_g1_i1	1
TRINITY_DN103615_c0_g1_i1	1.88092356261328e-07
TRINITY_DN103621_c0_g1_i2	1
TRINITY_DN103622_c0_g3_i3	1
TRINITY_DN103630_c0_g1_i1	5.12945262687347e-07
TRINITY_DN103637_c0_g3_i1	1
TRINITY_DN103653_c0_g1_i1	1
TRINITY_DN103657_c0_g2_i2	9.63257253061199e-07
TRINITY_DN103662_c0_g1_i1	0.520586046495608
TRINITY_DN103690_c0_g1_i1	0.23932828534024
TRINITY_DN103698_c0_g1_i1	0.00143430601920661
TRINITY_DN103704_c0_g1_i1	1
TRINITY_DN103708_c0_g1_i1	0.374316261989968
TRINITY_DN103714_c0_g1_i2	0.164136885495558
TRINITY_DN103720_c0_g1_i2	0.967849248185821
TRINITY_DN103733_c0_g2_i1	0.751220711189282
TRINITY_DN103741_c0_g1_i2	1
TRINITY_DN103783_c0_g1_i1	1
TRINITY_DN103812_c0_g1_i2	0.989743352507958
TRINITY_DN103830_c0_g1_i1	0.000113087120174735
TRINITY_DN103838_c0_g1_i1	1
TRINITY_DN103855_c0_g1_i1	1.54022244218475e-31
TRINITY_DN103859_c0_g1_i1	2.93489438494301e-12
TRINITY_DN103860_c0_g1_i1	1
TRINITY_DN103862_c0_g1_i1	0.452178832135177
TRINITY_DN103882_c0_g1_i1	1
TRINITY_DN103890_c0_g1_i2	0.946284720974886
TRINITY_DN103896_c0_g1_i2	0.556438470736201
TRINITY_DN103912_c0_g1_i1	1
TRINITY_DN103926_c0_g2_i1	4.04939159704566e-10
TRINITY_DN103986_c0_g1_i1	0.848348408935472
TRINITY_DN103989_c0_g1_i1	0.416442485050628
TRINITY_DN104027_c0_g1_i1	9.02176138086685e-09
TRINITY_DN104136_c0_g1_i1	1
TRINITY_DN104155_c0_g1_i1	5.29615641251985e-06
TRINITY_DN104173_c0_g1_i1	5.89711703904766e-12
TRINITY_DN104207_c0_g1_i1	0.155533801092188
TRINITY_DN104287_c1_g1_i1	0.420714641955369
TRINITY_DN104334_c0_g1_i1	0.909179243205137
TRINITY_DN104339_c0_g1_i2	0.383581308484456
TRINITY_DN104365_c0_g3_i1	0.144828596544973
TRINITY_DN104428_c0_g1_i2	1
TRINITY_DN104436_c0_g1_i1	0.00406215330647859
TRINITY_DN104463_c0_g1_i1	0.359331040807699
TRINITY_DN104464_c0_g1_i1	0.0151829001402638
TRINITY_DN104496_c0_g2_i1	1
TRINITY_DN104508_c0_g2_i3	1
TRINITY_DN104583_c0_g1_i1	0.146154278619333
TRINITY_DN104654_c0_g1_i1	0.283752919876224
TRINITY_DN104658_c0_g2_i1	0.576154284699257
TRINITY_DN104667_c0_g1_i3	6.39310452738012e-17
TRINITY_DN104694_c0_g1_i1	0.96668571975133
