"3"	"TRINITY_DN100099_c0_g1_i1"	0.896474499	2	-0.15766555	0.574396382	-0.799881433	3.1882992	1.672787023	1.502931137	0.587778908	1.639666922	0.713402779	0.074291182	-3.75066521	NA	NA	NA	NA	0.661575938	1.287648268	0.700966793666667	"meanmale"	-1.27904795466667	"meanfemale"
"19"	"TRINITY_DN100418_c0_g1_i1"	1.824644099	2	0.86761509	1.611866504	0.688732264	2.19096356	1.13156549	1.489882401	0.575198461	0.77359695	-0.370345988	0.304026505	-1.717730992	NA	NA	NA	NA	0.485743082	1.051464331	0.858126347	"meanmale"	-0.466448238666667	"meanfemale"
"33"	"TRINITY_DN100779_c0_g1_i1"	4.504237728	2	2.171282973	1.803744736	0.850995184	9.204048161	3.202268533	8.290027899	3.051376957	5.492217659	2.457388801	2.519558269	1.333170821	"atat1"	"Chr08"	52476494	52476494	1.314940047	1.180885876	2.80830948766667	"meanmale"	1.54718493533333	"meanfemale"
"37"	"TRINITY_DN100846_c0_g1_i2"	21.606653	2	4.433403702	3.003651235	1.586717306	5.579117234	2.480036867	8.036353185	3.00654097	1.169968364	0.22646952	9.208550792	3.202974128	NA	NA	NA	NA	2.255934849	1.429677951	3.306660513	"meanmale"	1.67205365133333	"meanfemale"
"54"	"TRINITY_DN101180_c0_g1_i1"	2.793037677	2	1.481835035	2.642423263	1.401861576	8.52834671	3.09226609	28.17135483	4.816157043	12.6284454	3.658605145	3.417652941	1.7730059	NA	NA	NA	NA	2.1119911	1.100800935	3.130086056	"meanmale"	2.277824207	"meanfemale"
"80"	"TRINITY_DN101570_c0_g2_i1"	7.607608644	2	2.927443032	3.057060108	1.612144919	3.885216372	1.957994946	0	NA	0	NA	0	NA	NA	NA	NA	NA	0.66302089	1.928213071	NA	"meanmale"	NA	"meanfemale"
"100"	"TRINITY_DN101935_c0_g2_i1"	2.212866247	2	1.145916252	2.201205194	1.138293638	2.609535702	1.38379314	9.254461837	3.210149097	0.958587525	-0.06101793	0.37134666	-1.429161493	NA	NA	NA	NA	0.110742824	2.012712772	1.913286163	"meanmale"	-0.117295261666667	"meanfemale"
"138"	"TRINITY_DN102255_c0_g2_i1"	2.89374817	2	1.532939376	0.357577528	-1.483672022	0.435264001	-1.20003739	32.84825465	5.037744812	2.77569025	1.472846581	10.29024719	3.363205734	NA	NA	NA	NA	1.63820458	1.490401046	1.79021559933333	"meanmale"	1.11746009766667	"meanfemale"
"165"	"TRINITY_DN102489_c0_g3_i1"	6.02204533	2	2.590253568	2.340738002	1.226963463	0.642091575	-0.639149026	21.37808814	4.418060932	4.722039053	2.239409973	4.605150068	2.20324817	NA	NA	NA	NA	2.738615545	1.301153487	2.123055158	"meanmale"	1.88987386866667	"meanfemale"
"219"	"TRINITY_DN103468_c0_g1_i2"	10.01803035	2	3.324526982	4.597980604	2.20100038	2.324877499	1.217154701	20.1183953	4.330443331	3.631171222	1.86043496	5.718200379	2.515561176	"LOC100488825"	"Chr08"	80817118	80817118	1.550837219	1.25644782	2.95737500466667	"meanmale"	2.192332172	"meanfemale"
"228"	"TRINITY_DN103527_c0_g1_i1"	5.782201283	2	2.531618831	7.383174429	2.884241243	27.91838255	4.803143456	4.775403912	2.255622764	5.784852071	2.532280068	3.619469122	1.855778109	NA	NA	NA	NA	3.351628464	1.227578642	3.196795017	"meanmale"	2.42409980666667	"meanfemale"
"257"	"TRINITY_DN103704_c0_g1_i1"	0.096540786	2	-3.372717617	1.308262692	0.387652255	12.76704898	3.674353189	0.158331255	-2.65898202	0.25092197	-1.9946893	0.180008361	-2.473864177	NA	NA	NA	NA	1.581439688	2.941640836	-0.785782149333333	"meanmale"	-1.36030040733333	"meanfemale"
"295"	"TRINITY_DN103877_c0_g1_i1"	0.563840393	2	-0.82664126	1.066870657	0.09338528	2.077850442	1.055091817	0.03467714	-4.849871273	0.106858937	-3.226220524	0.098561955	-3.342825317	NA	NA	NA	NA	0.569545027	1.110551479	-1.540473572	"meanmale"	-2.15855352033333	"meanfemale"
"302"	"TRINITY_DN103900_c0_g1_i1"	0	2	NA	28.0708734	4.811002048	1.16452063	0.219736198	58.42662174	5.868553969	0	NA	0	NA	NA	NA	NA	NA	2.946997672	1.16254283	NA	"meanmale"	NA	"meanfemale"
"308"	"TRINITY_DN103929_c0_g1_i1"	0.333752957	2	-1.583147476	0.082483029	-3.599758876	0.36145117	-1.468127334	12.71462184	3.668416649	0.247847725	-2.012474079	3.307134597	1.725581763	NA	NA	NA	NA	1.226580917	1.955862599	0.205713946333333	"meanmale"	-1.29555039733333	"meanfemale"
"309"	"TRINITY_DN103931_c0_g1_i3"	1.171517425	2	0.228378413	5.291899955	2.403785787	16.62939418	4.055663706	0.341571833	-1.549739084	1.315708367	0.395839744	0.097084094	-3.364621242	NA	NA	NA	NA	1.885448486	1.475713933	0.911434345	"meanmale"	-0.188331903666667	"meanfemale"
"317"	"TRINITY_DN104018_c1_g1_i1"	0.945101003	2	-0.081459576	0.512938799	-0.963141393	0.296579885	-1.753507342	3.118252166	1.6407376	0.899088989	-0.153464179	0.476835941	-1.068435113	NA	NA	NA	NA	1.141742729	1.231847247	-0.064743106	"meanmale"	-0.728346895	"meanfemale"
"402"	"TRINITY_DN105037_c0_g1_i1"	25.40552332	2	4.667070277	15.2891334	3.934434731	10.46112306	3.386965836	0.05070938	-4.301603554	1.205456641	0.26957976	0.115303986	-3.116485708	NA	NA	NA	NA	2.67733728	1.133725939	1.250810853	"meanmale"	0.362509594333333	"meanfemale"
"449"	"TRINITY_DN105438_c0_g1_i1"	1.022247995	2	0.031745233	0.757908891	-0.399903664	0.787260105	-0.345087724	3.333905507	1.737213215	1.518259744	0.602418628	0.294078877	-1.765724932	NA	NA	NA	NA	0.804801172	1.014273373	0.474623574666667	"meanmale"	-0.521069989333333	"meanfemale"
"489"	"TRINITY_DN105747_c0_g1_i1"	1.273940927	2	0.349298381	1.231576785	0.300506578	4.734146301	2.243104291	2.285962685	1.192801854	0.649242547	-0.623170547	0.922202197	-0.116844992	NA	NA	NA	NA	0.012597341	1.599914636	1.261734842	"meanmale"	-0.146502987	"meanfemale"
"511"	"TRINITY_DN105911_c1_g1_i1"	1.755404478	2	0.811803493	0.512016873	-0.965736741	0	NA	27.4169081	4.776993977	1.71536715	0.778517398	12.58239885	3.653335095	NA	NA	NA	NA	3.777795237	1.045522184	NA	"meanmale"	1.15537191733333	"meanfemale"
"523"	"TRINITY_DN105980_c0_g3_i1"	5.755587331	2	2.524963156	1.659494882	0.73074418	1.790731894	0.840549355	2.678755322	1.421562811	2.201249919	1.138322951	0.145023966	-2.785636762	NA	NA	NA	NA	1.814824867	1.347588013	1.595691774	"meanmale"	-0.305523210333333	"meanfemale"
