"2"	"TRINITY_DN100055_c0_g1_i1"	1.490366856	2	0.575667496	5.154239655	2.365759619	2.29875627	1.20085351	3.921495299	1.971403871	6.954759256	2.798000576	0	NA	0.443517113	-1.172938323	3.087554329	1.626464523	2.296793359	1.199621064	NA	NA	NA	NA	0.182385148	1.222249772	1.89105869225	"meanmale"	NA	"meanfemale"
"9"	"TRINITY_DN100300_c0_g1_i1"	0.860499285	2	-0.216754101	1.202393817	0.265909496	2.106037573	1.074531175	0.457408077	-1.128446254	3.212398526	1.683650883	0.382647197	-1.385913263	0.931182955	-0.102863444	1.815086287	0.860038134	1.315149515	0.395226824	NA	NA	NA	NA	0.37345915	1.086242361	0.8548295945	"meanmale"	-0.3947877856	"meanfemale"
"12"	"TRINITY_DN100376_c0_g3_i1"	11.10387813	2	3.472991734	22.58306396	4.497169332	31.04466638	4.956273523	17.26973798	4.110174289	41.66319341	5.380701519	8.133382261	3.023855421	17.19850649	4.104211382	7.473255986	2.901736941	27.60679173	4.786951333	"bcar1"	"Chr04"	51234279	51234279	4.637169455	1.338158491	4.90527392675	"meanmale"	3.5225939534	"meanfemale"
"22"	"TRINITY_DN100846_c0_g1_i2"	16.24531719	2	4.021952007	145.6279101	7.186143069	186.2964236	7.541456168	214.7165779	7.746289773	178.6677653	7.481135561	16.15000106	4.013462354	24.80979133	4.632837696	5.90778451	2.562617204	197.7954896	7.627865718	NA	NA	NA	NA	5.999713095	1.68751074	7.459150129	"meanmale"	4.5954318068	"meanfemale"
"41"	"TRINITY_DN101325_c0_g2_i1"	51.05303143	2	5.673924723	126.5218894	6.983243195	62.81915197	5.973132562	43.92261063	5.456891901	78.92279106	6.302370072	3.575359748	1.838088411	12.85032478	3.683732918	7.827559611	2.96856259	9.578672303	3.259825698	NA	NA	NA	NA	3.751042676	1.556825433	5.62964288175	"meanmale"	3.9242401086	"meanfemale"
"50"	"TRINITY_DN101477_c0_g1_i2"	0.692495157	2	-0.530124113	4.366777079	2.126568884	2.449933462	1.292742567	1.027858494	0.039641661	0.745733341	-0.42326825	1.856517147	0.89259864	1.046247713	0.065224469	0.110355711	-3.179766803	0.328368976	-1.606610266	NA	NA	NA	NA	1.894673467	1.054883038	0.34735823375	"meanmale"	-0.5424852292	"meanfemale"
"62"	"TRINITY_DN101813_c0_g1_i1"	23.80477321	2	4.573178979	39.1495166	5.290922589	46.27172119	5.532058859	30.91944876	4.950442694	47.99523263	5.584819205	4.8887311	2.289460053	9.120931887	3.189181232	5.759776184	2.526012752	38.08556482	5.251172386	"mras"	"Chr09"	50931287	50931287	5.362585418	1.538265916	5.41474325975	"meanmale"	3.505655142	"meanfemale"
"108"	"TRINITY_DN102456_c0_g1_i1"	0.716458169	2	-0.481045621	39.85419507	5.316659686	15.4997114	3.954169448	10.41329203	3.380354325	33.05124401	5.046632669	22.02856379	4.461303533	13.92973496	3.800095903	0.424076512	-1.237603515	40.03540879	5.323204632	NA	NA	NA	NA	3.716926866	1.747198864	4.91016660875	"meanmale"	1.984620925	"meanfemale"
"228"	"TRINITY_DN104296_c0_g2_i1"	0.367019982	2	-1.446069484	1.074531898	0.103708311	1.35274691	0.435891946	0.67446645	-0.568181414	2.642435179	1.401868082	0.577051927	-0.793226947	0.2288444	-2.127561106	0.434483297	-1.202627379	1.057767494	0.081022546	"LOC100489792"	"Chr02"	145476794	145476794	0.373364801	1.758814196	0.50562272125	"meanmale"	-1.227533266	"meanfemale"
"233"	"TRINITY_DN104354_c0_g1_i5"	4.903069449	2	2.293685197	3.163376244	1.661465157	6.620406955	2.726919902	1.698909576	0.764609068	13.72802977	3.779052681	2.442742465	1.28850177	1.693277265	0.759818226	3.837301088	1.940091968	4.681210368	2.226881599	NA	NA	NA	NA	1.873235208	1.26703994	2.59857983475	"meanmale"	1.4093412458	"meanfemale"
