"6"	"TRINITY_DN100115_c0_g2_i1"	1.211711368	0.083399182	14.69335347	1.167120926	5.543960966	0.743820164	7.492765114	0.874642118	0.989139239	-0.004742569	0	NA	2.374791276	0.375625445	0	NA	5.379629597	0.730752374	15.94709722	1.202681642	NA	NA	NA	NA	1.332972658	2.568132847	0.870164501	"meanmale"	NA	"meanfemale"
"10"	"TRINITY_DN100287_c0_g2_i1"	0.827978611	-0.081980882	4.760507634	0.677653266	0.404081365	-0.393531177	4.315350004	0.635016026	0.183842649	-0.735553731	0.382218564	-0.417688223	2.408350238	0.381719645	1.045114065	0.019163692	4.876000282	0.688063722	3.90305898	0.591405114	NA	NA	NA	NA	3.286301767	2.819026546	0.5947715546	"meanmale"	-0.3219180642	"meanfemale"
"11"	"TRINITY_DN100300_c0_g1_i1"	0.554385679	-0.256187997	1.499104211	0.175831824	0.080523461	-1.094077567	3.008342744	0.478327314	0.155161315	-0.809216548	0.541630172	-0.266297151	1.413012989	0.150146154	0.092562437	-1.03356522	0.907393049	-0.042204552	2.368883733	0.374543746	NA	NA	NA	NA	0.065192659	2.649538762	0.2273288972	"meanmale"	-0.6918688966	"meanfemale"
"27"	"TRINITY_DN100586_c0_g1_i1"	0.586601796	-0.231656612	2.081912734	0.318462522	0	NA	3.800053494	0.57978971	0.766163783	-0.115678381	0	NA	6.765818745	0.830320359	0	NA	10.08129057	1.003516132	0.935775992	-0.028828101	"mogat1-like.1"	"Chr02"	169580384	169580384	0.039484078	3.930112321	0.5406521244	"meanmale"	NA	"meanfemale"
"38"	"TRINITY_DN100830_c0_g1_i2"	0.503045145	-0.298393038	7.617541165	0.88181481	0.92063596	-0.035912066	5.865780248	0.768325789	0	NA	0.516044444	-0.287312893	6.309765192	0.800013198	0.235173169	-0.628612229	3.688658253	0.566868421	4.333404522	0.636829232	NA	NA	NA	NA	1.126675407	3.699629332	0.73077029	"meanmale"	NA	"meanfemale"
"39"	"TRINITY_DN100835_c0_g1_i1"	0.065548307	-1.183438521	15.25071176	1.183290113	0.64423852	-0.190953312	11.5614403	1.063011941	0.156957164	-0.804218857	0.112070258	-0.950509628	17.36504083	1.239675809	0.102145922	-0.990778967	32.56859354	1.512799004	24.54683984	1.389995589	NA	NA	NA	NA	5.026191981	6.562094953	1.2777544912	"meanmale"	-0.823979857	"meanfemale"
"46"	"TRINITY_DN100998_c0_g1_i1"	4.058972551	0.608416114	3.1372477	0.49654881	1.595737006	0.202961317	7.553649585	0.878156834	3.604983306	0.556903258	0.370121009	-0.431656263	7.402759217	0.869393624	2.846349225	0.454288184	5.270541797	0.721855262	5.698063665	0.755727297	NA	NA	NA	NA	2.452869802	1.200132494	0.7443363654	"meanmale"	0.278182522	"meanfemale"
"62"	"TRINITY_DN101232_c0_g1_i1"	0.371781802	-0.429711872	1.639370737	0.214677179	0.343640159	-0.463896089	1.552543162	0.191043683	0.110360506	-0.957186317	0.173358681	-0.761054406	1.589765058	0.201332947	0	NA	2.710659508	0.433074968	1.698378595	0.230034508	"rybp"	"Chr04"	129685828	129685828	1.138246668	3.198190205	0.254032657	"meanmale"	NA	"meanfemale"
"64"	"TRINITY_DN101247_c0_g2_i1"	0	NA	2.207654172	0.343931042	0.750105063	-0.124877903	0.843397453	-0.073967715	0	NA	1.150072718	0.060725301	0	NA	0	NA	0.894991062	-0.048181302	1.142292073	0.057777163	NA	NA	NA	NA	0.25979809	1.444710524	NA	"meanmale"	NA	"meanfemale"
"65"	"TRINITY_DN101247_c0_g3_i1"	1.239871121	0.093376545	3.237102114	0.510156399	2.955942128	0.470695927	2.492684874	0.396667378	2.568707237	0.409714609	0.986827424	-0.00575879	4.045152016	0.606934847	1.848847497	0.26690109	4.702526643	0.672331265	4.910656473	0.691139554	NA	NA	NA	NA	2.270066181	1.005937148	0.5754458886	"meanmale"	0.2469858762	"meanfemale"
"70"	"TRINITY_DN101361_c0_g1_i2"	2.076178625	0.317264716	10.42723695	1.018169243	1.51349472	0.17998091	2.94139038	0.468552668	1.151196856	0.061149595	1.841833783	0.265250435	2.266161595	0.355290875	2.060260701	0.313922179	6.103925712	0.785609239	3.046435425	0.483791977	NA	NA	NA	NA	2.584065067	1.508402493	0.6222828004	"meanmale"	0.227513567	"meanfemale"
"77"	"TRINITY_DN101477_c0_g1_i2"	0.404474164	-0.393109214	2.073532096	0.316710762	0.493492435	-0.3067195	0.976625994	-0.010271721	0.457847777	-0.33927889	0.78374962	-0.105822657	0.816405281	-0.088094195	0.094545661	-1.024358398	4.44880637	0.648243504	2.709995608	0.432968587	NA	NA	NA	NA	1.804458464	2.299558851	0.2599113874	"meanmale"	-0.4338577318	"meanfemale"
"86"	"TRINITY_DN101728_c0_g2_i1"	0.89027668	-0.050475002	3.883782544	0.589254905	0.33944134	-0.469235267	6.193276309	0.791920456	0.327036149	-0.48540424	0.047566798	-1.322696083	7.219955292	0.858534508	0.650318088	-0.186874166	3.3787991	0.52876237	4.79321915	0.680627286	"epor"	"Chr03"	129216492	129216492	1.844865724	3.495145334	0.689819905	"meanmale"	-0.5029369516	"meanfemale"
"89"	"TRINITY_DN101809_c0_g1_i2"	2.812964199	0.449164205	14.38101113	1.157789422	2.315273491	0.364602299	10.0283507	1.001229513	1.662060186	0.220646746	1.975299295	0.295632909	9.885435643	0.994995813	2.113486594	0.324999497	11.47195916	1.059637592	9.736008999	0.988380967	"sumo2"	"Chr10"	35830902	35830902	3.789000596	2.349384489	1.0404066614	"meanmale"	0.3310091312	"meanfemale"
"94"	"TRINITY_DN101895_c0_g1_i1"	2.72680956	0.435654808	5.211090661	0.716928629	0.284353553	-0.546141341	4.138184975	0.6168099	0.456602659	-0.340461564	0.478166435	-0.320420913	4.687379729	0.670930138	2.124635177	0.327284368	3.92525401	0.593867766	4.433593224	0.646755845	NA	NA	NA	NA	1.557904846	1.869543753	0.6490584556	"meanmale"	-0.0888169284	"meanfemale"
