gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN123842_c0_g1_i1	NA	NA	NA	NA	1.74966644574912	-4.9683383284804	1.24959200498249e-05	0.00357070915423747
TRINITY_DN94499_c2_g1_i1	NA	NA	NA	NA	2.22170331028597	-5.12760882829587	0.000197457682410852	0.0282117663744504
TRINITY_DN100785_c0_g1_i1	NA	NA	NA	NA	0.466091327867822	-4.49849778917387	8.90050082485818e-05	0.0149465140155071
TRINITY_DN107317_c0_g1_i1	NA	NA	NA	NA	0.645388140195437	-4.60401923800939	6.30383420770517e-05	0.0113382618010973
TRINITY_DN93495_c0_g1_i1	NA	NA	NA	NA	3.74907528999138	3.94945063831595	2.60361094886864e-05	0.00595292505189296
TRINITY_DN115180_c0_g1_i1	NA	NA	NA	NA	0.243987850175551	-4.72599225390456	4.35089968578619e-05	0.00851742699262222
TRINITY_DN55516_c0_g1_i1	NA	NA	NA	NA	0.747360148187789	-4.66385109619288	2.442744801685e-05	0.00584822814581789
TRINITY_DN100205_c0_g1_i1	NA	NA	NA	NA	0.911068352222677	-4.62852285417558	1.97648176393546e-05	0.00500233416725179
TRINITY_DN7634_c0_g2_i1	NA	NA	NA	NA	1.07514836021917	-5.62487715199485	4.57569507117512e-09	9.53709432099693e-06
TRINITY_DN12821_c0_g2_i1	NA	NA	NA	NA	0.162078119403758	-5.34915139102272	2.39447096979518e-06	0.0010214055042455
TRINITY_DN78245_c0_g1_i1	NA	NA	NA	NA	1.33800119658413	-4.31776661578516	9.11235664341306e-05	0.0150877632217783
TRINITY_DN49556_c0_g1_i1	NA	NA	NA	NA	1.44895812914112	4.04890753166865	3.9294742995881e-06	0.00142074553936026
TRINITY_DN19183_c0_g2_i1	NA	NA	NA	NA	0.981001264560545	-5.29097421159437	1.00926739845925e-06	0.00050368129196629
TRINITY_DN101381_c0_g1_i1	NA	NA	NA	NA	0.390494399418519	-4.68981144518062	5.20145827196883e-05	0.00954939227723687
TRINITY_DN79724_c1_g7_i2	NA	NA	NA	NA	1.68035265089987	-4.09403865897895	0.000369072127038041	0.047040765026399
TRINITY_DN73692_c0_g1_i1	NA	NA	NA	NA	1.75190515842625	4.2067589080489	3.49004868514106e-05	0.00728447014721126
TRINITY_DN67011_c0_g1_i1	NA	NA	NA	NA	2.8836905812844	-5.20792088376338	0.000129387553068081	0.0203759518571615
TRINITY_DN7261_c0_g1_i1	NA	NA	NA	NA	0.709312361190798	-4.76393673187334	1.46300790795256e-05	0.00398759686172946
TRINITY_DN14919_c0_g1_i1	NA	NA	NA	NA	0.938338979127612	-4.86011063037288	1.8780550097905e-06	0.000875593725814563
TRINITY_DN88090_c0_g6_i1	NA	NA	NA	NA	1.20700812205874	-4.83861888310143	1.35062472770894e-07	0.000115530759206138
TRINITY_DN11564_c0_g1_i1	NA	NA	NA	NA	0.274247017576121	-5.46729813173144	0.000170192808098768	0.0255527193617103
TRINITY_DN101962_c0_g1_i1	NA	NA	NA	NA	0.331417261124984	-4.98189699068242	3.29426542035627e-05	0.00703166907466769
TRINITY_DN82306_c0_g1_i1	NA	NA	NA	NA	3.17999654554964	4.09606805644491	2.64476610128149e-05	0.00596891702335713
TRINITY_DN98630_c0_g1_i1	NA	NA	NA	NA	0.547606629215961	-5.522608957801	4.54534313450971e-07	0.000296313314615013
TRINITY_DN114554_c0_g1_i1	NA	NA	NA	NA	1.72881285789462	-4.71263542161333	3.07619975789922e-05	0.00668705435715601
TRINITY_DN51023_c0_g1_i1	NA	NA	NA	NA	1.15435506158556	-4.59955019098365	2.14581029774103e-05	0.00528003446387901
TRINITY_DN83884_c2_g2_i1	NA	NA	NA	NA	0.577631908206204	3.69152036893354	0.000376172692666341	0.0475714100978883
TRINITY_DN86865_c7_g1_i1	NA	NA	NA	NA	3.92180177244739	6.27764543379955	1.36942733797809e-07	0.000115530759206138
TRINITY_DN78112_c0_g1_i1	NA	NA	NA	NA	1.57998464386398	3.81638174160967	1.05667748789265e-05	0.00325576116769568
TRINITY_DN100466_c0_g1_i1	NA	NA	NA	NA	0.870934333415798	-4.71673459062892	1.56562211687419e-05	0.00420262791418206
TRINITY_DN101327_c0_g1_i1	NA	NA	NA	NA	0.890669081084145	-4.60081718686046	2.22717324471588e-06	0.000974264562716269
