gid	gname	chr	start	end	logCPM	logFC.MB.FB	PV.MB.FB	FDR.MB.FB
TRINITY_DN123842_c0_g1_i1	NA	NA	NA	NA	1.74966644574912	-4.9683383284804	1.24959200498249e-05	0.00357070915423747
TRINITY_DN94499_c2_g1_i1	NA	NA	NA	NA	2.22170331028597	-5.12760882829587	0.000197457682410852	0.0282117663744504
TRINITY_DN91710_c3_g1_i2	NA	NA	NA	NA	5.62608729370425	1.21447763527704	0.000139579627637919	0.0216917760793614
TRINITY_DN93784_c1_g1_i2	NA	NA	NA	NA	4.69943024319547	1.29287821564478	0.000171973265833702	0.0257110916805298
TRINITY_DN100785_c0_g1_i1	NA	NA	NA	NA	0.466091327867822	-4.49849778917387	8.90050082485818e-05	0.0149465140155071
TRINITY_DN75455_c0_g3_i1	NA	NA	NA	NA	2.48821875511971	0.878764128277883	0.000102979925259971	0.0166615876335003
TRINITY_DN107317_c0_g1_i1	NA	NA	NA	NA	0.645388140195437	-4.60401923800939	6.30383420770517e-05	0.0113382618010973
TRINITY_DN91270_c0_g1_i3	NA	NA	NA	NA	3.50110610181805	-1.28806261268676	1.58290208166406e-05	0.00421706537290244
TRINITY_DN88789_c0_g1_i3	NA	NA	NA	NA	3.51174495286749	-0.859211028373725	4.58043518128629e-05	0.00883453226120711
TRINITY_DN72060_c0_g1_i1	NA	NA	NA	NA	0.860177188973766	2.2378601299057	0.000243430042139172	0.0330477267552387
TRINITY_DN93495_c0_g1_i1	NA	NA	NA	NA	3.74907528999138	3.94945063831595	2.60361094886864e-05	0.00595292505189296
TRINITY_DN115180_c0_g1_i1	NA	NA	NA	NA	0.243987850175551	-4.72599225390456	4.35089968578619e-05	0.00851742699262222
TRINITY_DN90102_c2_g1_i1	NA	NA	NA	NA	4.23183702868461	1.09437756646809	7.54258577990153e-06	0.00247459668462269
TRINITY_DN90592_c0_g1_i2	NA	NA	NA	NA	1.97354892492814	-1.09392671178342	4.92073529082975e-05	0.00912860803978903
TRINITY_DN91239_c1_g2_i2	NA	NA	NA	NA	4.12300883050375	0.986183994749653	2.62087971127283e-05	0.00595292505189296
TRINITY_DN55516_c0_g1_i1	NA	NA	NA	NA	0.747360148187789	-4.66385109619288	2.442744801685e-05	0.00584822814581789
TRINITY_DN124221_c0_g1_i1	NA	NA	NA	NA	0.161713852284199	2.61016880134494	4.82704089813786e-06	0.00168513021055879
TRINITY_DN100205_c0_g1_i1	NA	NA	NA	NA	0.911068352222677	-4.62852285417558	1.97648176393546e-05	0.00500233416725179
TRINITY_DN7634_c0_g2_i1	NA	NA	NA	NA	1.07514836021917	-5.62487715199485	4.57569507117512e-09	9.53709432099693e-06
TRINITY_DN82666_c0_g2_i1	NA	NA	NA	NA	3.30475501722611	1.16443316423205	0.000380385971810559	0.0475714100978883
TRINITY_DN63796_c0_g1_i1	NA	NA	NA	NA	6.67767517330255	1.05161885867552	0.000128156031370077	0.0202721100872141
TRINITY_DN66764_c0_g1_i1	NA	NA	NA	NA	1.27987551457174	2.16251918354314	3.34866557200088e-06	0.00126226880013518
TRINITY_DN12821_c0_g2_i1	NA	NA	NA	NA	0.162078119403758	-5.34915139102272	2.39447096979518e-06	0.0010214055042455
TRINITY_DN88848_c0_g1_i2	NA	NA	NA	NA	5.6800968293016	-0.786820506301406	2.577607859576e-05	0.00595292505189296
TRINITY_DN90752_c0_g1_i6	NA	NA	NA	NA	6.05873783413932	1.34739830440053	4.82346792644976e-05	0.00909095420414332
TRINITY_DN78245_c0_g1_i1	NA	NA	NA	NA	1.33800119658413	-4.31776661578516	9.11235664341306e-05	0.0150877632217783
TRINITY_DN83259_c0_g1_i3	NA	NA	NA	NA	1.9975098072118	1.9147797679187	0.000175044421553969	0.0258431207871741
TRINITY_DN93221_c2_g1_i1	NA	NA	NA	NA	3.04608188199885	1.24233533372177	0.000183035494484409	0.0267995730415954
TRINITY_DN87040_c3_g1_i1	NA	NA	NA	NA	1.94294783003569	-1.33285652842283	0.000174994445495625	0.0258431207871741
TRINITY_DN112164_c0_g1_i1	NA	NA	NA	NA	0.328900088282129	-2.21543123664003	0.000319404636721712	0.04176186159764
TRINITY_DN84698_c0_g2_i1	NA	NA	NA	NA	2.71362434407316	-0.887551631763833	0.000194764442646087	0.0279748980559899
