gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46	Am2_231	Am4_232	Am5_232	Am2_233	Am4_231	Am5_231	Am2_274	Am4_271	Am5_273	Am2_275	Am4_272	Am5_274	Am2_314	Am2_318	Am4_314	Am5_311	Am2_315	Am2_316	Am4_317	Am5_312	Am5_313	Am2_433	Am4_435	Am5_433	Am1_434	Am2_434	Am4_434	Am2_464	Am6_464	Am2_463	Am4_461	Am6_462	average	ward.D
TRINITY_DN100586_c0_g2_i1	LOC100496710-like	Chr02	50813023	50813023	2.29171476350072	-9.50016856064214	0.818821239052539	-9.5686197840101	-0.570106917694386	-0.889875498733498	2.16632607321668e-05	0.579477828636185	1.09184488525402e-07	0.697901207464152	0.582237850393302	0.0371351615470804	1	0.000467910125575611	0.969365080810087	0.760764360341632	1.05394882860925	2.52860736042782	1.56888660541317	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.56222963662288	-3.08523790117754	-3.67998734101504	2.3737052288291	2.41558252674815	-3.67998734101504	1.92038136018912	2.76003966369158	2.16501659007602	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.14357749997365	4.54225506793965	3.71058159727376	3.77497351917656	3.03233938302239	3.11542842033144	2.15286208509479	4.00649880532871	3.12612186424337	-3.67998734101504	2.98580016424193	0	0
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.738980446497675	7.81630951689307	1.02461160030687	6.83581929755177	7.46901416114944	4.58799979039555	8.31829378196994e-07	0.357470061755475	2.26624340818561e-07	1.79256149674865e-06	0.00438450594531973	0.00331439347888691	1	0.000728398959433456	0.000328609882806614	0.0281214271319546	-3.20693678390677	-3.67998734101504	-3.67998734101504	2.3346726814002	1.66873646228881	1.4546397519108	-3.67998734101504	-3.67998734101504	1.87211071038257	2.0786755532696	1.67993958796117	-3.67998734101504	-2.84185807514966	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.86427389584545	1.69342812337727	1.33792831933313	1.42283548333607	1.68289178872015	-3.223980169171	-3.67998734101504	-3.67998734101504	2.06175519216008	1.08271677498137	0.995976858102669	-2.28869147432418	-3.11865310274895	1.14270621040496	0.966000775024104	0.97712303398441	0	0
TRINITY_DN114651_c0_g1_i3	usp1	Chr04	28432236	28432236	3.85069008605318	-1.08858252779398	-0.349839575254139	-1.15066275631273	-1.03989782914247	-2.34659471871888	0.000184136432971318	0.23176586944168	1.91333630304702e-06	0.000377619768075828	5.46447402403965e-13	0.196819269121128	1	0.00447251057820436	0.0358292881790914	2.15173078989482e-11	4.95369897978245	4.73618771837732	4.78778364051813	3.80974897541552	3.61751321939337	3.7974704789727	3.92122182409989	3.73632440577844	2.6342085522801	3.00880146859451	2.95509555683286	3.52710810606048	4.20108799594558	4.02216944025364	3.89436917234037	3.96606876852619	3.00147448162658	3.22609436054421	2.69411273421996	2.63941709180657	2.78753160191585	4.4114058281904	3.61948238627902	4.42270993560004	3.33631676257401	3.1382715207115	2.99215068755109	5.13834520847843	5.0982812273906	2.73714202675125	2.77967106149244	2.83130396857539	0	0
TRINITY_DN118329_c0_g1_i1	NA	NA	NA	NA	5.04389801419956	-0.931884937778538	-0.275474412736019	-1.17502994623214	-1.20934739236294	-0.706510937232961	0.00303743114081657	0.376142818782283	4.44371786057657e-06	0.000134273760327261	0.0412498982078924	1	1	0.00804962258001601	0.0147546205098071	0.16477530411986	5.2484298395101	5.16132999399579	5.53033341192378	3.96972481855898	4.46197724116884	4.66145949809025	5.70781973645609	5.83779566415948	4.90943287534588	4.4988102781129	5.00942902646696	5.9208134434985	5.61380525554614	5.69985578178914	5.9735882523216	5.87360017080103	4.49116945175714	3.93461181828818	4.89603423922709	4.75062565920947	4.84732196606297	4.91431670174638	4.92165736943705	5.34988778290334	4.16635240698533	3.51597543770356	3.86017502911908	4.93835695351485	5.15046381508361	4.30595907915672	4.35894800312102	4.36683550130352	0	0
TRINITY_DN119902_c0_g1_i1	NA	NA	NA	NA	0.739878013232562	0.799216880334499	-0.303046509303531	3.47647672885297	1.60622062376111	1.47284414670784	0.381836934200723	0.753027996689219	1.57502361872155e-05	0.0530011323036843	0.128389015418724	1	1	0.0224992123934373	0.81135457670079	0.342558350244546	-2.12406971012152	-1.85421160756375	-2.05429045001205	-2.50070424218949	-1.42898833368889	-0.760944772687251	-2.06672514621285	-1.36268685105504	-3.08523790117754	-2.06657451428021	-2.08127120516472	-2.58096958839645	-1.62655552035441	-1.34545978267992	-3.67998734101504	-1.59387850797365	3.18282876988756	-0.154186418331142	-0.6994771779239	-0.859059341390656	-0.359621057028735	1.22669781942298	0.71562354006048	1.22233122493804	1.18830279560901	3.56860189538725	2.20808671229882	-0.491632371773653	0.609087088656851	1.306955627384	1.95096209568525	1.40726521193275	0	0
TRINITY_DN123655_c6_g3_i1	NA	NA	NA	NA	0.701832197447269	-0.704407244691499	0.105143916630332	6.49196151657908	-0.274898167963916	0.904583870637848	0.60376390999754	0.937651124284368	2.91151959132498e-05	0.838823138348043	0.562030771692481	1	1	0.0356494777389235	0.984244198255525	0.746770216645761	0.585895371381942	0.226649922654763	1.1333759928549	-0.726767156828929	0.910848276288789	-0.760944772687251	2.9970117724409	-2.68287785415084	-1.65805935991769	1.96450354800955	2.35150464457418	-3.67998734101504	-3.67998734101504	-3.67998734101504	-2.8479310477287	-2.95821867722203	-3.67998734101504	1.30844818252468	1.98620868799803	1.9247585052359	2.09966849492419	0.497934034301952	0.138485340847188	0.00329851688321452	0.7097558503221	-2.89230681588875	0.236562615056026	-3.67998734101504	0.252546201857127	-3.67998734101504	0.35419854949725	1.03490825651131	0	0
TRINITY_DN124321_c3_g2_i1	NA	NA	NA	NA	1.94296687575358	-0.790389467716749	-0.133887718796416	-1.61136584285561	-0.456292243258071	-0.64960252455462	0.0696966989779294	0.757859088004906	8.06725021473373e-06	0.288705842674527	0.177732326551258	1	1	0.0129645752982155	0.926589558912132	0.409831522967671	1.92672395431355	2.12005774637218	2.33392851484641	0.989592137477005	1.54986641364828	1.49013857612274	1.97611668523232	1.88420350560466	1.61521297066156	0.696690657143462	0.954469754758044	2.648689674689	2.23824747525716	2.37990189813402	3.44805159095925	2.64559192640342	1.02277874619453	1.23296830055037	1.30341717578649	0.954104806747459	1.35395405977745	1.91130291929764	1.52380374816804	2.85804828258293	2.13030232568104	1.48440661157959	1.57924009121877	2.36278123529562	2.26030693005517	1.52283420791227	1.43486934613333	1.99266752153431	0	0
TRINITY_DN124371_c0_g1_i1	NA	NA	NA	NA	1.96953125199483	0.562536138282159	-0.160469259622064	-2.23641118196266	0.782394935660363	-0.0340066534695572	0.378151100883808	0.79911110362261	3.56430831982425e-05	0.212775547736968	0.961803013858312	1	1	0.0398474173163657	0.924001874065281	0.983724777062004	1.25033100361164	0.617435581541862	0.735341465004469	2.29654734848043	1.03406819922128	0.227096134198325	2.75751052198469	1.14731928402047	1.45686389422352	2.36632987755956	1.19787040433529	1.61499902196844	1.30740126669118	1.335255826502	3.6293037135429	-0.170640876121538	0.504741904732601	-0.25926311507654	0.348317003474201	-0.225041993353434	-0.448877312497561	3.02521303619041	2.47316906671102	2.26611835653053	3.84463126869175	3.41994584207712	2.72421546242366	0.617653995455703	2.21490059792112	1.7396198328688	1.14794072922223	1.83894551064363	0	0
TRINITY_DN127055_c1_g5_i1	nek7	Chr04	101229318	101229318	1.21350622484749	10.8264441268856	2.44168102536031	9.14695559107881	9.60906185976843	8.87787602744474	2.17631752582348e-09	0.0337050532566937	7.24896367245692e-09	3.57316883173215e-08	5.06826528392778e-05	3.58489068532783e-05	1	6.21308676366283e-05	9.37519287452333e-06	0.000531702591781456	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.65638132919289	2.80594631658636	2.84377902467592	-3.67998734101504	-3.67998734101504	1.02046922152219	2.18447106329129	2.63495465390988	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.02277874619453	0.833805834649556	2.07071740278015	1.54486354655241	1.70374978864137	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.4785718697836	2.47153951530315	1.72575235773876	-3.67998734101504	-3.67998734101504	1.34525389692169	1.87922862955733	-0.180338961407458	0	0
TRINITY_DN127464_c0_g12_i1	NA	NA	NA	NA	0.426066642860911	-3.75687179994361	0.663261404109463	-2.233086885871	-6.03234005402839	0.642918544774354	3.59038417988107e-05	0.314544280593465	4.3594647448346e-05	2.378632018013e-11	0.396323974294778	0.0543056167160481	1	0.0467062154099717	1.97296016384414e-08	0.621913728246162	-0.754613899305321	-0.885409983715738	-0.456001456350584	-3.67998734101504	-3.67998734101504	-2.47041668066186	0.187140956309778	-0.877591135781948	0.301508980157064	-1.0120169562458	0.624948117795716	1.31261688027386	2.1511011009273	1.46458076796932	1.46282310424174	2.33396297139152	-2.37369218397933	-0.943715056834321	-0.037545276018132	0.213911294525694	0.520005441886769	0.584193647573812	0.935772630430033	1.97194802481615	-3.67998734101504	-2.6168674212746	-3.67998734101504	0.493379205969161	-0.422765591432008	1.306955627384	-0.271983646066945	0.683941174314511	0	0
TRINITY_DN127464_c0_g2_i1	NA	NA	NA	NA	1.11170740949429	8.88458712926432	0.360464193814581	9.75806575431297	9.57686232989283	10.049409839015	9.02296672975085e-07	0.754327528035932	4.76385852424209e-09	1.46814135892992e-07	1.70618386930718e-05	0.00331439347888691	1	6.12465471169185e-05	3.37056417519332e-05	0.000199595567932191	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.55553380357952	0.666102823933311	1.3809090549034	-3.67998734101504	-3.67998734101504	2.43621472703884	1.3338397557731	2.16041148024902	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.53261706269236	2.12779270546409	1.84937024317661	1.71792789688532	2.14612680549764	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.61794517222901	1.75047237981128	0.91683074679592	-3.67998734101504	-3.67998734101504	2.55305558895818	2.31949101770334	2.28233403599493	0	0
TRINITY_DN127464_c0_g7_i1	fam212a	Chr04	115877408	115877408	1.14790014206977	9.57765099195792	1.09980233270544	7.11454497660459	9.60415027746917	9.888606082903	2.43118115930158e-08	0.305976137211658	1.50207516933752e-08	1.67099337174134e-08	5.48385566951997e-06	0.000208376537163739	1	9.65571470729389e-05	4.99607587995176e-06	7.1107605058178e-05	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.27094125319941	2.69827381274956	1.32302788536904	-3.67998734101504	-3.67998734101504	1.25510442834696	1.23880060065506	1.44852625547909	-3.67998734101504	-2.5546035474988	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.32768867176669	2.20882333226991	2.02908174007668	2.49115586755013	2.57757236562034	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.46709482132791	1.6756746887514	1.52689861165955	-3.67998734101504	-3.67998734101504	2.64803297370262	1.56858297749848	2.28233403599493	0	0
TRINITY_DN128124_c11_g2_i3	NA	NA	NA	NA	5.75678906156345	0.0508420507365726	-0.0305458657804563	1.86396624112779	0.543658526551013	0.258256059331249	0.920699588450268	0.952484706381727	2.74818231363788e-05	0.287787130389418	0.653226331044793	1	1	0.0353320059152854	0.926589558912132	0.809348462880295	6.06971393607562	4.9643629610215	4.79625866970569	5.69067020206742	5.58060992329367	4.96407498789005	4.40101740089364	3.08906584231024	4.34906374079275	3.86209514343896	3.76674019197673	4.38128396083512	3.8072172683581	4.25454344999689	2.60988164084275	3.15241228836234	6.59766447743256	4.43739941988524	4.72078155839207	5.30980904990326	5.04211288274363	7.71648046360254	6.4300807294796	5.17194806351518	7.04984732284446	6.96741445029879	7.8274190435929	5.6916375879527	5.70849505123642	5.64380361387729	5.85587156502495	6.29562179542662	0	0
TRINITY_DN128649_c0_g1_i1	NA	NA	NA	NA	0.866149331772764	1.38925057799485	0.547114058257585	2.61587663206938	0.527046036797568	0.858531299502462	0.0112522893631999	0.310696931522898	3.33948047715245e-06	0.31842380368377	0.16319465754603	1	1	0.00660523550069393	0.926589558912132	0.390891870468661	0.0236983556530599	-0.0416365100340677	0.283614727854762	1.53930026757161	1.54986641364828	1.13399315868292	0.638093907830578	-0.437236422621442	1.10299432967368	1.15798732123312	1.42745592557105	0.545161399770183	-1.49577458216611	-2.08451766094547	-2.8479310477287	-1.8332691866433	0.504741904732601	0.72781786016276	0.477760174379927	0.0818971436573223	-0.448877312497561	0.274010161598952	1.3474385791297	1.54832102823519	0.8786706242512	0.659639305037523	2.6114465633748	-0.0521478374461252	1.2502420680483	1.48902387375577	2.15912853747384	0.821642746394863	0	0
TRINITY_DN129279_c4_g4_i1	NA	NA	NA	NA	0.506780578569268	6.82573405976631	1.83579463508159	5.16670053139905	5.3400770673778	9.97206348771852	1.26593926612307e-06	0.0536875271975501	3.17631251380421e-08	8.33085769089563e-08	2.05108930534354e-08	0.00375384013023334	1	0.000163345047334895	1.96524168629357e-05	4.05377857865476e-07	-3.67998734101504	-3.67998734101504	-3.67998734101504	-0.00154052727184254	-0.589092083197017	-2.22042421075918	-3.67998734101504	-3.67998734101504	-1.33468118222777	-0.47225189759112	-0.854973136907219	-3.67998734101504	-2.31515664889048	-3.67998734101504	-3.67998734101504	-3.67998734101504	0.54317855252674	1.44850329445674	0.758169511630037	0.373012493292085	0.816604910628512	-2.59917939755256	-2.33393623297415	-1.92755186448054	3.55573225239746	1.22939561310796	1.27518541435767	-3.67998734101504	-3.67998734101504	2.55305558895818	1.43486934613333	2.66742002705584	0	0
