gid	gname	chr	start	end	logCPM	logFC.XY23.XX23	logFC.XY27.XX27	logFC.XY31.XX31	logFC.XY43.XX43	logFC.XY46.XX46	PV.XY23.XX23	PV.XY27.XX27	PV.XY31.XX31	PV.XY43.XX43	PV.XY46.XX46	FDR.XY23.XX23	FDR.XY27.XX27	FDR.XY31.XX31	FDR.XY43.XX43	FDR.XY46.XX46	Am2_231	Am4_232	Am5_232	Am2_233	Am4_231	Am5_231	Am2_274	Am4_271	Am5_273	Am2_275	Am4_272	Am5_274	Am2_314	Am2_318	Am4_314	Am5_311	Am2_315	Am2_316	Am4_317	Am5_312	Am5_313	Am2_433	Am4_435	Am5_433	Am1_434	Am2_434	Am4_434	Am2_464	Am6_464	Am2_463	Am4_461	Am6_462	average	ward.D
TRINITY_DN100586_c0_g2_i1	LOC100496710-like	Chr02	50813023	50813023	2.29171476350072	-9.50016856064214	0.818821239052539	-9.5686197840101	-0.570106917694386	-0.889875498733498	2.16632607321668e-05	0.579477828636185	1.09184488525402e-07	0.697901207464152	0.582237850393302	0.0371351615470804	1	0.000467910125575611	0.969365080810087	0.760764360341632	1.05394882860925	2.52860736042782	1.56888660541317	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.56222963662288	-3.08523790117754	-3.67998734101504	2.3737052288291	2.41558252674815	-3.67998734101504	1.92038136018912	2.76003966369158	2.16501659007602	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.14357749997365	4.54225506793965	3.71058159727376	3.77497351917656	3.03233938302239	3.11542842033144	2.15286208509479	4.00649880532871	3.12612186424337	-3.67998734101504	2.98580016424193	0	0
TRINITY_DN113348_c0_g3_i1	NA	NA	NA	NA	0.738980446497675	7.81630951689307	1.02461160030687	6.83581929755177	7.46901416114944	4.58799979039555	8.31829378196994e-07	0.357470061755475	2.26624340818561e-07	1.79256149674865e-06	0.00438450594531973	0.00331439347888691	1	0.000728398959433456	0.000328609882806614	0.0281214271319546	-3.20693678390677	-3.67998734101504	-3.67998734101504	2.3346726814002	1.66873646228881	1.4546397519108	-3.67998734101504	-3.67998734101504	1.87211071038257	2.0786755532696	1.67993958796117	-3.67998734101504	-2.84185807514966	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.86427389584545	1.69342812337727	1.33792831933313	1.42283548333607	1.68289178872015	-3.223980169171	-3.67998734101504	-3.67998734101504	2.06175519216008	1.08271677498137	0.995976858102669	-2.28869147432418	-3.11865310274895	1.14270621040496	0.966000775024104	0.97712303398441	0	0
TRINITY_DN126986_c0_g1_i1	NA	NA	NA	NA	3.04131835486856	2.7823675108116	-0.355765944568903	-0.214400138170931	-0.483826339355301	1.1193344988572	2.08897508579839e-06	0.506827619573324	0.624585495056304	0.371189174728383	0.0733991873809898	0.0053713816381134	1	1	0.930262683204651	0.244312401958238	0.0660376661807176	-0.976418375084355	0.421479318686412	2.67645754338861	2.98462368878972	2.08508710515582	3.33231822475856	2.58108767307688	3.75839761913854	2.15353896277376	3.14776670397166	3.30448444438438	3.41681751887074	4.56931256342329	3.83406764719158	3.75496354699528	4.33288217393918	3.21632896402533	3.70535310459981	3.08675524237053	3.99353709071847	3.21741470389496	-0.268770062388229	1.8734902765588	2.22737807518671	1.9328248089897	0.512586513640062	2.13217264437214	2.15605614055757	3.32127764550933	2.89328000712642	3.47761811242603	0	0
TRINITY_DN127055_c1_g5_i1	nek7	Chr04	101229318	101229318	1.21350622484749	10.8264441268856	2.44168102536031	9.14695559107881	9.60906185976843	8.87787602744474	2.17631752582348e-09	0.0337050532566937	7.24896367245692e-09	3.57316883173215e-08	5.06826528392778e-05	3.58489068532783e-05	1	6.21308676366283e-05	9.37519287452333e-06	0.000531702591781456	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.65638132919289	2.80594631658636	2.84377902467592	-3.67998734101504	-3.67998734101504	1.02046922152219	2.18447106329129	2.63495465390988	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.02277874619453	0.833805834649556	2.07071740278015	1.54486354655241	1.70374978864137	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.4785718697836	2.47153951530315	1.72575235773876	-3.67998734101504	-3.67998734101504	1.34525389692169	1.87922862955733	-0.180338961407458	0	0
TRINITY_DN127464_c0_g2_i1	NA	NA	NA	NA	1.11170740949429	8.88458712926432	0.360464193814581	9.75806575431297	9.57686232989283	10.049409839015	9.02296672975085e-07	0.754327528035932	4.76385852424209e-09	1.46814135892992e-07	1.70618386930718e-05	0.00331439347888691	1	6.12465471169185e-05	3.37056417519332e-05	0.000199595567932191	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.55553380357952	0.666102823933311	1.3809090549034	-3.67998734101504	-3.67998734101504	2.43621472703884	1.3338397557731	2.16041148024902	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.53261706269236	2.12779270546409	1.84937024317661	1.71792789688532	2.14612680549764	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.61794517222901	1.75047237981128	0.91683074679592	-3.67998734101504	-3.67998734101504	2.55305558895818	2.31949101770334	2.28233403599493	0	0
TRINITY_DN127464_c0_g7_i1	fam212a	Chr04	115877408	115877408	1.14790014206977	9.57765099195792	1.09980233270544	7.11454497660459	9.60415027746917	9.888606082903	2.43118115930158e-08	0.305976137211658	1.50207516933752e-08	1.67099337174134e-08	5.48385566951997e-06	0.000208376537163739	1	9.65571470729389e-05	4.99607587995176e-06	7.1107605058178e-05	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.27094125319941	2.69827381274956	1.32302788536904	-3.67998734101504	-3.67998734101504	1.25510442834696	1.23880060065506	1.44852625547909	-3.67998734101504	-2.5546035474988	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.32768867176669	2.20882333226991	2.02908174007668	2.49115586755013	2.57757236562034	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.46709482132791	1.6756746887514	1.52689861165955	-3.67998734101504	-3.67998734101504	2.64803297370262	1.56858297749848	2.28233403599493	0	0
TRINITY_DN128130_c4_g11_i1	NA	NA	NA	NA	0.139704948664891	9.03854288637723	0.597766505287793	1.47803585554514	8.87119991286745	-0.180582300193948	3.19901410152321e-07	0.594284861884769	0.127145462660401	3.6480093317836e-07	0.885404532164091	0.00164512499184932	1	1	7.88245915530687e-05	0.945370265573261	-3.67998734101504	-3.67998734101504	-3.67998734101504	1.50627470947882	1.0632962466911	1.57524247330715	-0.755854899404072	-3.67998734101504	1.18105316120546	1.0723772210274	1.09472468701115	-3.67998734101504	0.386498856654812	-3.67998734101504	-3.67998734101504	-3.67998734101504	0.58061768010182	0.353194105964551	-0.6994771779239	-0.225041993353434	-0.359621057028735	-3.67998734101504	-3.67998734101504	-3.67998734101504	0.552114562172362	1.82158252281805	1.04642723765465	-0.255219531343672	0.573553084766818	-0.189772691486288	0.47591401607558	-0.247642033388965	0	0
TRINITY_DN128273_c0_g2_i1	NA	NA	NA	NA	1.02121718245333	6.93273971763407	0.605577022083767	0.0290209296131239	-0.0310058982052889	1.27876110697069	8.94736073192125e-06	0.532384390620468	0.970977140400067	0.974311943123362	0.256840041517132	0.0164331061785636	1	1	0.998991365738073	0.497149050551792	-3.67998734101504	-3.67998734101504	-3.67998734101504	0.335769416454046	-0.589092083197017	-3.67998734101504	-0.92159890353866	1.74062542588249	0.476808820404027	1.55510836258218	1.04024777704374	1.52852102900971	1.84045497385727	-3.67998734101504	1.64233911450278	0.764579287669148	-2.37369218397933	1.44850329445674	0.348317003474201	0.516297693839132	2.39725423807374	1.57453152577141	1.41409240700629	1.02677790957831	0.552114562172362	-0.511784216364087	2.42381777044789	-0.255219531343672	1.2945663076914	1.82340380482266	1.56858297749848	2.38588842227663	0	0
TRINITY_DN129279_c4_g4_i1	NA	NA	NA	NA	0.506780578569268	6.82573405976631	1.83579463508159	5.16670053139905	5.3400770673778	9.97206348771852	1.26593926612307e-06	0.0536875271975501	3.17631251380421e-08	8.33085769089563e-08	2.05108930534354e-08	0.00375384013023334	1	0.000163345047334895	1.96524168629357e-05	4.05377857865476e-07	-3.67998734101504	-3.67998734101504	-3.67998734101504	-0.00154052727184254	-0.589092083197017	-2.22042421075918	-3.67998734101504	-3.67998734101504	-1.33468118222777	-0.47225189759112	-0.854973136907219	-3.67998734101504	-2.31515664889048	-3.67998734101504	-3.67998734101504	-3.67998734101504	0.54317855252674	1.44850329445674	0.758169511630037	0.373012493292085	0.816604910628512	-2.59917939755256	-2.33393623297415	-1.92755186448054	3.55573225239746	1.22939561310796	1.27518541435767	-3.67998734101504	-3.67998734101504	2.55305558895818	1.43486934613333	2.66742002705584	0	0
TRINITY_DN129733_c3_g5_i1	NA	NA	NA	NA	1.06904569595846	4.4512782742253	0.392486760978391	3.21370465307524	3.48526493373254	4.15654930128757	2.78838773019704e-09	0.540324014277644	1.3940612968718e-07	9.99834394449929e-07	4.06741577580556e-06	3.58489068532783e-05	1	0.00051207854466378	0.000196249937286191	5.38822575184381e-05	-2.12406971012152	-1.85421160756375	-1.46264931540537	1.97310260275332	2.22900937751288	2.49638960621228	-1.72274135181067	-0.161708089144775	1.34827401969173	1.11581719517666	1.27066141927691	-2.24002809733214	-1.26517048021161	-0.49606970391376	-0.988107841648544	-2.12044272592691	2.20119318515682	2.41070728538709	1.52926953601483	0.849720092060007	1.76457326631108	-2.36560378754038	-1.0024707508042	-1.41971175724874	1.65954760604576	1.94349144261384	1.4161493657324	-1.34146171647126	-2.14267479819376	2.13895693336207	2.0192971496264	1.97801177121855	0	0
TRINITY_DN131242_c2_g2_i1	mphosph8-like	Chr02	155566894	155566894	1.03101133779407	4.06023480290596	-0.212249166465542	0.849580667442045	-0.632867298033697	0.577939968279725	4.29504831181682e-06	0.78185608241255	0.191242407164263	0.41361863925522	0.515720967251314	0.0092032147701455	1	1	0.930262683204651	0.713786910912533	-1.08435534265036	-1.6911615076149	-2.32134692701258	2.63886021048002	2.73506478896729	-2.22042421075918	1.86595982119424	1.61815336672059	-0.484109943993107	1.60168727563229	1.38436898253229	-0.338470611359481	0.167149550920676	1.89000077394788	0.231126732242711	-1.04920423424172	1.93824671062353	1.69342812337727	2.0078044672848	1.05144379364714	-0.0493145423259873	0.527264044928474	1.49329965255281	0.334664272490827	-0.113267293711106	0.242475760608745	0.616426158002532	0.493379205969161	0.111003455224353	1.22716711200382	0.93802992152016	0.268177265132011	0	0
TRINITY_DN135578_c8_g7_i3	NA	NA	NA	NA	1.7877270311321	2.93320361748284	1.47394170974087	1.22942864763443	-0.163053421738949	0.534931793992046	2.94727560283578e-05	0.00995407743685627	0.00801154536579038	0.754510222310358	0.366342103806465	0.0473645609848227	1	1	0.975839218973782	0.596451245183032	-2.85128856507243	-2.49571476370268	-2.32134692701258	-0.0498405917043685	-0.0617051550096832	-0.938344598790708	-0.836348022016211	-1.51456119928238	0.154467750393942	0.481088771005078	1.73242503475349	-1.06189060695754	0.317023137620819	0.0349804902256512	1.4306055829278	-0.905395576400485	1.70387455487531	1.57615705815404	1.87309707552217	1.32888647712204	1.66172780157937	3.00971059709554	1.90604715656257	2.82831785238104	2.7689100092865	2.4036367632522	2.26245304570695	2.43212810764712	3.06237226188801	3.51010830356634	2.69027635929599	3.58790073915396	0	0
TRINITY_DN135640_c2_g9_i1	NA	NA	NA	NA	2.13186773168984	-7.95809552836838	-2.87268347612565	3.27429474779951	-0.210447239655279	2.0105746092848	8.37237710020145e-06	0.020201470767198	0.0461750231770728	0.854153245139586	0.145560015474666	0.0164331061785636	1	1	0.986030456688254	0.368372032572297	0.826558504920035	-0.143428918403598	0.234568147252136	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.47673975913624	-3.67998734101504	-0.129774235731717	0.266578454428158	-0.854973136907219	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	-1.89126236155291	-3.67998734101504	-3.67998734101504	-3.67998734101504	-3.67998734101504	2.79740513498834	3.21452412242617	1.7200475693589	3.1397311420157	1.04359240422996	2.5945923062397	2.30849203935728	2.82613678859967	2.1819152347614	3.2524793979728	5.85998488254101	0	0
TRINITY_DN135864_c0_g11_i1	zcrb1	Chr03	55333053	55333053	2.440184103083	11.1608693140297	0.822942153221965	7.04420432476959	10.7421901743229	10.6332736172037	2.43821464397123e-07	0.53851550751177	4.69584796407421e-06	4.09143763632258e-07	6.71766181491543e-05	0.0015673453285108	1	0.00804962258001601	8.68229001225687e-05	0.000685713530158477	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.41972660449882	3.43947517550439	3.6044637388632	-3.67998734101504	-3.67998734101504	3.91507819901475	3.80684104320517	3.66689641073778	-3.67998734101504	-3.67998734101504	-1.34545978267992	-3.67998734101504	-3.67998734101504	3.00835966495031	3.49198727607428	3.19541475040842	3.44125569372056	3.07851417482099	-3.67998734101504	-3.67998734101504	-3.67998734101504	3.07164124713961	2.93948100173155	3.20143146408535	-3.67998734101504	-3.67998734101504	2.80741325765997	3.15257059552046	2.91831604439088	0	0
