gene	FDR
TRINITY_DN100034_c0_g1_i1	0.676860020796826
TRINITY_DN100099_c0_g1_i1	0.184126261945424
TRINITY_DN100099_c0_g2_i1	0.166316004509182
TRINITY_DN100108_c0_g1_i1	1
TRINITY_DN100115_c0_g1_i1	0.227040237181489
TRINITY_DN100115_c0_g2_i1	1
TRINITY_DN100260_c0_g2_i1	0.244167866183184
TRINITY_DN100266_c0_g1_i1	0.152272199503471
TRINITY_DN100287_c0_g1_i1	0.786339340212383
TRINITY_DN100287_c0_g2_i1	1
TRINITY_DN100300_c0_g1_i1	1
TRINITY_DN100323_c0_g3_i1	1
TRINITY_DN100335_c0_g2_i1	0.765458344034796
TRINITY_DN100358_c0_g1_i1	0.779609177094488
TRINITY_DN100360_c0_g1_i1	1
TRINITY_DN100376_c0_g1_i1	0.647064950403973
TRINITY_DN100379_c0_g1_i1	1
TRINITY_DN100399_c0_g2_i1	1
TRINITY_DN100410_c0_g1_i1	0.262263077169557
TRINITY_DN100411_c0_g3_i1	1
TRINITY_DN100465_c0_g1_i1	1
TRINITY_DN100528_c0_g1_i1	0.724415742558897
TRINITY_DN100538_c0_g1_i1	0.108896182628229
TRINITY_DN100549_c0_g1_i1	0.233277399924297
TRINITY_DN100550_c0_g1_i1	0.147644323268957
TRINITY_DN100550_c0_g2_i1	1
TRINITY_DN100586_c0_g1_i1	1
TRINITY_DN100595_c0_g1_i1	1
TRINITY_DN100636_c0_g1_i1	0.0887486671319891
TRINITY_DN100637_c0_g1_i1	0.0912700649646493
TRINITY_DN100638_c0_g2_i1	1
TRINITY_DN100649_c0_g3_i1	0.0633227404324505
TRINITY_DN100681_c0_g1_i1	0.182218980313837
TRINITY_DN100684_c0_g1_i1	0.68387655651792
TRINITY_DN100684_c0_g3_i1	0.281690647809299
TRINITY_DN100706_c0_g3_i1	0.26241414247483
TRINITY_DN100751_c0_g1_i1	0.80198783976174
TRINITY_DN100779_c0_g1_i1	0.143609074843244
TRINITY_DN100806_c0_g1_i1	1
TRINITY_DN100830_c0_g1_i2	1
TRINITY_DN100835_c0_g1_i1	1
TRINITY_DN100856_c0_g1_i1	0.777565784167444
TRINITY_DN100856_c0_g2_i1	0.889663998260925
TRINITY_DN100882_c0_g1_i1	1
TRINITY_DN100904_c0_g1_i1	1
TRINITY_DN100915_c0_g2_i1	0.0851323168996634
TRINITY_DN100985_c0_g1_i1	0.135750548894191
TRINITY_DN100998_c0_g1_i1	0.0510338124731139
TRINITY_DN101035_c0_g3_i1	1
TRINITY_DN101042_c0_g2_i1	1
TRINITY_DN101047_c0_g1_i2	1
TRINITY_DN101055_c0_g2_i1	0.374565857332077
TRINITY_DN101072_c0_g1_i1	1
TRINITY_DN101072_c0_g2_i2	1
TRINITY_DN101074_c0_g1_i1	0.220038522561304
TRINITY_DN101087_c0_g1_i1	0.801692653973801
TRINITY_DN101111_c0_g1_i2	0.525728670756191
TRINITY_DN101116_c0_g3_i1	1
TRINITY_DN101150_c0_g1_i1	1
TRINITY_DN101150_c0_g2_i1	0.110494718732236
TRINITY_DN101180_c0_g1_i1	0.0912841887539272
TRINITY_DN101193_c0_g1_i1	1
TRINITY_DN101217_c0_g1_i1	0.598223244461065
TRINITY_DN101232_c0_g1_i1	1
TRINITY_DN101244_c0_g1_i1	0.380173131513264
TRINITY_DN101247_c0_g2_i1	0.302431554533903
TRINITY_DN101247_c0_g3_i1	0.0506100002219112
TRINITY_DN101269_c0_g2_i1	0.706560772252737
TRINITY_DN101294_c0_g1_i1	0.181665533159503
TRINITY_DN101332_c0_g1_i1	0.304227896422981
TRINITY_DN101356_c0_g1_i1	0.0810351149490542
TRINITY_DN101361_c0_g1_i2	1
TRINITY_DN101369_c0_g1_i1	1
TRINITY_DN101369_c0_g2_i1	1
TRINITY_DN101425_c0_g1_i1	1
TRINITY_DN101437_c0_g1_i1	0.607927945089353
TRINITY_DN101457_c0_g1_i1	1
TRINITY_DN101472_c0_g1_i1	0.356959152457367
TRINITY_DN101477_c0_g1_i2	1
TRINITY_DN101481_c0_g1_i2	0.61848012214147
