TRINITY_DN100230_c0_g1_i1	NA	NA	NA	NA	0.619092654589171	1.45610385521162	0.0182929036556028	0.0776291728305586	0.0930805175293306	-0.245107398639514	1.16027113726233	1.42255763705524	-0.446255227762412
TRINITY_DN101072_c0_g2_i2	hdgf	Chr08	110018458	110018458	6.88635930133902	-11.4871778890562	4.68695182292225e-97	1.6699609345072e-93	-2.27091196202417	8.20855187734943	-2.70092751772255	-2.35338929505226	8.20558758611956
TRINITY_DN102628_c0_g1_i1	NA	NA	NA	NA	3.11451483760508	-6.94224786805194	1.59670981423264e-38	2.15262375550142e-36	-1.89653377687761	4.66206949101675	-2.40751042357854	-1.70392104209873	4.11954608804044
TRINITY_DN102894_c0_g1_i2	NA	NA	NA	NA	5.99867544553538	-14.8855152388637	7.31949200514999e-94	1.14097156312779e-90	-3.56625757093221	7.59473704260368	-3.56625757093221	-3.56625757093221	6.98107063340744
TRINITY_DN102894_c0_g2_i1	NA	NA	NA	NA	5.70077185052009	-11.94937371692	2.69828268932632e-96	7.04236749747623e-93	-3.56625757093221	7.13744730992839	-2.70092751772255	-3.56625757093221	6.89542368398117
TRINITY_DN103037_c0_g1_i1	Xetrov90001259m	Chr01	70178425	70178425	0.885065423101694	-1.09317108308332	0.167405083448266	0.35825610782359	-0.518058146607761	1.81992183012445	1.51568940257059	-1.70392104209873	0.896905167573889
TRINITY_DN103037_c0_g2_i1	NA	NA	NA	NA	3.31546463258652	-0.865376417871115	0.187093580086724	0.382588170372482	2.74726626345002	4.18055865502957	3.84203767799811	0.578964714364173	3.19814302454025
TRINITY_DN103542_c0_g2_i1	atp9b	Chr06	28091200	28091200	1.65567755084064	-0.31353330496856	0.507849891035882	0.682450653681354	1.81647952056965	1.43982434924113	1.64931547045755	1.00935676510529	2.12353686454786
TRINITY_DN103565_c0_g4_i1	NA	NA	NA	NA	0.0376185650457154	-5.01153916041235	5.92757243322559e-09	1.08228099602547e-07	-3.56625757093221	1.84359432283531	-3.56625757093221	-1.889704110071	0.395171523555575
TRINITY_DN103637_c0_g2_i1	NA	NA	NA	NA	5.15700132556354	-14.0437608955968	2.27105722665355e-62	6.51062509080071e-60	-3.56625757093221	7.04603053118853	-3.56625757093221	-3.56625757093221	5.53410561147022
TRINITY_DN103798_c0_g1_i1	ercc3	scaffold_33	1195941	1195941	6.86511250220492	-13.098394221919	2.4355262943449e-96	7.04236749747623e-93	-2.77784002827722	8.38099274302235	-3.06966412809912	-3.56625757093221	7.96172041559193
TRINITY_DN103859_c0_g1_i1	NA	NA	NA	NA	1.26887470064444	-0.607139694267161	0.25491320608692	0.459510716465299	1.19813323798814	1.8898049472179	0.169951768799449	1.40245740641743	1.24783630834134
TRINITY_DN103897_c0_g2_i1	NA	NA	NA	NA	5.59072729698496	-10.2413100234645	1.48295106004181e-56	3.42465577671322e-54	-3.56625757093221	7.41975975435702	-1.6116341466907	-3.56625757093221	6.11996561603918
TRINITY_DN104231_c0_g1_i1	LOC100493414	scaffold_788	13625	13625	0.810790281213412	-1.11396894668406	0.223170647043522	0.424391950274029	-0.284389164281462	2.21425347895745	1.38766452370843	-1.889704110071	-0.743705641232353
TRINITY_DN105624_c0_g1_i1	NA	NA	NA	NA	3.81729359313982	-10.8407925945715	1.39476576900386e-61	3.90863517356463e-59	-3.56625757093221	5.27184139380099	-3.56625757093221	-3.04086342607904	4.98512834387504
TRINITY_DN105647_c0_g2_i1	NA	NA	NA	NA	6.98641482926909	-11.8114153200678	4.44835165401945e-96	1.00860307820817e-92	-2.77784002827722	8.46614240333636	-2.40751042357854	-2.65655856975565	8.12925912201507
TRINITY_DN105911_c1_g1_i1	dpysl5	scaffold_1818	4180	4180	2.56409981481951	0.475262515868813	0.519905322619866	0.691341404801503	1.44580569814656	-0.348605543561707	3.10142395341296	3.08174538935734	3.12087757383831
TRINITY_DN106038_c0_g1_i1	NA	NA	NA	NA	0.571013010537412	-0.374981114058863	0.639860066643126	0.781870066245956	-0.650811187182071	0.256061370284402	-1.46628054857566	1.55592477277168	1.11752005447499
TRINITY_DN106855_c0_g1_i1	NA	NA	NA	NA	4.20789136801924	1.05800848828586	0.144976877130483	0.327508641746056	4.30223940820592	1.95645879725933	5.49085794538377	2.35851784074045	4.21026492714395
