gid	gname	chr	start	end	logCPM	logFC.XY43.XX43	PV.XY43.XX43	FDR.XY43.XX43	Am1_434	Am2_433	Am2_434	Am4_434	Am4_435	Am5_433
TRINITY_DN100099_c0_g1_i1	cln6	Chr03	116488040	116488040	1.7232613267805	1.38049106099937	0.0966677424262601	0.9999924889057	1.19388756153641	0.623638757369667	3.03380044180226	1.8192000780283	1.90035981681753	-1.71684036922884
TRINITY_DN100105_c0_g1_i1	LOC100125055	Chr09	8579921	8579921	1.34182886135267	0.178508196312245	0.77652104860871	0.9999924889057	0.965292661183896	0.812219955193647	1.10708365977472	1.97949171278633	1.25949276005691	1.57368158993923
TRINITY_DN100115_c0_g1_i1	cenpm	Chr04	105778900	105778900	4.34038366086079	-0.466607609984724	0.413838132403264	0.9999924889057	4.2817840852171	5.28457746399654	4.65713578155188	2.68519101421617	3.59347968230894	4.29116338014667
TRINITY_DN100194_c0_g1_i1	vax2	Chr01	8250217	8250217	2.82572049149781	-0.0959334010928947	0.866890424641975	0.9999924889057	1.93723683626622	2.15229625909849	2.73360817683519	3.33552933032158	3.35687851109022	2.84553387396361
TRINITY_DN100260_c0_g2_i1	ncbp2	Chr05	97976339	97976339	5.87051220214705	-0.310885138633436	0.463155130211449	0.9999924889057	6.06578627266745	6.29978259362391	5.92021868385498	4.86642809656972	5.32872693061656	6.23756146855753
TRINITY_DN100287_c0_g2_i1	inmt	Chr07	73890622	73890622	8.52761780921914	-0.14708852911913	0.727510559109646	0.9999924889057	8.30465488847708	8.6271027334022	8.63796466063721	8.39307480998579	8.47646485559249	8.68628255974306
TRINITY_DN100358_c0_g1_i1	LOC100486229	Chr08	87767206	87767206	4.63533560874408	0.0189106583267257	0.96415243372793	0.9999924889057	4.34977463667124	4.52033864363039	4.8411255884191	4.69994208700863	4.91684464957422	4.38361749252419
TRINITY_DN100376_c0_g1_i1	LOC100492536	Chr08	50375420	50375420	4.31015583696057	0.583764216870421	0.365044587351893	0.9999924889057	5.73992585958848	4.07182744965748	3.5387391181383	2.63791536176539	4.17762417834552	3.67530830166481
TRINITY_DN100418_c0_g1_i1	clec2d	Chr07	2179298	2179298	1.82172251068705	0.897976304430717	0.148254927013977	0.9999924889057	2.19131233094042	2.00541358998347	2.35408480441779	1.97949171278633	1.18421237641413	0.351631788645302
TRINITY_DN100638_c0_g2_i1	srp54	Chr08	89146521	89146521	7.71890545799719	0.130016954734098	0.732255733010954	0.9999924889057	7.9290576062493	7.69433193688232	7.80461987546787	7.59379263691959	7.69736636569626	7.56157226321727
TRINITY_DN100835_c0_g1_i1	Xetrov90013145m	Chr05	14816595	14816595	4.8570679531078	-0.132324393123497	0.774677917841713	0.9999924889057	5.27400143869757	4.28586021953028	4.28477288286155	4.63320383734757	4.80193346411669	5.44187630142528
TRINITY_DN101042_c0_g2_i1	clpx	Chr03	117918294	117918294	3.21575007121374	0.280638196513239	0.623152966108944	0.9999924889057	2.23305886103037	2.89869525304464	3.52397270964281	3.83902238798008	3.63647624597057	2.39070639529925
TRINITY_DN101047_c0_g1_i2	LOC100485326	Chr08	96020909	96020909	2.62387936143345	-0.291119426164706	0.583354403350729	0.9999924889057	2.85778203498832	2.76808938557321	2.15762775681184	2.31622022867937	2.94280420131602	2.53879080264995
TRINITY_DN101072_c0_g2_i2	spdyc	Chr04	38584858	38584858	4.35415375258102	-5.90557025443323	1.67569101793281e-10	2.00133363908442e-07	-0.876947403664142	6.32516829123085	0.64374316893335	-1.83403926062868	5.06845898731063	2.84553387396361
TRINITY_DN101150_c0_g2_i1	esrra	Chr04	39939444	39939444	4.92253680421787	-0.0360120625846051	0.936904067819223	0.9999924889057	5.49384834151696	4.63720820843252	4.11287785537232	4.78196551944911	5.07368295709635	5.06639055903873
TRINITY_DN101193_c0_g1_i1	LOC100489217-like	Chr10	20091650	20091650	2.51457777341349	0.0035591938771413	0.995243023042896	0.9999924889057	1.42758072854606	2.15229625909849	2.64084441708306	3.0406529037158	3.03138351130962	2.14871181054309
TRINITY_DN101232_c0_g1_i1	scn3b	Chr07	54900494	54900494	4.77052161199528	0.143204217349003	0.738527513910455	0.9999924889057	4.91864255021269	4.34050769907128	4.51875365951138	5.0340503415769	4.57761825285263	5.0733474008034
TRINITY_DN101247_c0_g3_i1	chst7	Chr02	111324143	111324143	0.894733215203281	0.161098551236405	0.820693028663776	0.9999924889057	-0.078887784639522	0.721008452846043	1.45723585858932	1.10203114528882	1.39920418070166	-0.0708552077786579
TRINITY_DN101292_c0_g1_i3	c16orf45	Chr09	28224425	28224425	1.64099411732594	0.0604468463599753	0.921990826348112	0.9999924889057	1.49776164478987	2.34789590593042	1.73878417141415	1.76155167073675	1.06337128851139	1.06061955261474
TRINITY_DN101326_c0_g1_i1	itgb1bp2	Chr08	23058002	23058002	2.19708440636159	-0.334871013764822	0.629563785844384	0.9999924889057	0.501924168106112	0.97897622769008	2.78405543569588	1.95398288662595	2.81138268341955	2.63597014520789
TRINITY_DN101356_c0_g1_i1	purg	Chr01	78613871	78613871	2.41718407441334	0.364417999329225	0.502801135094795	0.9999924889057	2.96076352608198	2.31708259801101	2.17663487009771	2.50370518645199	2.37677178778817	1.95137886876116
TRINITY_DN101361_c0_g1_i2	cyp46a1-like.1	Chr08	65160881	65160881	4.53166134638161	-0.692914367710044	0.116659811236678	0.9999924889057	3.63359991476723	4.66805962919072	4.65374840855957	3.95928419480046	4.98497090455964	4.83628127794603
TRINITY_DN101457_c0_g1_i1	asnsd1-like	Chr09	39386717	39386717	5.7787992337552	0.1671191150426	0.66491300739327	0.9999924889057	6.33143628198961	5.97159709287734	5.71125070260657	5.3668577379155	5.41151224809213	5.64230954308623
TRINITY_DN101488_c0_g2_i2	pdcl3	Chr02	106708785	106708785	6.83513291156356	-0.246827250888709	0.556433323927121	0.9999924889057	7.17281360619991	7.2462794524289	6.6407931011413	6.11388059234681	6.1715319291839	7.2088208897381
TRINITY_DN101542_c0_g1_i1	rps6kb1	Chr02	87418446	87418446	7.26295003878404	0.000658523728525088	0.99862698359964	0.9999924889057	7.27001804547864	7.32679111361302	7.55332865623837	6.89085324520221	7.09374143776672	7.3537179188279
TRINITY_DN101610_c0_g2_i1	s100a11	scaffold_281	155613	155613	9.46405875897985	-0.701458716190537	0.152742175144807	0.9999924889057	9.08731106947278	9.91020413938225	8.81746747417932	9.27297257114616	9.23973043738631	10.0460401599363
TRINITY_DN101728_c0_g2_i1	lrrc20	Chr07	32617150	32617150	7.45307611494934	-0.493032807390041	0.345043894624607	0.9999924889057	7.96782288901566	7.34313287370251	5.67662055967277	7.08033795459138	7.30114874135188	8.20218886322616
TRINITY_DN101751_c0_g1_i1	ssna1	Chr08	103347	103347	3.39850228365784	-0.441115704123117	0.406782383253333	0.9999924889057	3.35035187479655	4.02492845948805	3.50905359830346	2.41300613510747	2.79881965315285	3.72916100907389
TRINITY_DN101798_c0_g1_i1	LOC100494476	Chr06	115491063	115491063	0.130610773359436	-0.350112336886074	0.638462166087903	0.9999924889057	-0.078887784639522	0.00413329940043743	-0.845666984873841	0.54143847421115	0.158374988724967	0.603074630230919
TRINITY_DN101809_c0_g1_i2	LOC101732244	Chr05	59159234	59159234	4.69863600405201	0.314795809072156	0.465340090330679	0.9999924889057	4.83639138857474	4.43681083977945	4.56996980285269	5.08781512093213	4.89340174798055	4.17307625505469
TRINITY_DN101821_c0_g1_i1	cbln2	scaffold_21	2082425	2082425	4.72965176533167	0.13485448470057	0.755025906965552	0.9999924889057	4.72010187026794	4.29379488262719	4.40247059001523	5.16210034214466	4.68049939844899	4.93506517827973
TRINITY_DN101833_c0_g1_i1	ier2	Chr03	129491240	129491240	5.80156682264969	0.167868887771651	0.702878797099525	0.9999924889057	4.63312559266534	5.94160870701736	6.38805680849105	6.09649952932854	5.67305462208278	5.49724396119333
TRINITY_DN101895_c0_g1_i1	LOC100498557	scaffold_2562	2638	2638	3.44414036859722	-0.181012856022991	0.760293621775987	0.9999924889057	3.06845794146445	4.3095344775038	4.09799967048762	2.35571711373968	2.88454665805637	2.92459976873123
TRINITY_DN101903_c0_g2_i2	rnft1	Chr02	87452051	87452051	4.80187018910393	0.47118697122299	0.284810990942217	0.9999924889057	4.9903832895103	4.43681083977945	5.03585247703555	5.02489146993395	5.07628786561155	3.87961575361656
TRINITY_DN101966_c0_g1_i1	sla2	Chr10	34939460	34939460	2.02776266788284	-0.0301867168460305	0.959319787167262	0.9999924889057	2.31309385123115	2.57323685770815	2.19539482260257	1.35684992978615	1.55673188448754	1.82517923706166
TRINITY_DN102026_c0_g1_i2	gjb7	Chr05	87154347	87154347	3.10551065873966	0.313182331047101	0.581135494644932	0.9999924889057	3.21106591073076	3.07479886797919	2.90295691979166	3.56347327582447	3.51884240366905	1.65012038602983
TRINITY_DN102065_c0_g1_i1	uck2	Chr04	108945411	108945411	6.32012009759845	-0.0725453001894541	0.849672522325633	0.9999924889057	6.65884986439332	6.72936301887143	6.36752578125733	5.64509184588845	6.01469381099922	6.22979881934506
TRINITY_DN102078_c0_g1_i1	adsl	Chr04	111381918	111381918	6.70095455184562	-0.466375282212762	0.236647523057975	0.9999924889057	6.5433025829547	6.84322785517347	6.10519507627832	6.6450338885844	6.21945297972747	7.43293209164527
TRINITY_DN102094_c0_g3_i1	neurod6	Chr06	26805528	26805528	4.65711193970034	0.133840356093774	0.777345550096364	0.9999924889057	4.48117520937771	3.93646557913285	4.09799967048762	5.31269414072378	4.67707124270674	4.96529906108572
TRINITY_DN102159_c0_g1_i2	Xetrov90012386m	Chr04	109890106	109890106	8.1397300886439	-0.275840595933479	0.553653806618356	0.9999924889057	8.30373687521157	7.30241775883547	7.83297635705811	7.79126486948154	8.27180815398028	8.84460338310832
TRINITY_DN102162_c0_g1_i1	LOC100486925-like	Chr09	18751230	18751230	5.33179425361243	-0.406884463452067	0.356431564098304	0.9999924889057	5.68081509725494	5.54274434639752	4.47719676885711	4.92668048649792	4.90809814117469	5.93361978388129
TRINITY_DN102167_c0_g1_i2	ccdc6	Chr07	8097857	8097857	6.57807509869095	-0.0556207700811593	0.873180970238264	0.9999924889057	6.19814515192833	6.5587654381633	6.54073206347181	6.84040895203839	6.56189398450552	6.69201996903987
TRINITY_DN102186_c0_g1_i2	LOC100488185	scaffold_5850	707	707	8.88224594465378	-0.488003485753283	0.444952587967344	0.9999924889057	7.34986242560508	7.94478259550863	7.91236929287576	9.59712130857026	8.73343302526438	9.93763446785727
TRINITY_DN102193_c0_g2_i1	nkiras2	Chr10	2283277	2283277	4.59901614081346	0.16438743773386	0.699319621973604	0.9999924889057	4.35451066271397	4.41515076246887	4.98823480601365	4.62109920423158	4.79245941084562	4.28518345081226
TRINITY_DN102252_c0_g2_i1	ccdc39	Chr05	95583263	95583263	4.52091672627001	-0.0176085568147616	0.978396131997497	0.9999924889057	4.30643588154758	4.11724973078355	2.26808638800937	5.45587498634638	3.68507109069468	5.28890424310202
TRINITY_DN102272_c0_g1_i1	dmap1	Chr04	82690214	82690214	4.43066503847554	-0.313152704517484	0.498426021053964	0.9999924889057	3.30213596570011	4.68625869022869	4.61595273828479	4.5462577622102	4.4747528018828	4.56730985416143
TRINITY_DN102276_c0_g1_i1	adam28	Chr03	106784533	106784533	5.88854914099409	-0.484434745133	0.375589567783032	0.9999924889057	4.79518066943481	6.96375755692995	6.29762250677755	5.38606009006193	5.9046765724946	4.50178031406845
TRINITY_DN102279_c0_g1_i1	cars	scaffold_1089	131	131	6.92281212503863	0.000890432361746455	0.998043709022055	0.9999924889057	6.58420030700511	6.90150924221943	7.12648779301298	7.00470999828357	6.84685859641501	7.01377707874885
TRINITY_DN102288_c0_g1_i1	mboat1	Chr06	47429669	47429669	3.26343222089099	-0.139712423018667	0.776847320092148	0.9999924889057	3.02158328406828	3.69420789467909	3.47874440078821	3.02848416370871	3.07371378508937	3.1519154244198
TRINITY_DN102312_c0_g1_i1	ag1	Chr09	55633147	55633147	7.29137512563517	-0.612748168326068	0.250124156272053	0.9999924889057	7.75551260506647	8.02562279758844	5.5529704822409	6.76448635118255	6.60312090728117	7.71791304075733
TRINITY_DN102326_c0_g6_i1	Xetrov90015728m	Chr06	20798284	20798284	3.2671325618741	-0.183339207102908	0.766293295761249	0.9999924889057	4.0503475841113	3.98627967518569	2.52696772329376	2.25487032290766	3.32218359201951	2.29872021603092
TRINITY_DN102393_c0_g1_i1	Xetrov90003677m	Chr01	185960157	185960157	4.17839770254707	-0.7781947155392	0.136510327479167	0.9999924889057	4.34025568608158	3.88486977397428	3.56060915626865	3.01621190996254	4.08235797122806	5.2027028266093
TRINITY_DN102400_c0_g1_i1	mrpl22	Chr03	10915763	10915763	5.79444708582362	-0.437244573081744	0.27443470921607	0.9999924889057	5.9055970665288	5.91098371549439	5.55115097416191	5.11684077185757	5.39491355841612	6.48065083783186
TRINITY_DN102455_c0_g1_i1	tprg1-like	Chr05	100117567	100117567	5.53151932950218	0.0202605815068746	0.955534410657738	0.9999924889057	5.4480530790093	5.77588274881513	5.59596411460902	5.57570422207905	5.40116046810645	5.35033510185536
TRINITY_DN102459_c0_g1_i1	stk32a	Chr03	34227746	34227746	3.24490251019338	-0.230682011604653	0.666796642827724	0.9999924889057	3.19002298978023	2.81295131798264	2.52696772329376	3.50319370716904	2.97666196133806	3.97928024850018
TRINITY_DN102469_c0_g1_i1	themis2	Chr02	53702359	53702359	3.32140906759107	0.403007591669082	0.449309814502452	0.9999924889057	3.24206575844906	3.05626028802212	3.95119602514519	3.19015983353962	3.64351938745215	2.32227242615525
TRINITY_DN10248_c0_g1_i1	Xetrov90019262m	Chr07	104625954	104625954	0.274496353144587	0.0246876960279914	0.97931389777147	0.9999924889057	-0.299209401246893	-0.804503050417463	-0.446207962330104	1.05481550300255	1.43211584361522	-2.16338523060034
TRINITY_DN102493_c0_g1_i1	gclc	Chr05	114371420	114371420	6.68183315435042	-0.0484665843423388	0.888155286304932	0.9999924889057	6.8810888838759	6.76832507609465	6.51482694425769	6.5471381949875	6.54694690816942	6.79029279832879
TRINITY_DN102496_c0_g1_i1	st13	Chr04	105911538	105911538	8.71130536409465	-0.137859265800405	0.755550235908689	0.9999924889057	8.83600503486927	8.95628840325357	8.58448419247424	8.47802204105019	8.33978291517273	8.95654260428251
TRINITY_DN102500_c0_g1_i1	ror2	Chr01	126678883	126678883	4.72946849573692	0.111709915115593	0.803277941454077	0.9999924889057	4.62138426291686	4.86731148625931	5.33765350297671	4.13414511298795	4.55911418830592	4.57222942526871
TRINITY_DN102539_c0_g1_i1	plxnb3	Chr08	3112250	3112250	6.60828302756407	0.0550193177227636	0.871980122466749	0.9999924889057	6.80007996422632	6.40058873020753	6.45283384585899	6.63302851965677	6.70341883376581	6.62020372006644
TRINITY_DN102559_c0_g2_i1	LOC100485278	Chr10	24700728	24700728	2.98228462082955	0.00855216588868963	0.987290062187332	0.9999924889057	2.52957466039775	3.34297464106395	3.48638160496231	2.76069603224342	3.06324708533597	2.36825383268268
TRINITY_DN102581_c0_g1_i2	xkr5	scaffold_13	875624	875624	1.34724430602734	-0.27604355025867	0.733090890072641	0.9999924889057	-0.078887784639522	2.28559678501627	2.37068600776922	-0.262930419377651	0.836330606468694	0.817129968373785
TRINITY_DN102595_c0_g1_i2	LOC100494840-like	Chr02	109773283	109773283	3.58710588427173	0.47457748555558	0.377288800554605	0.9999924889057	3.96620918894556	2.46496154235455	3.03380044180226	4.1733575628901	3.1646463073939	3.97185348093795
TRINITY_DN103107_c0_g1_i1	glrx	Chr01	172667785	172667785	7.42984867385639	-0.483958901723555	0.247544443999989	0.9999924889057	7.3616727508441	8.06092240767924	7.26280203303992	6.82466131560904	6.91174034345837	7.75408154249138
TRINITY_DN103150_c0_g1_i1	mmp23b	Chr07	70923653	70923653	3.49034790064346	-0.301584447524216	0.573845629666927	0.9999924889057	3.90295671931223	4.03443101791632	3.36734793417638	2.31622022867937	3.14492860387243	3.59056158779059
TRINITY_DN103157_c0_g1_i2	ttc8	Chr08	65044076	65044076	2.83712072976665	0.417852720177962	0.47518493417863	0.9999924889057	2.19131233094042	2.31708259801101	3.03380044180226	3.5465060035478	3.26852477003649	1.88965852599999
TRINITY_DN103196_c0_g1_i2	mrpl41	scaffold_480	103706	103706	5.53343826897202	-0.501710218596868	0.232024204997399	0.9999924889057	5.79322547412818	5.69430712929486	4.98823480601365	4.80354925034254	5.2222044765347	6.20467387833563
TRINITY_DN103209_c0_g3_i2	ndufs5	Chr02	86345570	86345570	6.84985808836878	-0.403398321021902	0.355167541660761	0.9999924889057	7.25679736084903	6.86336213867049	6.16709135460467	6.19505776578225	6.47572803414318	7.5597157169164
TRINITY_DN103509_c0_g1_i1	comt.2	Chr01	146432864	146432864	4.7306173380527	-0.225084274018765	0.697581408435743	0.9999924889057	5.48739449086364	5.32772555059779	4.24029718890739	3.28527650011879	3.66444482754511	5.04885025700175
TRINITY_DN103526_c0_g1_i1	rgs9bp	Chr10	16566157	16566157	3.43885772158913	-0.0784997501073634	0.869441784320818	0.9999924889057	3.21106591073076	3.29634293696064	3.54606602946972	3.42179581158167	3.25018563875761	3.81467576026575
