gene	logFC
TRINITY_DN129942_c2_g2_i2	-2.87649790846655
TRINITY_DN125507_c0_g7_i1	-1.14130561123155
TRINITY_DN13815_c0_g2_i1	-1.83380071781963
TRINITY_DN130531_c0_g1_i1	-0.913081191689481
TRINITY_DN126555_c5_g5_i1	-0.820216479228382
TRINITY_DN124509_c0_g1_i1	-1.27798898364599
TRINITY_DN136034_c0_g2_i1	-3.1493686255704
TRINITY_DN109790_c0_g1_i1	-1.19412982901873
TRINITY_DN128835_c0_g1_i1	-1.24870551222494
TRINITY_DN125304_c0_g1_i1	-2.49585522327521
TRINITY_DN118925_c0_g1_i1	-1.54801585894286
TRINITY_DN126319_c1_g1_i2	-1.68352336620967
TRINITY_DN122453_c4_g2_i1	-2.77809795783215
TRINITY_DN115118_c0_g1_i1	-2.66115953085644
TRINITY_DN96624_c0_g3_i2	-2.38871941556213
TRINITY_DN126564_c4_g1_i2	-0.823836538995478
TRINITY_DN120473_c0_g1_i2	-3.56365847797374
TRINITY_DN132152_c3_g2_i3	-0.807254337242009
TRINITY_DN122116_c1_g1_i2	-1.0282892419734
TRINITY_DN131630_c1_g1_i1	-3.3519310210961
TRINITY_DN135299_c1_g3_i1	-1.37807020596151
TRINITY_DN128072_c3_g6_i3	-1.43834073056339
TRINITY_DN119403_c0_g1_i1	-1.56815264963726
TRINITY_DN126931_c1_g4_i1	-2.00668314941103
TRINITY_DN131361_c6_g3_i3	-0.82133024268483
TRINITY_DN128898_c3_g5_i2	-1.85441889461418
TRINITY_DN126721_c4_g1_i3	-1.2193828889036
TRINITY_DN120201_c0_g2_i1	-0.986597979974916
TRINITY_DN135645_c0_g1_i1	-1.44704032071132
TRINITY_DN113614_c0_g1_i2	-5.31881526437728
TRINITY_DN122217_c0_g1_i1	-1.44800520042238
TRINITY_DN135242_c0_g2_i3	-1.78495489688885
TRINITY_DN82945_c0_g1_i1	-2.16611663807504
TRINITY_DN130296_c5_g17_i3	-1.03428139413889
TRINITY_DN135970_c0_g1_i2	-3.99373372354063
TRINITY_DN129503_c1_g1_i2	-1.37707152049931
TRINITY_DN131932_c1_g11_i1	-0.889279618789269
TRINITY_DN127814_c3_g6_i6	-2.05487712988602
TRINITY_DN128087_c0_g1_i1	-2.78055322734323
TRINITY_DN114777_c0_g1_i1	-1.0855747839601
TRINITY_DN125533_c0_g1_i1	-2.46480316011651
TRINITY_DN121112_c0_g1_i1	-1.39746570233198
TRINITY_DN128422_c5_g3_i2	-1.2977030322302
TRINITY_DN119826_c0_g2_i1	-1.00990452922742
TRINITY_DN119929_c0_g1_i1	-0.999237746097763
TRINITY_DN115215_c1_g2_i1	-1.68252058527497
TRINITY_DN103798_c0_g1_i1	-12.1730041423593
TRINITY_DN125305_c3_g2_i1	-2.37669498986801
TRINITY_DN131724_c1_g3_i2	-0.781463232706236
TRINITY_DN48675_c0_g1_i1	-1.40729728587039
TRINITY_DN117179_c0_g1_i1	-3.49003580958296
TRINITY_DN125285_c1_g1_i1	-1.10843445923783
TRINITY_DN124999_c0_g1_i1	-1.80447751412303
TRINITY_DN131766_c10_g2_i1	-1.23161280560479
TRINITY_DN119381_c0_g1_i7	-0.978644478825205
TRINITY_DN114768_c0_g1_i1	-1.55306093970651
TRINITY_DN124350_c1_g2_i1	-0.854193485885038
TRINITY_DN131203_c2_g2_i4	-1.03718683097459
TRINITY_DN184690_c0_g1_i1	-1.38979578843937
TRINITY_DN136341_c3_g1_i2	-1.28971189503231
TRINITY_DN127045_c0_g1_i2	-1.89187034767428
TRINITY_DN128186_c0_g1_i4	-5.50182625405654
TRINITY_DN114945_c0_g2_i1	-1.85863676654057
TRINITY_DN129824_c0_g3_i2	-1.04936535949439
TRINITY_DN133475_c0_g1_i1	-0.932164441243973
TRINITY_DN121039_c2_g4_i15	-0.891391002169913
TRINITY_DN122373_c0_g1_i2	-3.57962885110933
TRINITY_DN103653_c0_g1_i1	-1.61878257867029
TRINITY_DN131149_c0_g2_i1	-3.21335204175354
TRINITY_DN121062_c0_g1_i1	-2.30325907295127
TRINITY_DN130266_c3_g6_i3	-1.76241985221174
TRINITY_DN124404_c2_g1_i10	-2.11351387699221
TRINITY_DN135256_c0_g1_i2	-1.05944771885423
TRINITY_DN114530_c0_g5_i1	-6.22454978929441
TRINITY_DN134088_c4_g1_i2	-2.63660582293083
TRINITY_DN132524_c0_g1_i3	-1.22924435333633
